Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 7799 7526 7535.4 7601.02  Property/Plant/Equipment, Total - Gross - 21039.89 20986.47 20823.05  Accumulated Depreciation, Total - -13513.84 -13451.07 -13222.03  Goodwill, Net - - - -  Intangibles, Net 239 197 107.7 54.29  Long Term Investments 1247 889 802.5 646.64  Note Receivable - Long Term - 9.63 3.15 2  Other Long Term Assets, Total 1 1 591.65 621.63  Other Assets, Total -698 -998 - -","Property/Plant/Equipment, Total - Net 7799 7526 7535.4 7601.02  Property/Plant/Equipment, Total - Gross - 21039.89 20986.47 20823.05  Accumulated Depreciation, Total - -13513.84 -13451.07 -13222.03  Goodwill, Net - - - -  Intangibles, Net 239 197 107.7 54.29  Long Term Investments 1247 889 802.5 646.64  Note Receivable - Long Term - 9.63 3.15 2  Other Long Term Assets, Total 1 1 591.65 621.63  Other Assets, Total -698 -998 - -","Property/Plant/Equipment, Total - Net 7799 7526 7535.4 7601.02  Property/Plant/Equipment, Total - Gross - 21039.89 20986.47 20823.05  Accumulated Depreciation, Total - -13513.84 -13451.07 -13222.03  Goodwill, Net - - - -  Intangibles, Net 239 197 107.7 54.29  Long Term Investments 1247 889 802.5 646.64  Note Receivable - Long Term - 9.63 3.15 2  Other Long Term Assets, Total 1 1 591.65 621.63  Other Assets, Total -698 -998 - -","Property/Plant/Equipment, Total - Net 7799 7526 7535.4 7601.02  Property/Plant/Equipment, Total - Gross - 21039.89 20986.47 20823.05  Accumulated Depreciation, Total - -13513.84 -13451.07 -13222.03  Goodwill, Net - - - -  Intangibles, Net 239 197 107.7 54.29  Long Term Investments 1247 889 802.5 646.64  Note Receivable - Long Term - 9.63 3.15 2  Other Long Term Assets, Total 1 1 591.65 621.63  Other Assets, Total -698 -998 - -","Property/Plant/Equipment, Total - Net 7799 7526 7535.4 7601.02  Property/Plant/Equipment, Total - Gross - 21039.89 20986.47 20823.05  Accumulated Depreciation, Total - -13513.84 -13451.07 -13222.03  Goodwill, Net - - - -  Intangibles, Net 239 197 107.7 54.29  Long Term Investments 1247 889 802.5 646.64  Note Receivable - Long Term - 9.63 3.15 2  Other Long Term Assets, Total 1 1 591.65 621.63  Other Assets, Total -698 -998 - -"
"Property/Plant/Equipment, Total - Net",7799,7526,7535.4,7601.02
"Property/Plant/Equipment, Total - Gross",-,21039.89,20986.47,20823.05
"Accumulated Depreciation, Total",-,-13513.84,-13451.07,-13222.03
"Goodwill, Net",-,-,-,-
"Intangibles, Net",239,197,107.7,54.29
Long Term Investments,1247,889,802.5,646.64
Note Receivable - Long Term,-,9.63,3.15,2
"Other Long Term Assets, Total",1,1,591.65,621.63
"Other Assets, Total",-698,-998,-,-
Total Current Liabilities,3943,3258,3063.67,3829.68
"Accounts Payable 1783 1663 1422.35 1905.98  Payable/Accrued - - - -  Accrued Expenses 311 307 306.68 328.15  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.87 21.39  Other Current liabilities, Total 1849 1288 1321.78 1574.16","Accounts Payable 1783 1663 1422.35 1905.98  Payable/Accrued - - - -  Accrued Expenses 311 307 306.68 328.15  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.87 21.39  Other Current liabilities, Total 1849 1288 1321.78 1574.16","Accounts Payable 1783 1663 1422.35 1905.98  Payable/Accrued - - - -  Accrued Expenses 311 307 306.68 328.15  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.87 21.39  Other Current liabilities, Total 1849 1288 1321.78 1574.16","Accounts Payable 1783 1663 1422.35 1905.98  Payable/Accrued - - - -  Accrued Expenses 311 307 306.68 328.15  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.87 21.39  Other Current liabilities, Total 1849 1288 1321.78 1574.16","Accounts Payable 1783 1663 1422.35 1905.98  Payable/Accrued - - - -  Accrued Expenses 311 307 306.68 328.15  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases - - 12.87 21.39  Other Current liabilities, Total 1849 1288 1321.78 1574.16"
Accounts Payable,1783,1663,1422.35,1905.98
Payable/Accrued,-,-,-,-
Accrued Expenses,311,307,306.68,328.15
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,-,-,12.87,21.39
"Other Current liabilities, Total",1849,1288,1321.78,1574.16
Total Liabilities,7132,6322,6057.23,6758.12
"Total Long Term Debt - 232.75 239.89 221.13  Long Term Debt - 232.75 233.47 210.06  Capital Lease Obligations - - 6.42 11.07  Deferred Income Tax 1473 1473 1473.29 1473.29  Minority Interest - - - -  Other Liabilities, Total 1716 1591 1280.38 1234.02","Total Long Term Debt - 232.75 239.89 221.13  Long Term Debt - 232.75 233.47 210.06  Capital Lease Obligations - - 6.42 11.07  Deferred Income Tax 1473 1473 1473.29 1473.29  Minority Interest - - - -  Other Liabilities, Total 1716 1591 1280.38 1234.02","Total Long Term Debt - 232.75 239.89 221.13  Long Term Debt - 232.75 233.47 210.06  Capital Lease Obligations - - 6.42 11.07  Deferred Income Tax 1473 1473 1473.29 1473.29  Minority Interest - - - -  Other Liabilities, Total 1716 1591 1280.38 1234.02","Total Long Term Debt - 232.75 239.89 221.13  Long Term Debt - 232.75 233.47 210.06  Capital Lease Obligations - - 6.42 11.07  Deferred Income Tax 1473 1473 1473.29 1473.29  Minority Interest - - - -  Other Liabilities, Total 1716 1591 1280.38 1234.02","Total Long Term Debt - 232.75 239.89 221.13  Long Term Debt - 232.75 233.47 210.06  Capital Lease Obligations - - 6.42 11.07  Deferred Income Tax 1473 1473 1473.29 1473.29  Minority Interest - - - -  Other Liabilities, Total 1716 1591 1280.38 1234.02"
Total Long Term Debt,-,232.75,239.89,221.13
Long Term Debt,-,232.75,233.47,210.06
Capital Lease Obligations,-,-,6.42,11.07
Deferred Income Tax,1473,1473,1473.29,1473.29
Minority Interest,-,-,-,-
"Other Liabilities, Total",1716,1591,1280.38,1234.02
Total Equity,13853,13464,13139.86,12862.61
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 820 816 812.84 812.84  Additional Paid-In Capital 62 58 54.67 54.67  Retained Earnings (Accumulated Deficit) 9249 8971 8714.75 8543.88  Treasury Stock - Common -13 -13 -12.96 -12.96  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3607.75 3570.55 3464.18  Other Equity, Total 3735 3632 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 820 816 812.84 812.84  Additional Paid-In Capital 62 58 54.67 54.67  Retained Earnings (Accumulated Deficit) 9249 8971 8714.75 8543.88  Treasury Stock - Common -13 -13 -12.96 -12.96  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3607.75 3570.55 3464.18  Other Equity, Total 3735 3632 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 820 816 812.84 812.84  Additional Paid-In Capital 62 58 54.67 54.67  Retained Earnings (Accumulated Deficit) 9249 8971 8714.75 8543.88  Treasury Stock - Common -13 -13 -12.96 -12.96  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3607.75 3570.55 3464.18  Other Equity, Total 3735 3632 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 820 816 812.84 812.84  Additional Paid-In Capital 62 58 54.67 54.67  Retained Earnings (Accumulated Deficit) 9249 8971 8714.75 8543.88  Treasury Stock - Common -13 -13 -12.96 -12.96  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3607.75 3570.55 3464.18  Other Equity, Total 3735 3632 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 820 816 812.84 812.84  Additional Paid-In Capital 62 58 54.67 54.67  Retained Earnings (Accumulated Deficit) 9249 8971 8714.75 8543.88  Treasury Stock - Common -13 -13 -12.96 -12.96  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3607.75 3570.55 3464.18  Other Equity, Total 3735 3632 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",820,816,812.84,812.84
Additional Paid-In Capital,62,58,54.67,54.67
Retained Earnings (Accumulated Deficit),9249,8971,8714.75,8543.88
Treasury Stock - Common,-13,-13,-12.96,-12.96
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,3607.75,3570.55,3464.18
"Other Equity, Total",3735,3632,-,-
Total Liabilities & Shareholders' Equity,20985,19786,19197.09,19620.74
Total Common Shares Outstanding,3.23,3.22,3.22,3.22
Total Preferred Shares Outstanding,-,-,-,-
