Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 286459 269044 264623 268600  Property/Plant/Equipment, Total - Gross - - 592329 564186  Accumulated Depreciation, Total - - -327707 -295586  Goodwill, Net 328411 303030 284011 278253  Intangibles, Net 562496 623431 651427 724773  Long Term Investments 12689 141206 91704 66399  Note Receivable - Long Term 17813 21539 45188 46570  Other Long Term Assets, Total 108167 -1 64087 63060  Other Assets, Total -110100 -128303 - -","Property/Plant/Equipment, Total - Net 286459 269044 264623 268600  Property/Plant/Equipment, Total - Gross - - 592329 564186  Accumulated Depreciation, Total - - -327707 -295586  Goodwill, Net 328411 303030 284011 278253  Intangibles, Net 562496 623431 651427 724773  Long Term Investments 12689 141206 91704 66399  Note Receivable - Long Term 17813 21539 45188 46570  Other Long Term Assets, Total 108167 -1 64087 63060  Other Assets, Total -110100 -128303 - -","Property/Plant/Equipment, Total - Net 286459 269044 264623 268600  Property/Plant/Equipment, Total - Gross - - 592329 564186  Accumulated Depreciation, Total - - -327707 -295586  Goodwill, Net 328411 303030 284011 278253  Intangibles, Net 562496 623431 651427 724773  Long Term Investments 12689 141206 91704 66399  Note Receivable - Long Term 17813 21539 45188 46570  Other Long Term Assets, Total 108167 -1 64087 63060  Other Assets, Total -110100 -128303 - -","Property/Plant/Equipment, Total - Net 286459 269044 264623 268600  Property/Plant/Equipment, Total - Gross - - 592329 564186  Accumulated Depreciation, Total - - -327707 -295586  Goodwill, Net 328411 303030 284011 278253  Intangibles, Net 562496 623431 651427 724773  Long Term Investments 12689 141206 91704 66399  Note Receivable - Long Term 17813 21539 45188 46570  Other Long Term Assets, Total 108167 -1 64087 63060  Other Assets, Total -110100 -128303 - -","Property/Plant/Equipment, Total - Net 286459 269044 264623 268600  Property/Plant/Equipment, Total - Gross - - 592329 564186  Accumulated Depreciation, Total - - -327707 -295586  Goodwill, Net 328411 303030 284011 278253  Intangibles, Net 562496 623431 651427 724773  Long Term Investments 12689 141206 91704 66399  Note Receivable - Long Term 17813 21539 45188 46570  Other Long Term Assets, Total 108167 -1 64087 63060  Other Assets, Total -110100 -128303 - -"
"Property/Plant/Equipment, Total - Net",286459,269044,264623,268600
"Property/Plant/Equipment, Total - Gross",-,-,592329,564186
"Accumulated Depreciation, Total",-,-,-327707,-295586
"Goodwill, Net",328411,303030,284011,278253
"Intangibles, Net",562496,623431,651427,724773
Long Term Investments,12689,141206,91704,66399
Note Receivable - Long Term,17813,21539,45188,46570
"Other Long Term Assets, Total",108167,-1,64087,63060
"Other Assets, Total",-110100,-128303,-,-
Total Current Liabilities,726034,687411,592372,798708
"Accounts Payable 140236 130739 124777 171954  Payable/Accrued - - - -  Accrued Expenses - 136553 - -  Notes Payable/Short Term Debt 75000 90000 120000 326000  Current Port. of LT Debt/Capital Leases - 67730 16101 18105  Other Current liabilities, Total 510798 262389 331494 282649","Accounts Payable 140236 130739 124777 171954  Payable/Accrued - - - -  Accrued Expenses - 136553 - -  Notes Payable/Short Term Debt 75000 90000 120000 326000  Current Port. of LT Debt/Capital Leases - 67730 16101 18105  Other Current liabilities, Total 510798 262389 331494 282649","Accounts Payable 140236 130739 124777 171954  Payable/Accrued - - - -  Accrued Expenses - 136553 - -  Notes Payable/Short Term Debt 75000 90000 120000 326000  Current Port. of LT Debt/Capital Leases - 67730 16101 18105  Other Current liabilities, Total 510798 262389 331494 282649","Accounts Payable 140236 130739 124777 171954  Payable/Accrued - - - -  Accrued Expenses - 136553 - -  Notes Payable/Short Term Debt 75000 90000 120000 326000  Current Port. of LT Debt/Capital Leases - 67730 16101 18105  Other Current liabilities, Total 510798 262389 331494 282649","Accounts Payable 140236 130739 124777 171954  Payable/Accrued - - - -  Accrued Expenses - 136553 - -  Notes Payable/Short Term Debt 75000 90000 120000 326000  Current Port. of LT Debt/Capital Leases - 67730 16101 18105  Other Current liabilities, Total 510798 262389 331494 282649"
Accounts Payable,140236,130739,124777,171954
Payable/Accrued,-,-,-,-
Accrued Expenses,-,136553,-,-
Notes Payable/Short Term Debt,75000,90000,120000,326000
Current Port. of LT Debt/Capital Leases,-,67730,16101,18105
"Other Current liabilities, Total",510798,262389,331494,282649
Total Liabilities,-,872087,887513,1026001
"Total Long Term Debt - 55690 142163 129272  Long Term Debt - 676 80000 60045  Capital Lease Obligations - 55014 62163 69227  Deferred Income Tax 6048 5823 18161 24670  Minority Interest - - - -  Other Liabilities, Total 141482 -16837 134817 73351","Total Long Term Debt - 55690 142163 129272  Long Term Debt - 676 80000 60045  Capital Lease Obligations - 55014 62163 69227  Deferred Income Tax 6048 5823 18161 24670  Minority Interest - - - -  Other Liabilities, Total 141482 -16837 134817 73351","Total Long Term Debt - 55690 142163 129272  Long Term Debt - 676 80000 60045  Capital Lease Obligations - 55014 62163 69227  Deferred Income Tax 6048 5823 18161 24670  Minority Interest - - - -  Other Liabilities, Total 141482 -16837 134817 73351","Total Long Term Debt - 55690 142163 129272  Long Term Debt - 676 80000 60045  Capital Lease Obligations - 55014 62163 69227  Deferred Income Tax 6048 5823 18161 24670  Minority Interest - - - -  Other Liabilities, Total 141482 -16837 134817 73351","Total Long Term Debt - 55690 142163 129272  Long Term Debt - 676 80000 60045  Capital Lease Obligations - 55014 62163 69227  Deferred Income Tax 6048 5823 18161 24670  Minority Interest - - - -  Other Liabilities, Total 141482 -16837 134817 73351"
Total Long Term Debt,-,55690,142163,129272
Long Term Debt,-,676,80000,60045
Capital Lease Obligations,-,55014,62163,69227
Deferred Income Tax,6048,5823,18161,24670
Minority Interest,-,-,-,-
"Other Liabilities, Total",141482,-16837,134817,73351
Total Equity,1507954,1460308,1386115,1289168
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 103001 103001 103001  Additional Paid-In Capital - 179467 177830 177506  Retained Earnings (Accumulated Deficit) 908158 944261 953289 905851  Treasury Stock - Common - -13934 -15377 -7178  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 340638 247513 167372 109988","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 103001 103001 103001  Additional Paid-In Capital - 179467 177830 177506  Retained Earnings (Accumulated Deficit) 908158 944261 953289 905851  Treasury Stock - Common - -13934 -15377 -7178  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 340638 247513 167372 109988","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 103001 103001 103001  Additional Paid-In Capital - 179467 177830 177506  Retained Earnings (Accumulated Deficit) 908158 944261 953289 905851  Treasury Stock - Common - -13934 -15377 -7178  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 340638 247513 167372 109988","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 103001 103001 103001  Additional Paid-In Capital - 179467 177830 177506  Retained Earnings (Accumulated Deficit) 908158 944261 953289 905851  Treasury Stock - Common - -13934 -15377 -7178  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 340638 247513 167372 109988","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 103001 103001 103001  Additional Paid-In Capital - 179467 177830 177506  Retained Earnings (Accumulated Deficit) 908158 944261 953289 905851  Treasury Stock - Common - -13934 -15377 -7178  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 340638 247513 167372 109988"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",-,103001,103001,103001
Additional Paid-In Capital,-,179467,177830,177506
Retained Earnings (Accumulated Deficit),908158,944261,953289,905851
Treasury Stock - Common,-,-13934,-15377,-7178
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",340638,247513,167372,109988
Total Liabilities & Shareholders' Equity,-,2332395,2273628,2315169
Total Common Shares Outstanding,1809.69,1827.07,1853.03,1857.51
Total Preferred Shares Outstanding,-,-,-,-
