Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 692 684.36 301.18 301.18  Additional Paid-In Capital 682 673 291.18 291.18  Retained Earnings (Accumulated Deficit) 156 -66 -349.33 -154.4  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 692 684.36 301.18 301.18  Additional Paid-In Capital 682 673 291.18 291.18  Retained Earnings (Accumulated Deficit) 156 -66 -349.33 -154.4  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 692 684.36 301.18 301.18  Additional Paid-In Capital 682 673 291.18 291.18  Retained Earnings (Accumulated Deficit) 156 -66 -349.33 -154.4  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 692 684.36 301.18 301.18  Additional Paid-In Capital 682 673 291.18 291.18  Retained Earnings (Accumulated Deficit) 156 -66 -349.33 -154.4  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 692 684.36 301.18 301.18  Additional Paid-In Capital 682 673 291.18 291.18  Retained Earnings (Accumulated Deficit) 156 -66 -349.33 -154.4  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total - 1 - -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",692,684.36,301.18,301.18
Additional Paid-In Capital,682,673,291.18,291.18
Retained Earnings (Accumulated Deficit),156,-66,-349.33,-154.4
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-,1,-,-0
Total Liabilities & Shareholders' Equity,2881,2692.35,1499.03,1215.9
Total Common Shares Outstanding,2.97,2.9,2.84,2.84
Total Preferred Shares Outstanding,-,-,-,-
