Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 67707 67789 63212 58737  Payable/Accrued - - - -  Accrued Expenses 8652 8429 8124 7635  Notes Payable/Short Term Debt 21505 50107 186 16789  Current Port. of LT Debt/Capital Leases 3305 3537 3347 3371  Other Current liabilities, Total 23897 28821 28149 18206","Accounts Payable 67707 67789 63212 58737  Payable/Accrued - - - -  Accrued Expenses 8652 8429 8124 7635  Notes Payable/Short Term Debt 21505 50107 186 16789  Current Port. of LT Debt/Capital Leases 3305 3537 3347 3371  Other Current liabilities, Total 23897 28821 28149 18206","Accounts Payable 67707 67789 63212 58737  Payable/Accrued - - - -  Accrued Expenses 8652 8429 8124 7635  Notes Payable/Short Term Debt 21505 50107 186 16789  Current Port. of LT Debt/Capital Leases 3305 3537 3347 3371  Other Current liabilities, Total 23897 28821 28149 18206","Accounts Payable 67707 67789 63212 58737  Payable/Accrued - - - -  Accrued Expenses 8652 8429 8124 7635  Notes Payable/Short Term Debt 21505 50107 186 16789  Current Port. of LT Debt/Capital Leases 3305 3537 3347 3371  Other Current liabilities, Total 23897 28821 28149 18206","Accounts Payable 67707 67789 63212 58737  Payable/Accrued - - - -  Accrued Expenses 8652 8429 8124 7635  Notes Payable/Short Term Debt 21505 50107 186 16789  Current Port. of LT Debt/Capital Leases 3305 3537 3347 3371  Other Current liabilities, Total 23897 28821 28149 18206"
Accounts Payable,67707,67789,63212,58737
Payable/Accrued,-,-,-,-
Accrued Expenses,8652,8429,8124,7635
Notes Payable/Short Term Debt,21505,50107,186,16789
Current Port. of LT Debt/Capital Leases,3305,3537,3347,3371
"Other Current liabilities, Total",23897,28821,28149,18206
Total Liabilities,182449,183447,127429,136711
"Total Long Term Debt 36301 6302 6592 7678  Long Term Debt 30011 - - 71  Capital Lease Obligations 6290 6302 6592 7607  Deferred Income Tax 3527 677 1180 1691  Minority Interest 7487 7116 4934 3287  Other Liabilities, Total -11437 -89545 11333 19317","Total Long Term Debt 36301 6302 6592 7678  Long Term Debt 30011 - - 71  Capital Lease Obligations 6290 6302 6592 7607  Deferred Income Tax 3527 677 1180 1691  Minority Interest 7487 7116 4934 3287  Other Liabilities, Total -11437 -89545 11333 19317","Total Long Term Debt 36301 6302 6592 7678  Long Term Debt 30011 - - 71  Capital Lease Obligations 6290 6302 6592 7607  Deferred Income Tax 3527 677 1180 1691  Minority Interest 7487 7116 4934 3287  Other Liabilities, Total -11437 -89545 11333 19317","Total Long Term Debt 36301 6302 6592 7678  Long Term Debt 30011 - - 71  Capital Lease Obligations 6290 6302 6592 7607  Deferred Income Tax 3527 677 1180 1691  Minority Interest 7487 7116 4934 3287  Other Liabilities, Total -11437 -89545 11333 19317","Total Long Term Debt 36301 6302 6592 7678  Long Term Debt 30011 - - 71  Capital Lease Obligations 6290 6302 6592 7607  Deferred Income Tax 3527 677 1180 1691  Minority Interest 7487 7116 4934 3287  Other Liabilities, Total -11437 -89545 11333 19317"
Total Long Term Debt,36301,6302,6592,7678
Long Term Debt,30011,-,-,71
Capital Lease Obligations,6290,6302,6592,7607
Deferred Income Tax,3527,677,1180,1691
Minority Interest,7487,7116,4934,3287
"Other Liabilities, Total",-11437,-89545,11333,19317
Total Equity,254303,249236,231322,215423
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7000 7000 7000 7000  Additional Paid-In Capital 61280 69652 69571 69399  Retained Earnings (Accumulated Deficit) 184041 175815 155239 135546  Treasury Stock - Common -12329 -15844 -10888 -1386  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2913 4562 4869  Other Equity, Total 14311 12613 10400 -5","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7000 7000 7000 7000  Additional Paid-In Capital 61280 69652 69571 69399  Retained Earnings (Accumulated Deficit) 184041 175815 155239 135546  Treasury Stock - Common -12329 -15844 -10888 -1386  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2913 4562 4869  Other Equity, Total 14311 12613 10400 -5","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7000 7000 7000 7000  Additional Paid-In Capital 61280 69652 69571 69399  Retained Earnings (Accumulated Deficit) 184041 175815 155239 135546  Treasury Stock - Common -12329 -15844 -10888 -1386  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2913 4562 4869  Other Equity, Total 14311 12613 10400 -5","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7000 7000 7000 7000  Additional Paid-In Capital 61280 69652 69571 69399  Retained Earnings (Accumulated Deficit) 184041 175815 155239 135546  Treasury Stock - Common -12329 -15844 -10888 -1386  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2913 4562 4869  Other Equity, Total 14311 12613 10400 -5","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7000 7000 7000 7000  Additional Paid-In Capital 61280 69652 69571 69399  Retained Earnings (Accumulated Deficit) 184041 175815 155239 135546  Treasury Stock - Common -12329 -15844 -10888 -1386  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2913 4562 4869  Other Equity, Total 14311 12613 10400 -5"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",7000,7000,7000,7000
Additional Paid-In Capital,61280,69652,69571,69399
Retained Earnings (Accumulated Deficit),184041,175815,155239,135546
Treasury Stock - Common,-12329,-15844,-10888,-1386
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,2913,4562,4869
"Other Equity, Total",14311,12613,10400,-5
Total Liabilities & Shareholders' Equity,436752,432683,358751,352134
Total Common Shares Outstanding,95.91,98.96,101.42,107.37
Total Preferred Shares Outstanding,-,-,-,-
