Period Ending:,202231/10,202131/10,202031/10,201931/10
"Property/Plant/Equipment, Total - Net 3711 3173 1230 1072.91  Property/Plant/Equipment, Total - Gross - 1735 1483 1190.45  Accumulated Depreciation, Total - -382 -254 -117.54  Goodwill, Net 7590 5082 3762 1707.03  Intangibles, Net 3582 3451 3770 2623.52  Long Term Investments 16354 16749 410 193.16  Note Receivable - Long Term - 29 - -  Other Long Term Assets, Total 3 686 959 730.73  Other Assets, Total 10736 - - -","Property/Plant/Equipment, Total - Net 3711 3173 1230 1072.91  Property/Plant/Equipment, Total - Gross - 1735 1483 1190.45  Accumulated Depreciation, Total - -382 -254 -117.54  Goodwill, Net 7590 5082 3762 1707.03  Intangibles, Net 3582 3451 3770 2623.52  Long Term Investments 16354 16749 410 193.16  Note Receivable - Long Term - 29 - -  Other Long Term Assets, Total 3 686 959 730.73  Other Assets, Total 10736 - - -","Property/Plant/Equipment, Total - Net 3711 3173 1230 1072.91  Property/Plant/Equipment, Total - Gross - 1735 1483 1190.45  Accumulated Depreciation, Total - -382 -254 -117.54  Goodwill, Net 7590 5082 3762 1707.03  Intangibles, Net 3582 3451 3770 2623.52  Long Term Investments 16354 16749 410 193.16  Note Receivable - Long Term - 29 - -  Other Long Term Assets, Total 3 686 959 730.73  Other Assets, Total 10736 - - -","Property/Plant/Equipment, Total - Net 3711 3173 1230 1072.91  Property/Plant/Equipment, Total - Gross - 1735 1483 1190.45  Accumulated Depreciation, Total - -382 -254 -117.54  Goodwill, Net 7590 5082 3762 1707.03  Intangibles, Net 3582 3451 3770 2623.52  Long Term Investments 16354 16749 410 193.16  Note Receivable - Long Term - 29 - -  Other Long Term Assets, Total 3 686 959 730.73  Other Assets, Total 10736 - - -","Property/Plant/Equipment, Total - Net 3711 3173 1230 1072.91  Property/Plant/Equipment, Total - Gross - 1735 1483 1190.45  Accumulated Depreciation, Total - -382 -254 -117.54  Goodwill, Net 7590 5082 3762 1707.03  Intangibles, Net 3582 3451 3770 2623.52  Long Term Investments 16354 16749 410 193.16  Note Receivable - Long Term - 29 - -  Other Long Term Assets, Total 3 686 959 730.73  Other Assets, Total 10736 - - -"
"Property/Plant/Equipment, Total - Net",3711,3173,1230,1072.91
"Property/Plant/Equipment, Total - Gross",-,1735,1483,1190.45
"Accumulated Depreciation, Total",-,-382,-254,-117.54
"Goodwill, Net",7590,5082,3762,1707.03
"Intangibles, Net",3582,3451,3770,2623.52
Long Term Investments,16354,16749,410,193.16
Note Receivable - Long Term,-,29,-,-
"Other Long Term Assets, Total",3,686,959,730.73
"Other Assets, Total",10736,-,-,-
Total Current Liabilities,16251,11137,5723,2724.09
"Accounts Payable 2073 1531 - -  Payable/Accrued - - - -  Accrued Expenses - 85 210 134.6  Notes Payable/Short Term Debt 4676 - 1503 100  Current Port. of LT Debt/Capital Leases 6035 7476 1047 828.14  Other Current liabilities, Total 3467 2130 2963 1661.35","Accounts Payable 2073 1531 - -  Payable/Accrued - - - -  Accrued Expenses - 85 210 134.6  Notes Payable/Short Term Debt 4676 - 1503 100  Current Port. of LT Debt/Capital Leases 6035 7476 1047 828.14  Other Current liabilities, Total 3467 2130 2963 1661.35","Accounts Payable 2073 1531 - -  Payable/Accrued - - - -  Accrued Expenses - 85 210 134.6  Notes Payable/Short Term Debt 4676 - 1503 100  Current Port. of LT Debt/Capital Leases 6035 7476 1047 828.14  Other Current liabilities, Total 3467 2130 2963 1661.35","Accounts Payable 2073 1531 - -  Payable/Accrued - - - -  Accrued Expenses - 85 210 134.6  Notes Payable/Short Term Debt 4676 - 1503 100  Current Port. of LT Debt/Capital Leases 6035 7476 1047 828.14  Other Current liabilities, Total 3467 2130 2963 1661.35","Accounts Payable 2073 1531 - -  Payable/Accrued - - - -  Accrued Expenses - 85 210 134.6  Notes Payable/Short Term Debt 4676 - 1503 100  Current Port. of LT Debt/Capital Leases 6035 7476 1047 828.14  Other Current liabilities, Total 3467 2130 2963 1661.35"
Accounts Payable,2073,1531,-,-
Payable/Accrued,-,-,-,-
Accrued Expenses,-,85,210,134.6
Notes Payable/Short Term Debt,4676,-,1503,100
Current Port. of LT Debt/Capital Leases,6035,7476,1047,828.14
"Other Current liabilities, Total",3467,2130,2963,1661.35
Total Liabilities,35837,30922,11447,6082.3
"Total Long Term Debt 18017 18622 4642 2532.92  Long Term Debt 2937 3043 4493 2329.84  Capital Lease Obligations 15080 15579 149 203.08  Deferred Income Tax 129 207 337 239.12  Minority Interest 2 - - -  Other Liabilities, Total -8029 956 745 586.17","Total Long Term Debt 18017 18622 4642 2532.92  Long Term Debt 2937 3043 4493 2329.84  Capital Lease Obligations 15080 15579 149 203.08  Deferred Income Tax 129 207 337 239.12  Minority Interest 2 - - -  Other Liabilities, Total -8029 956 745 586.17","Total Long Term Debt 18017 18622 4642 2532.92  Long Term Debt 2937 3043 4493 2329.84  Capital Lease Obligations 15080 15579 149 203.08  Deferred Income Tax 129 207 337 239.12  Minority Interest 2 - - -  Other Liabilities, Total -8029 956 745 586.17","Total Long Term Debt 18017 18622 4642 2532.92  Long Term Debt 2937 3043 4493 2329.84  Capital Lease Obligations 15080 15579 149 203.08  Deferred Income Tax 129 207 337 239.12  Minority Interest 2 - - -  Other Liabilities, Total -8029 956 745 586.17","Total Long Term Debt 18017 18622 4642 2532.92  Long Term Debt 2937 3043 4493 2329.84  Capital Lease Obligations 15080 15579 149 203.08  Deferred Income Tax 129 207 337 239.12  Minority Interest 2 - - -  Other Liabilities, Total -8029 956 745 586.17"
Total Long Term Debt,18017,18622,4642,2532.92
Long Term Debt,2937,3043,4493,2329.84
Capital Lease Obligations,15080,15579,149,203.08
Deferred Income Tax,129,207,337,239.12
Minority Interest,2,-,-,-
"Other Liabilities, Total",-8029,956,745,586.17
Total Equity,19315,17672,7137,5757.24
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7238 7219 1182 1156.81  Additional Paid-In Capital 12023 10865 3931 3466.92  Retained Earnings (Accumulated Deficit) -23 -419 2039 1137.61  Treasury Stock - Common -1 - - -0.35  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7 -14 -3.75  Other Equity, Total 78 1 -1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7238 7219 1182 1156.81  Additional Paid-In Capital 12023 10865 3931 3466.92  Retained Earnings (Accumulated Deficit) -23 -419 2039 1137.61  Treasury Stock - Common -1 - - -0.35  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7 -14 -3.75  Other Equity, Total 78 1 -1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7238 7219 1182 1156.81  Additional Paid-In Capital 12023 10865 3931 3466.92  Retained Earnings (Accumulated Deficit) -23 -419 2039 1137.61  Treasury Stock - Common -1 - - -0.35  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7 -14 -3.75  Other Equity, Total 78 1 -1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7238 7219 1182 1156.81  Additional Paid-In Capital 12023 10865 3931 3466.92  Retained Earnings (Accumulated Deficit) -23 -419 2039 1137.61  Treasury Stock - Common -1 - - -0.35  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7 -14 -3.75  Other Equity, Total 78 1 -1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7238 7219 1182 1156.81  Additional Paid-In Capital 12023 10865 3931 3466.92  Retained Earnings (Accumulated Deficit) -23 -419 2039 1137.61  Treasury Stock - Common -1 - - -0.35  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7 -14 -3.75  Other Equity, Total 78 1 -1 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",7238,7219,1182,1156.81
Additional Paid-In Capital,12023,10865,3931,3466.92
Retained Earnings (Accumulated Deficit),-23,-419,2039,1137.61
Treasury Stock - Common,-1,-,-,-0.35
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,7,-14,-3.75
"Other Equity, Total",78,1,-1,-
Total Liabilities & Shareholders' Equity,55152,48594,18584,11839.54
Total Common Shares Outstanding,36.62,35.15,29.39,28.3
Total Preferred Shares Outstanding,-,-,-,-
