Period Ending:,202331/03,202231/03,202131/03,202031/03
Deferred Income Tax,4814,5861,2295,1600
Minority Interest,426,324,304,384
"Other Liabilities, Total",74,-969,750,3363
Total Equity,111962,113009,100586,92182
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11899 11899 11899 11899  Additional Paid-In Capital 11679 11839 11820 11679  Retained Earnings (Accumulated Deficit) 85362 86435 73997 68732  Treasury Stock - Common -1801 -2081 -2249 -2153  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4598 4930 2553  Other Equity, Total 4823 4917 5119 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11899 11899 11899 11899  Additional Paid-In Capital 11679 11839 11820 11679  Retained Earnings (Accumulated Deficit) 85362 86435 73997 68732  Treasury Stock - Common -1801 -2081 -2249 -2153  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4598 4930 2553  Other Equity, Total 4823 4917 5119 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11899 11899 11899 11899  Additional Paid-In Capital 11679 11839 11820 11679  Retained Earnings (Accumulated Deficit) 85362 86435 73997 68732  Treasury Stock - Common -1801 -2081 -2249 -2153  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4598 4930 2553  Other Equity, Total 4823 4917 5119 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11899 11899 11899 11899  Additional Paid-In Capital 11679 11839 11820 11679  Retained Earnings (Accumulated Deficit) 85362 86435 73997 68732  Treasury Stock - Common -1801 -2081 -2249 -2153  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4598 4930 2553  Other Equity, Total 4823 4917 5119 -528","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11899 11899 11899 11899  Additional Paid-In Capital 11679 11839 11820 11679  Retained Earnings (Accumulated Deficit) 85362 86435 73997 68732  Treasury Stock - Common -1801 -2081 -2249 -2153  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 4598 4930 2553  Other Equity, Total 4823 4917 5119 -528"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",11899,11899,11899,11899
Additional Paid-In Capital,11679,11839,11820,11679
Retained Earnings (Accumulated Deficit),85362,86435,73997,68732
Treasury Stock - Common,-1801,-2081,-2249,-2153
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,4598,4930,2553
"Other Equity, Total",4823,4917,5119,-528
Total Liabilities & Shareholders' Equity,158156,154350,142740,136579
Total Common Shares Outstanding,38.32,39.89,39.76,39.73
Total Preferred Shares Outstanding,-,-,-,-
