Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 30 6.24 7.01 7.88  Property/Plant/Equipment, Total - Gross - 9.59 9.6 9.6  Accumulated Depreciation, Total - -3.36 -2.58 -1.71  Goodwill, Net 118 - - -  Intangibles, Net 698 480.63 412.9 311.05  Long Term Investments 57 - - -  Note Receivable - Long Term - 1.84 1.84 2.03  Other Long Term Assets, Total 1 30.7 32.78 19.89  Other Assets, Total -327 - - -","Property/Plant/Equipment, Total - Net 30 6.24 7.01 7.88  Property/Plant/Equipment, Total - Gross - 9.59 9.6 9.6  Accumulated Depreciation, Total - -3.36 -2.58 -1.71  Goodwill, Net 118 - - -  Intangibles, Net 698 480.63 412.9 311.05  Long Term Investments 57 - - -  Note Receivable - Long Term - 1.84 1.84 2.03  Other Long Term Assets, Total 1 30.7 32.78 19.89  Other Assets, Total -327 - - -","Property/Plant/Equipment, Total - Net 30 6.24 7.01 7.88  Property/Plant/Equipment, Total - Gross - 9.59 9.6 9.6  Accumulated Depreciation, Total - -3.36 -2.58 -1.71  Goodwill, Net 118 - - -  Intangibles, Net 698 480.63 412.9 311.05  Long Term Investments 57 - - -  Note Receivable - Long Term - 1.84 1.84 2.03  Other Long Term Assets, Total 1 30.7 32.78 19.89  Other Assets, Total -327 - - -","Property/Plant/Equipment, Total - Net 30 6.24 7.01 7.88  Property/Plant/Equipment, Total - Gross - 9.59 9.6 9.6  Accumulated Depreciation, Total - -3.36 -2.58 -1.71  Goodwill, Net 118 - - -  Intangibles, Net 698 480.63 412.9 311.05  Long Term Investments 57 - - -  Note Receivable - Long Term - 1.84 1.84 2.03  Other Long Term Assets, Total 1 30.7 32.78 19.89  Other Assets, Total -327 - - -","Property/Plant/Equipment, Total - Net 30 6.24 7.01 7.88  Property/Plant/Equipment, Total - Gross - 9.59 9.6 9.6  Accumulated Depreciation, Total - -3.36 -2.58 -1.71  Goodwill, Net 118 - - -  Intangibles, Net 698 480.63 412.9 311.05  Long Term Investments 57 - - -  Note Receivable - Long Term - 1.84 1.84 2.03  Other Long Term Assets, Total 1 30.7 32.78 19.89  Other Assets, Total -327 - - -"
"Property/Plant/Equipment, Total - Net",30,6.24,7.01,7.88
"Property/Plant/Equipment, Total - Gross",-,9.59,9.6,9.6
"Accumulated Depreciation, Total",-,-3.36,-2.58,-1.71
"Goodwill, Net",118,-,-,-
"Intangibles, Net",698,480.63,412.9,311.05
Long Term Investments,57,-,-,-
Note Receivable - Long Term,-,1.84,1.84,2.03
"Other Long Term Assets, Total",1,30.7,32.78,19.89
"Other Assets, Total",-327,-,-,-
Total Current Liabilities,499,415.13,496.63,142.47
"Accounts Payable - 152.27 156.19 77.19  Payable/Accrued - - - -  Accrued Expenses 48 52.2 81.33 8.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 - - -  Other Current liabilities, Total 445 210.66 259.11 56.78","Accounts Payable - 152.27 156.19 77.19  Payable/Accrued - - - -  Accrued Expenses 48 52.2 81.33 8.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 - - -  Other Current liabilities, Total 445 210.66 259.11 56.78","Accounts Payable - 152.27 156.19 77.19  Payable/Accrued - - - -  Accrued Expenses 48 52.2 81.33 8.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 - - -  Other Current liabilities, Total 445 210.66 259.11 56.78","Accounts Payable - 152.27 156.19 77.19  Payable/Accrued - - - -  Accrued Expenses 48 52.2 81.33 8.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 - - -  Other Current liabilities, Total 445 210.66 259.11 56.78","Accounts Payable - 152.27 156.19 77.19  Payable/Accrued - - - -  Accrued Expenses 48 52.2 81.33 8.5  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 6 - - -  Other Current liabilities, Total 445 210.66 259.11 56.78"
Accounts Payable,-,152.27,156.19,77.19
Payable/Accrued,-,-,-,-
Accrued Expenses,48,52.2,81.33,8.5
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,6,-,-,-
"Other Current liabilities, Total",445,210.66,259.11,56.78
Total Liabilities,602,415.13,496.63,142.47
"Total Long Term Debt 101 - - -  Long Term Debt 101 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 38 - - -  Other Liabilities, Total -36 - - -","Total Long Term Debt 101 - - -  Long Term Debt 101 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 38 - - -  Other Liabilities, Total -36 - - -","Total Long Term Debt 101 - - -  Long Term Debt 101 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 38 - - -  Other Liabilities, Total -36 - - -","Total Long Term Debt 101 - - -  Long Term Debt 101 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 38 - - -  Other Liabilities, Total -36 - - -","Total Long Term Debt 101 - - -  Long Term Debt 101 - - -  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 38 - - -  Other Liabilities, Total -36 - - -"
Total Long Term Debt,101,-,-,-
Long Term Debt,101,-,-,-
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,38,-,-,-
"Other Liabilities, Total",-36,-,-,-
Total Equity,2067,1713.01,1284.04,891.09
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 298 298.37 283.78 277  Additional Paid-In Capital 256 295.37 280.78 274  Retained Earnings (Accumulated Deficit) 1475 1120.3 720.51 340.52  Treasury Stock - Common -1 -1.02 -1.02 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 39 - -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 298 298.37 283.78 277  Additional Paid-In Capital 256 295.37 280.78 274  Retained Earnings (Accumulated Deficit) 1475 1120.3 720.51 340.52  Treasury Stock - Common -1 -1.02 -1.02 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 39 - -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 298 298.37 283.78 277  Additional Paid-In Capital 256 295.37 280.78 274  Retained Earnings (Accumulated Deficit) 1475 1120.3 720.51 340.52  Treasury Stock - Common -1 -1.02 -1.02 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 39 - -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 298 298.37 283.78 277  Additional Paid-In Capital 256 295.37 280.78 274  Retained Earnings (Accumulated Deficit) 1475 1120.3 720.51 340.52  Treasury Stock - Common -1 -1.02 -1.02 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 39 - -0 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 298 298.37 283.78 277  Additional Paid-In Capital 256 295.37 280.78 274  Retained Earnings (Accumulated Deficit) 1475 1120.3 720.51 340.52  Treasury Stock - Common -1 -1.02 -1.02 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 39 - -0 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",298,298.37,283.78,277
Additional Paid-In Capital,256,295.37,280.78,274
Retained Earnings (Accumulated Deficit),1475,1120.3,720.51,340.52
Treasury Stock - Common,-1,-1.02,-1.02,-0.43
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",39,-,-0,-
Total Liabilities & Shareholders' Equity,2669,2128.15,1780.67,1033.56
Total Common Shares Outstanding,6.69,6.69,6.48,6.33
Total Preferred Shares Outstanding,-,-,-,-
