Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23994 9091 8971 3412  Additional Paid-In Capital 27211 12483 12932 5842  Retained Earnings (Accumulated Deficit) 13308 9591 6323 3867  Treasury Stock - Common -2 -2 -1 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 17 23 20  Other Equity, Total 14 13 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23994 9091 8971 3412  Additional Paid-In Capital 27211 12483 12932 5842  Retained Earnings (Accumulated Deficit) 13308 9591 6323 3867  Treasury Stock - Common -2 -2 -1 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 17 23 20  Other Equity, Total 14 13 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23994 9091 8971 3412  Additional Paid-In Capital 27211 12483 12932 5842  Retained Earnings (Accumulated Deficit) 13308 9591 6323 3867  Treasury Stock - Common -2 -2 -1 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 17 23 20  Other Equity, Total 14 13 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23994 9091 8971 3412  Additional Paid-In Capital 27211 12483 12932 5842  Retained Earnings (Accumulated Deficit) 13308 9591 6323 3867  Treasury Stock - Common -2 -2 -1 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 17 23 20  Other Equity, Total 14 13 2 2","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23994 9091 8971 3412  Additional Paid-In Capital 27211 12483 12932 5842  Retained Earnings (Accumulated Deficit) 13308 9591 6323 3867  Treasury Stock - Common -2 -2 -1 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 17 23 20  Other Equity, Total 14 13 2 2"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",23994,9091,8971,3412
Additional Paid-In Capital,27211,12483,12932,5842
Retained Earnings (Accumulated Deficit),13308,9591,6323,3867
Treasury Stock - Common,-2,-2,-1,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,17,23,20
"Other Equity, Total",14,13,2,2
Total Liabilities & Shareholders' Equity,98567,62064,58264,26944
Total Common Shares Outstanding,62.91,56.51,55.94,51.95
Total Preferred Shares Outstanding,-,-,-,-
