Period Ending:,202315/03,202215/03,202115/03,202015/03
"Property/Plant/Equipment, Total - Net 5769 5740 5800.53 5470.43  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 56 67 59.44 12.04  Long Term Investments 370 362 338.45 239.59  Note Receivable - Long Term 11 32 - -  Other Long Term Assets, Total 1 3 88.51 93.39  Other Assets, Total 2380 2959 - -","Property/Plant/Equipment, Total - Net 5769 5740 5800.53 5470.43  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 56 67 59.44 12.04  Long Term Investments 370 362 338.45 239.59  Note Receivable - Long Term 11 32 - -  Other Long Term Assets, Total 1 3 88.51 93.39  Other Assets, Total 2380 2959 - -","Property/Plant/Equipment, Total - Net 5769 5740 5800.53 5470.43  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 56 67 59.44 12.04  Long Term Investments 370 362 338.45 239.59  Note Receivable - Long Term 11 32 - -  Other Long Term Assets, Total 1 3 88.51 93.39  Other Assets, Total 2380 2959 - -","Property/Plant/Equipment, Total - Net 5769 5740 5800.53 5470.43  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 56 67 59.44 12.04  Long Term Investments 370 362 338.45 239.59  Note Receivable - Long Term 11 32 - -  Other Long Term Assets, Total 1 3 88.51 93.39  Other Assets, Total 2380 2959 - -","Property/Plant/Equipment, Total - Net 5769 5740 5800.53 5470.43  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 56 67 59.44 12.04  Long Term Investments 370 362 338.45 239.59  Note Receivable - Long Term 11 32 - -  Other Long Term Assets, Total 1 3 88.51 93.39  Other Assets, Total 2380 2959 - -"
"Property/Plant/Equipment, Total - Net",5769,5740,5800.53,5470.43
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",56,67,59.44,12.04
Long Term Investments,370,362,338.45,239.59
Note Receivable - Long Term,11,32,-,-
"Other Long Term Assets, Total",1,3,88.51,93.39
"Other Assets, Total",2380,2959,-,-
Total Current Liabilities,1045,1187,3863.01,1756.2
"Accounts Payable 417 388 1074.09 483.26  Payable/Accrued - - - -  Accrued Expenses 48 49 48.74 64.34  Notes Payable/Short Term Debt - - 1520 -  Current Port. of LT Debt/Capital Leases 99 99 114.96 130.7  Other Current liabilities, Total 481 651 1105.22 1077.9","Accounts Payable 417 388 1074.09 483.26  Payable/Accrued - - - -  Accrued Expenses 48 49 48.74 64.34  Notes Payable/Short Term Debt - - 1520 -  Current Port. of LT Debt/Capital Leases 99 99 114.96 130.7  Other Current liabilities, Total 481 651 1105.22 1077.9","Accounts Payable 417 388 1074.09 483.26  Payable/Accrued - - - -  Accrued Expenses 48 49 48.74 64.34  Notes Payable/Short Term Debt - - 1520 -  Current Port. of LT Debt/Capital Leases 99 99 114.96 130.7  Other Current liabilities, Total 481 651 1105.22 1077.9","Accounts Payable 417 388 1074.09 483.26  Payable/Accrued - - - -  Accrued Expenses 48 49 48.74 64.34  Notes Payable/Short Term Debt - - 1520 -  Current Port. of LT Debt/Capital Leases 99 99 114.96 130.7  Other Current liabilities, Total 481 651 1105.22 1077.9","Accounts Payable 417 388 1074.09 483.26  Payable/Accrued - - - -  Accrued Expenses 48 49 48.74 64.34  Notes Payable/Short Term Debt - - 1520 -  Current Port. of LT Debt/Capital Leases 99 99 114.96 130.7  Other Current liabilities, Total 481 651 1105.22 1077.9"
Accounts Payable,417,388,1074.09,483.26
Payable/Accrued,-,-,-,-
Accrued Expenses,48,49,48.74,64.34
Notes Payable/Short Term Debt,-,-,1520,-
Current Port. of LT Debt/Capital Leases,99,99,114.96,130.7
"Other Current liabilities, Total",481,651,1105.22,1077.9
Total Liabilities,2587,2825,5613.57,3263.99
"Total Long Term Debt 337 437 537.58 292.5  Long Term Debt 337 437 537.58 292.5  Capital Lease Obligations - - - -  Deferred Income Tax 1022 1022 1024.76 1022.63  Minority Interest - - - -  Other Liabilities, Total 183 -358.58 188.23 192.65","Total Long Term Debt 337 437 537.58 292.5  Long Term Debt 337 437 537.58 292.5  Capital Lease Obligations - - - -  Deferred Income Tax 1022 1022 1024.76 1022.63  Minority Interest - - - -  Other Liabilities, Total 183 -358.58 188.23 192.65","Total Long Term Debt 337 437 537.58 292.5  Long Term Debt 337 437 537.58 292.5  Capital Lease Obligations - - - -  Deferred Income Tax 1022 1022 1024.76 1022.63  Minority Interest - - - -  Other Liabilities, Total 183 -358.58 188.23 192.65","Total Long Term Debt 337 437 537.58 292.5  Long Term Debt 337 437 537.58 292.5  Capital Lease Obligations - - - -  Deferred Income Tax 1022 1022 1024.76 1022.63  Minority Interest - - - -  Other Liabilities, Total 183 -358.58 188.23 192.65","Total Long Term Debt 337 437 537.58 292.5  Long Term Debt 337 437 537.58 292.5  Capital Lease Obligations - - - -  Deferred Income Tax 1022 1022 1024.76 1022.63  Minority Interest - - - -  Other Liabilities, Total 183 -358.58 188.23 192.65"
Total Long Term Debt,337,437,537.58,292.5
Long Term Debt,337,437,537.58,292.5
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,1022,1022,1024.76,1022.63
Minority Interest,-,-,-,-
"Other Liabilities, Total",183,-358.58,188.23,192.65
Total Equity,10395,9486,9238.57,9002.7
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2235 1902 1902.6 1902.6  Additional Paid-In Capital 1167 835 837.21 839.18  Retained Earnings (Accumulated Deficit) 4663 4447 4154.99 3985.78  Treasury Stock - Common -114 -140 -114.22 -84.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2442.19 2456.94 2391.55  Other Equity, Total 2444 2442 1.06 -31.73","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2235 1902 1902.6 1902.6  Additional Paid-In Capital 1167 835 837.21 839.18  Retained Earnings (Accumulated Deficit) 4663 4447 4154.99 3985.78  Treasury Stock - Common -114 -140 -114.22 -84.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2442.19 2456.94 2391.55  Other Equity, Total 2444 2442 1.06 -31.73","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2235 1902 1902.6 1902.6  Additional Paid-In Capital 1167 835 837.21 839.18  Retained Earnings (Accumulated Deficit) 4663 4447 4154.99 3985.78  Treasury Stock - Common -114 -140 -114.22 -84.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2442.19 2456.94 2391.55  Other Equity, Total 2444 2442 1.06 -31.73","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2235 1902 1902.6 1902.6  Additional Paid-In Capital 1167 835 837.21 839.18  Retained Earnings (Accumulated Deficit) 4663 4447 4154.99 3985.78  Treasury Stock - Common -114 -140 -114.22 -84.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2442.19 2456.94 2391.55  Other Equity, Total 2444 2442 1.06 -31.73","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2235 1902 1902.6 1902.6  Additional Paid-In Capital 1167 835 837.21 839.18  Retained Earnings (Accumulated Deficit) 4663 4447 4154.99 3985.78  Treasury Stock - Common -114 -140 -114.22 -84.68  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2442.19 2456.94 2391.55  Other Equity, Total 2444 2442 1.06 -31.73"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2235,1902,1902.6,1902.6
Additional Paid-In Capital,1167,835,837.21,839.18
Retained Earnings (Accumulated Deficit),4663,4447,4154.99,3985.78
Treasury Stock - Common,-114,-140,-114.22,-84.68
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,2442.19,2456.94,2391.55
"Other Equity, Total",2444,2442,1.06,-31.73
Total Liabilities & Shareholders' Equity,12982,12311,14852.14,12266.69
Total Common Shares Outstanding,2.31,2.02,2.03,2.05
Total Preferred Shares Outstanding,-,-,-,-
