Period Ending:,202331/01,202231/07,202231/01,202131/07
"Accounts Payable 674.46 1189 - 671.69  Payable/Accrued - - - -  Accrued Expenses 137.34 59 - 115.53  Notes Payable/Short Term Debt 8250 4400 - -  Current Port. of LT Debt/Capital Leases 19100 14050 - 22950  Other Current liabilities, Total 1989.74 1472 - 1716.63","Accounts Payable 674.46 1189 - 671.69  Payable/Accrued - - - -  Accrued Expenses 137.34 59 - 115.53  Notes Payable/Short Term Debt 8250 4400 - -  Current Port. of LT Debt/Capital Leases 19100 14050 - 22950  Other Current liabilities, Total 1989.74 1472 - 1716.63","Accounts Payable 674.46 1189 - 671.69  Payable/Accrued - - - -  Accrued Expenses 137.34 59 - 115.53  Notes Payable/Short Term Debt 8250 4400 - -  Current Port. of LT Debt/Capital Leases 19100 14050 - 22950  Other Current liabilities, Total 1989.74 1472 - 1716.63","Accounts Payable 674.46 1189 - 671.69  Payable/Accrued - - - -  Accrued Expenses 137.34 59 - 115.53  Notes Payable/Short Term Debt 8250 4400 - -  Current Port. of LT Debt/Capital Leases 19100 14050 - 22950  Other Current liabilities, Total 1989.74 1472 - 1716.63","Accounts Payable 674.46 1189 - 671.69  Payable/Accrued - - - -  Accrued Expenses 137.34 59 - 115.53  Notes Payable/Short Term Debt 8250 4400 - -  Current Port. of LT Debt/Capital Leases 19100 14050 - 22950  Other Current liabilities, Total 1989.74 1472 - 1716.63"
Accounts Payable,674.46,1189,-,671.69
Payable/Accrued,-,-,-,-
Accrued Expenses,137.34,59,-,115.53
Notes Payable/Short Term Debt,8250,4400,-,-
Current Port. of LT Debt/Capital Leases,19100,14050,-,22950
"Other Current liabilities, Total",1989.74,1472,-,1716.63
Total Liabilities,175381.69,170629,-,157958.52
"Total Long Term Debt 136870 141170 - 123970  Long Term Debt 136870 141170 - 123970  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 110.14 3889 - 8534.67","Total Long Term Debt 136870 141170 - 123970  Long Term Debt 136870 141170 - 123970  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 110.14 3889 - 8534.67","Total Long Term Debt 136870 141170 - 123970  Long Term Debt 136870 141170 - 123970  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 110.14 3889 - 8534.67","Total Long Term Debt 136870 141170 - 123970  Long Term Debt 136870 141170 - 123970  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 110.14 3889 - 8534.67","Total Long Term Debt 136870 141170 - 123970  Long Term Debt 136870 141170 - 123970  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 110.14 3889 - 8534.67"
Total Long Term Debt,136870,141170,-,123970
Long Term Debt,136870,141170,-,123970
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",110.14,3889,-,8534.67
Total Equity,151632.51,145257,-,135218.43
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 130379.08 125564 - 116322.63  Additional Paid-In Capital 13187.1 13187 - -  Retained Earnings (Accumulated Deficit) 6558.14 6253 - 19383.38  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1508.18 253 - -487.59","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 130379.08 125564 - 116322.63  Additional Paid-In Capital 13187.1 13187 - -  Retained Earnings (Accumulated Deficit) 6558.14 6253 - 19383.38  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1508.18 253 - -487.59","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 130379.08 125564 - 116322.63  Additional Paid-In Capital 13187.1 13187 - -  Retained Earnings (Accumulated Deficit) 6558.14 6253 - 19383.38  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1508.18 253 - -487.59","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 130379.08 125564 - 116322.63  Additional Paid-In Capital 13187.1 13187 - -  Retained Earnings (Accumulated Deficit) 6558.14 6253 - 19383.38  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1508.18 253 - -487.59","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 130379.08 125564 - 116322.63  Additional Paid-In Capital 13187.1 13187 - -  Retained Earnings (Accumulated Deficit) 6558.14 6253 - 19383.38  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1508.18 253 - -487.59"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",130379.08,125564,-,116322.63
Additional Paid-In Capital,13187.1,13187,-,-
Retained Earnings (Accumulated Deficit),6558.14,6253,-,19383.38
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1508.18,253,-,-487.59
Total Liabilities & Shareholders' Equity,327014.19,315886,-,293176.95
Total Common Shares Outstanding,1.07,1.02,-,1
Total Preferred Shares Outstanding,-,-,-,-
