Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 376835 301706 248302 240319  Property/Plant/Equipment, Total - Gross - 548575 475860 451438  Accumulated Depreciation, Total - -246872 -227558 -211119  Goodwill, Net 825525 652692 424168 427091  Intangibles, Net 400052 300200 229140 230986  Long Term Investments 67009 94726 63113 67061  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 4 6361 5973  Other Assets, Total -99839 -73503 - -","Property/Plant/Equipment, Total - Net 376835 301706 248302 240319  Property/Plant/Equipment, Total - Gross - 548575 475860 451438  Accumulated Depreciation, Total - -246872 -227558 -211119  Goodwill, Net 825525 652692 424168 427091  Intangibles, Net 400052 300200 229140 230986  Long Term Investments 67009 94726 63113 67061  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 4 6361 5973  Other Assets, Total -99839 -73503 - -","Property/Plant/Equipment, Total - Net 376835 301706 248302 240319  Property/Plant/Equipment, Total - Gross - 548575 475860 451438  Accumulated Depreciation, Total - -246872 -227558 -211119  Goodwill, Net 825525 652692 424168 427091  Intangibles, Net 400052 300200 229140 230986  Long Term Investments 67009 94726 63113 67061  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 4 6361 5973  Other Assets, Total -99839 -73503 - -","Property/Plant/Equipment, Total - Net 376835 301706 248302 240319  Property/Plant/Equipment, Total - Gross - 548575 475860 451438  Accumulated Depreciation, Total - -246872 -227558 -211119  Goodwill, Net 825525 652692 424168 427091  Intangibles, Net 400052 300200 229140 230986  Long Term Investments 67009 94726 63113 67061  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 4 6361 5973  Other Assets, Total -99839 -73503 - -","Property/Plant/Equipment, Total - Net 376835 301706 248302 240319  Property/Plant/Equipment, Total - Gross - 548575 475860 451438  Accumulated Depreciation, Total - -246872 -227558 -211119  Goodwill, Net 825525 652692 424168 427091  Intangibles, Net 400052 300200 229140 230986  Long Term Investments 67009 94726 63113 67061  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 6 4 6361 5973  Other Assets, Total -99839 -73503 - -"
"Property/Plant/Equipment, Total - Net",376835,301706,248302,240319
"Property/Plant/Equipment, Total - Gross",-,548575,475860,451438
"Accumulated Depreciation, Total",-,-246872,-227558,-211119
"Goodwill, Net",825525,652692,424168,427091
"Intangibles, Net",400052,300200,229140,230986
Long Term Investments,67009,94726,63113,67061
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",6,4,6361,5973
"Other Assets, Total",-99839,-73503,-,-
Total Current Liabilities,468211,372633,315547,598147
"Accounts Payable 256835 209686 138434 129466  Payable/Accrued - - - -  Accrued Expenses 27652 23149 39726 30013  Notes Payable/Short Term Debt 10430 14733 16216 378002  Current Port. of LT Debt/Capital Leases 85539 50381 51917 6047  Other Current liabilities, Total 87755 74684 69254 54619","Accounts Payable 256835 209686 138434 129466  Payable/Accrued - - - -  Accrued Expenses 27652 23149 39726 30013  Notes Payable/Short Term Debt 10430 14733 16216 378002  Current Port. of LT Debt/Capital Leases 85539 50381 51917 6047  Other Current liabilities, Total 87755 74684 69254 54619","Accounts Payable 256835 209686 138434 129466  Payable/Accrued - - - -  Accrued Expenses 27652 23149 39726 30013  Notes Payable/Short Term Debt 10430 14733 16216 378002  Current Port. of LT Debt/Capital Leases 85539 50381 51917 6047  Other Current liabilities, Total 87755 74684 69254 54619","Accounts Payable 256835 209686 138434 129466  Payable/Accrued - - - -  Accrued Expenses 27652 23149 39726 30013  Notes Payable/Short Term Debt 10430 14733 16216 378002  Current Port. of LT Debt/Capital Leases 85539 50381 51917 6047  Other Current liabilities, Total 87755 74684 69254 54619","Accounts Payable 256835 209686 138434 129466  Payable/Accrued - - - -  Accrued Expenses 27652 23149 39726 30013  Notes Payable/Short Term Debt 10430 14733 16216 378002  Current Port. of LT Debt/Capital Leases 85539 50381 51917 6047  Other Current liabilities, Total 87755 74684 69254 54619"
Accounts Payable,256835,209686,138434,129466
Payable/Accrued,-,-,-,-
Accrued Expenses,27652,23149,39726,30013
Notes Payable/Short Term Debt,10430,14733,16216,378002
Current Port. of LT Debt/Capital Leases,85539,50381,51917,6047
"Other Current liabilities, Total",87755,74684,69254,54619
Total Liabilities,1286983,986389,1046985,925723
"Total Long Term Debt 626087 457919 467627 58147  Long Term Debt 626087 457919 467627 58147  Capital Lease Obligations - - - -  Deferred Income Tax 91580 74040 59602 62560  Minority Interest 6533 9176 131407 135056  Other Liabilities, Total -637914 -447804 72802 71813","Total Long Term Debt 626087 457919 467627 58147  Long Term Debt 626087 457919 467627 58147  Capital Lease Obligations - - - -  Deferred Income Tax 91580 74040 59602 62560  Minority Interest 6533 9176 131407 135056  Other Liabilities, Total -637914 -447804 72802 71813","Total Long Term Debt 626087 457919 467627 58147  Long Term Debt 626087 457919 467627 58147  Capital Lease Obligations - - - -  Deferred Income Tax 91580 74040 59602 62560  Minority Interest 6533 9176 131407 135056  Other Liabilities, Total -637914 -447804 72802 71813","Total Long Term Debt 626087 457919 467627 58147  Long Term Debt 626087 457919 467627 58147  Capital Lease Obligations - - - -  Deferred Income Tax 91580 74040 59602 62560  Minority Interest 6533 9176 131407 135056  Other Liabilities, Total -637914 -447804 72802 71813","Total Long Term Debt 626087 457919 467627 58147  Long Term Debt 626087 457919 467627 58147  Capital Lease Obligations - - - -  Deferred Income Tax 91580 74040 59602 62560  Minority Interest 6533 9176 131407 135056  Other Liabilities, Total -637914 -447804 72802 71813"
Total Long Term Debt,626087,457919,467627,58147
Long Term Debt,626087,457919,467627,58147
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,91580,74040,59602,62560
Minority Interest,6533,9176,131407,135056
"Other Liabilities, Total",-637914,-447804,72802,71813
Total Equity,1155357,968694,567595,552923
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 671432 671432 78862 78862  Additional Paid-In Capital - - 63320 62927  Retained Earnings (Accumulated Deficit) 272527 228009 443878 411941  Treasury Stock - Common -6096 -6153 -6268 -6378  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 217494 75406 -12197 5571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 671432 671432 78862 78862  Additional Paid-In Capital - - 63320 62927  Retained Earnings (Accumulated Deficit) 272527 228009 443878 411941  Treasury Stock - Common -6096 -6153 -6268 -6378  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 217494 75406 -12197 5571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 671432 671432 78862 78862  Additional Paid-In Capital - - 63320 62927  Retained Earnings (Accumulated Deficit) 272527 228009 443878 411941  Treasury Stock - Common -6096 -6153 -6268 -6378  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 217494 75406 -12197 5571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 671432 671432 78862 78862  Additional Paid-In Capital - - 63320 62927  Retained Earnings (Accumulated Deficit) 272527 228009 443878 411941  Treasury Stock - Common -6096 -6153 -6268 -6378  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 217494 75406 -12197 5571","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 671432 671432 78862 78862  Additional Paid-In Capital - - 63320 62927  Retained Earnings (Accumulated Deficit) 272527 228009 443878 411941  Treasury Stock - Common -6096 -6153 -6268 -6378  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 217494 75406 -12197 5571"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",671432,671432,78862,78862
Additional Paid-In Capital,-,-,63320,62927
Retained Earnings (Accumulated Deficit),272527,228009,443878,411941
Treasury Stock - Common,-6096,-6153,-6268,-6378
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",217494,75406,-12197,5571
Total Liabilities & Shareholders' Equity,2442340,1955083,1614580,1478646
Total Common Shares Outstanding,2348.43,2348.23,1604.29,1603.84
Total Preferred Shares Outstanding,-,-,-,-
