Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Liabilities, Total",-877,-1269,58,1
Total Equity,3579,2435,2173,124
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 2248.29 100  Additional Paid-In Capital 2263 2243 9.71 247  Retained Earnings (Accumulated Deficit) 1215 91 -86 -223  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 2248.29 100  Additional Paid-In Capital 2263 2243 9.71 247  Retained Earnings (Accumulated Deficit) 1215 91 -86 -223  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 2248.29 100  Additional Paid-In Capital 2263 2243 9.71 247  Retained Earnings (Accumulated Deficit) 1215 91 -86 -223  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 2248.29 100  Additional Paid-In Capital 2263 2243 9.71 247  Retained Earnings (Accumulated Deficit) 1215 91 -86 -223  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100 100 2248.29 100  Additional Paid-In Capital 2263 2243 9.71 247  Retained Earnings (Accumulated Deficit) 1215 91 -86 -223  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 1 1 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",100,100,2248.29,100
Additional Paid-In Capital,2263,2243,9.71,247
Retained Earnings (Accumulated Deficit),1215,91,-86,-223
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,1,1,-
Total Liabilities & Shareholders' Equity,8074,6817,6647,1578
Total Common Shares Outstanding,68.22,68.22,65.02,59.95
Total Preferred Shares Outstanding,-,-,-,-
