Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",24524,5467,4899,9234
Total Assets,513623,477613,472440,497045
"Property/Plant/Equipment, Total - Net 163368 162131 141636 133055  Property/Plant/Equipment, Total - Gross 199430 203171 181025 172171  Accumulated Depreciation, Total -36062 -41041 -39390 -39117  Goodwill, Net - - - -  Intangibles, Net 6461 1254 1189 1123  Long Term Investments 35868 35485 44641 55335  Note Receivable - Long Term - 1047 599 596  Other Long Term Assets, Total 8747 15404 9102 5121  Other Assets, Total -135519 - - -","Property/Plant/Equipment, Total - Net 163368 162131 141636 133055  Property/Plant/Equipment, Total - Gross 199430 203171 181025 172171  Accumulated Depreciation, Total -36062 -41041 -39390 -39117  Goodwill, Net - - - -  Intangibles, Net 6461 1254 1189 1123  Long Term Investments 35868 35485 44641 55335  Note Receivable - Long Term - 1047 599 596  Other Long Term Assets, Total 8747 15404 9102 5121  Other Assets, Total -135519 - - -","Property/Plant/Equipment, Total - Net 163368 162131 141636 133055  Property/Plant/Equipment, Total - Gross 199430 203171 181025 172171  Accumulated Depreciation, Total -36062 -41041 -39390 -39117  Goodwill, Net - - - -  Intangibles, Net 6461 1254 1189 1123  Long Term Investments 35868 35485 44641 55335  Note Receivable - Long Term - 1047 599 596  Other Long Term Assets, Total 8747 15404 9102 5121  Other Assets, Total -135519 - - -","Property/Plant/Equipment, Total - Net 163368 162131 141636 133055  Property/Plant/Equipment, Total - Gross 199430 203171 181025 172171  Accumulated Depreciation, Total -36062 -41041 -39390 -39117  Goodwill, Net - - - -  Intangibles, Net 6461 1254 1189 1123  Long Term Investments 35868 35485 44641 55335  Note Receivable - Long Term - 1047 599 596  Other Long Term Assets, Total 8747 15404 9102 5121  Other Assets, Total -135519 - - -","Property/Plant/Equipment, Total - Net 163368 162131 141636 133055  Property/Plant/Equipment, Total - Gross 199430 203171 181025 172171  Accumulated Depreciation, Total -36062 -41041 -39390 -39117  Goodwill, Net - - - -  Intangibles, Net 6461 1254 1189 1123  Long Term Investments 35868 35485 44641 55335  Note Receivable - Long Term - 1047 599 596  Other Long Term Assets, Total 8747 15404 9102 5121  Other Assets, Total -135519 - - -"
"Property/Plant/Equipment, Total - Net",163368,162131,141636,133055
"Property/Plant/Equipment, Total - Gross",199430,203171,181025,172171
"Accumulated Depreciation, Total",-36062,-41041,-39390,-39117
"Goodwill, Net",-,-,-,-
"Intangibles, Net",6461,1254,1189,1123
Long Term Investments,35868,35485,44641,55335
Note Receivable - Long Term,-,1047,599,596
"Other Long Term Assets, Total",8747,15404,9102,5121
"Other Assets, Total",-135519,-,-,-
Total Current Liabilities,247670,217663,191127,252627
"Accounts Payable 73826 60532 56305 93144  Payable/Accrued - - - -  Accrued Expenses 2858 3731 2894 4005  Notes Payable/Short Term Debt 59239 63039 55039 76909  Current Port. of LT Debt/Capital Leases 15028 10000 23 15031  Other Current liabilities, Total 96719 80361 76866 63538","Accounts Payable 73826 60532 56305 93144  Payable/Accrued - - - -  Accrued Expenses 2858 3731 2894 4005  Notes Payable/Short Term Debt 59239 63039 55039 76909  Current Port. of LT Debt/Capital Leases 15028 10000 23 15031  Other Current liabilities, Total 96719 80361 76866 63538","Accounts Payable 73826 60532 56305 93144  Payable/Accrued - - - -  Accrued Expenses 2858 3731 2894 4005  Notes Payable/Short Term Debt 59239 63039 55039 76909  Current Port. of LT Debt/Capital Leases 15028 10000 23 15031  Other Current liabilities, Total 96719 80361 76866 63538","Accounts Payable 73826 60532 56305 93144  Payable/Accrued - - - -  Accrued Expenses 2858 3731 2894 4005  Notes Payable/Short Term Debt 59239 63039 55039 76909  Current Port. of LT Debt/Capital Leases 15028 10000 23 15031  Other Current liabilities, Total 96719 80361 76866 63538","Accounts Payable 73826 60532 56305 93144  Payable/Accrued - - - -  Accrued Expenses 2858 3731 2894 4005  Notes Payable/Short Term Debt 59239 63039 55039 76909  Current Port. of LT Debt/Capital Leases 15028 10000 23 15031  Other Current liabilities, Total 96719 80361 76866 63538"
Accounts Payable,73826,60532,56305,93144
Payable/Accrued,-,-,-,-
Accrued Expenses,2858,3731,2894,4005
Notes Payable/Short Term Debt,59239,63039,55039,76909
Current Port. of LT Debt/Capital Leases,15028,10000,23,15031
"Other Current liabilities, Total",96719,80361,76866,63538
Total Liabilities,357478,319899,266457,300173
"Total Long Term Debt 95143 87000 60050 30059  Long Term Debt 94157 87000 60000 30000  Capital Lease Obligations 986 - 50 59  Deferred Income Tax 305 292 301 527  Minority Interest 7306 6387 1554 2415  Other Liabilities, Total -52185 -87521 13425 14545","Total Long Term Debt 95143 87000 60050 30059  Long Term Debt 94157 87000 60000 30000  Capital Lease Obligations 986 - 50 59  Deferred Income Tax 305 292 301 527  Minority Interest 7306 6387 1554 2415  Other Liabilities, Total -52185 -87521 13425 14545","Total Long Term Debt 95143 87000 60050 30059  Long Term Debt 94157 87000 60000 30000  Capital Lease Obligations 986 - 50 59  Deferred Income Tax 305 292 301 527  Minority Interest 7306 6387 1554 2415  Other Liabilities, Total -52185 -87521 13425 14545","Total Long Term Debt 95143 87000 60050 30059  Long Term Debt 94157 87000 60000 30000  Capital Lease Obligations 986 - 50 59  Deferred Income Tax 305 292 301 527  Minority Interest 7306 6387 1554 2415  Other Liabilities, Total -52185 -87521 13425 14545","Total Long Term Debt 95143 87000 60050 30059  Long Term Debt 94157 87000 60000 30000  Capital Lease Obligations 986 - 50 59  Deferred Income Tax 305 292 301 527  Minority Interest 7306 6387 1554 2415  Other Liabilities, Total -52185 -87521 13425 14545"
Total Long Term Debt,95143,87000,60050,30059
Long Term Debt,94157,87000,60000,30000
Capital Lease Obligations,986,-,50,59
Deferred Income Tax,305,292,301,527
Minority Interest,7306,6387,1554,2415
"Other Liabilities, Total",-52185,-87521,13425,14545
Total Equity,156145,151328,205983,196872
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23513 23513 23513 23513  Additional Paid-In Capital 20792 20795 20780 20780  Retained Earnings (Accumulated Deficit) 157326 158485 154041 142684  Treasury Stock - Common -57338 -57335 -2177 -2174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6389 10627 13136  Other Equity, Total 11852 -519 -801 -1067","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23513 23513 23513 23513  Additional Paid-In Capital 20792 20795 20780 20780  Retained Earnings (Accumulated Deficit) 157326 158485 154041 142684  Treasury Stock - Common -57338 -57335 -2177 -2174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6389 10627 13136  Other Equity, Total 11852 -519 -801 -1067","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23513 23513 23513 23513  Additional Paid-In Capital 20792 20795 20780 20780  Retained Earnings (Accumulated Deficit) 157326 158485 154041 142684  Treasury Stock - Common -57338 -57335 -2177 -2174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6389 10627 13136  Other Equity, Total 11852 -519 -801 -1067","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23513 23513 23513 23513  Additional Paid-In Capital 20792 20795 20780 20780  Retained Earnings (Accumulated Deficit) 157326 158485 154041 142684  Treasury Stock - Common -57338 -57335 -2177 -2174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6389 10627 13136  Other Equity, Total 11852 -519 -801 -1067","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 23513 23513 23513 23513  Additional Paid-In Capital 20792 20795 20780 20780  Retained Earnings (Accumulated Deficit) 157326 158485 154041 142684  Treasury Stock - Common -57338 -57335 -2177 -2174  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 6389 10627 13136  Other Equity, Total 11852 -519 -801 -1067"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",23513,23513,23513,23513
Additional Paid-In Capital,20792,20795,20780,20780
Retained Earnings (Accumulated Deficit),157326,158485,154041,142684
Treasury Stock - Common,-57338,-57335,-2177,-2174
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,6389,10627,13136
"Other Equity, Total",11852,-519,-801,-1067
Total Liabilities & Shareholders' Equity,513623,477613,472440,497045
Total Common Shares Outstanding,39.47,39.47,54.7,54.7
Total Preferred Shares Outstanding,-,-,-,-
