Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 336 336 336.36 332.1  Additional Paid-In Capital 122 125 125.67 121.41  Retained Earnings (Accumulated Deficit) 2445 2044 1608.94 1246.29  Treasury Stock - Common -395 -398 -67.96 -67.91  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 0.42  Other Equity, Total 16 35 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 336 336 336.36 332.1  Additional Paid-In Capital 122 125 125.67 121.41  Retained Earnings (Accumulated Deficit) 2445 2044 1608.94 1246.29  Treasury Stock - Common -395 -398 -67.96 -67.91  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 0.42  Other Equity, Total 16 35 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 336 336 336.36 332.1  Additional Paid-In Capital 122 125 125.67 121.41  Retained Earnings (Accumulated Deficit) 2445 2044 1608.94 1246.29  Treasury Stock - Common -395 -398 -67.96 -67.91  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 0.42  Other Equity, Total 16 35 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 336 336 336.36 332.1  Additional Paid-In Capital 122 125 125.67 121.41  Retained Earnings (Accumulated Deficit) 2445 2044 1608.94 1246.29  Treasury Stock - Common -395 -398 -67.96 -67.91  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 0.42  Other Equity, Total 16 35 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 336 336 336.36 332.1  Additional Paid-In Capital 122 125 125.67 121.41  Retained Earnings (Accumulated Deficit) 2445 2044 1608.94 1246.29  Treasury Stock - Common -395 -398 -67.96 -67.91  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 0.42  Other Equity, Total 16 35 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",336,336,336.36,332.1
Additional Paid-In Capital,122,125,125.67,121.41
Retained Earnings (Accumulated Deficit),2445,2044,1608.94,1246.29
Treasury Stock - Common,-395,-398,-67.96,-67.91
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,0.42
"Other Equity, Total",16,35,-,-
Total Liabilities & Shareholders' Equity,6701,6384,5585.68,3031.41
Total Common Shares Outstanding,7.49,7.49,7.78,7.71
Total Preferred Shares Outstanding,-,-,-,-
