Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29192 29129 29036 28925  Additional Paid-In Capital 25081 29704 32214 33071  Retained Earnings (Accumulated Deficit) 231214 192912 137151 105617  Treasury Stock - Common -37 -36 -36 -52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -313 -490  Other Equity, Total 24068 12244 8895 -960","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29192 29129 29036 28925  Additional Paid-In Capital 25081 29704 32214 33071  Retained Earnings (Accumulated Deficit) 231214 192912 137151 105617  Treasury Stock - Common -37 -36 -36 -52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -313 -490  Other Equity, Total 24068 12244 8895 -960","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29192 29129 29036 28925  Additional Paid-In Capital 25081 29704 32214 33071  Retained Earnings (Accumulated Deficit) 231214 192912 137151 105617  Treasury Stock - Common -37 -36 -36 -52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -313 -490  Other Equity, Total 24068 12244 8895 -960","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29192 29129 29036 28925  Additional Paid-In Capital 25081 29704 32214 33071  Retained Earnings (Accumulated Deficit) 231214 192912 137151 105617  Treasury Stock - Common -37 -36 -36 -52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -313 -490  Other Equity, Total 24068 12244 8895 -960","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 29192 29129 29036 28925  Additional Paid-In Capital 25081 29704 32214 33071  Retained Earnings (Accumulated Deficit) 231214 192912 137151 105617  Treasury Stock - Common -37 -36 -36 -52  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -313 -490  Other Equity, Total 24068 12244 8895 -960"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",29192,29129,29036,28925
Additional Paid-In Capital,25081,29704,32214,33071
Retained Earnings (Accumulated Deficit),231214,192912,137151,105617
Treasury Stock - Common,-37,-36,-36,-52
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-313,-490
"Other Equity, Total",24068,12244,8895,-960
Total Liabilities & Shareholders' Equity,400645,345981,273123,221839
Total Common Shares Outstanding,678.92,678.86,678.74,678.58
Total Preferred Shares Outstanding,-,-,-,-
