Period Ending:,202231/12,202131/12,202031/12,201931/12
Capital Lease Obligations,10,30,51,56
Deferred Income Tax,145,28,142,33
Minority Interest,-,-,-,-
"Other Liabilities, Total",-1501.66,-18294,2025,1590
Total Equity,579,3925,3565,9658
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2297 2231 2210 2194  Additional Paid-In Capital 2592 2526 2092 2075  Retained Earnings (Accumulated Deficit) -3910 -397 204 6280  Treasury Stock - Common -439 -439 -876 -876  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -46 -78 -31  Other Equity, Total 39 4 13 16","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2297 2231 2210 2194  Additional Paid-In Capital 2592 2526 2092 2075  Retained Earnings (Accumulated Deficit) -3910 -397 204 6280  Treasury Stock - Common -439 -439 -876 -876  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -46 -78 -31  Other Equity, Total 39 4 13 16","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2297 2231 2210 2194  Additional Paid-In Capital 2592 2526 2092 2075  Retained Earnings (Accumulated Deficit) -3910 -397 204 6280  Treasury Stock - Common -439 -439 -876 -876  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -46 -78 -31  Other Equity, Total 39 4 13 16","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2297 2231 2210 2194  Additional Paid-In Capital 2592 2526 2092 2075  Retained Earnings (Accumulated Deficit) -3910 -397 204 6280  Treasury Stock - Common -439 -439 -876 -876  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -46 -78 -31  Other Equity, Total 39 4 13 16","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2297 2231 2210 2194  Additional Paid-In Capital 2592 2526 2092 2075  Retained Earnings (Accumulated Deficit) -3910 -397 204 6280  Treasury Stock - Common -439 -439 -876 -876  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -46 -78 -31  Other Equity, Total 39 4 13 16"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2297,2231,2210,2194
Additional Paid-In Capital,2592,2526,2092,2075
Retained Earnings (Accumulated Deficit),-3910,-397,204,6280
Treasury Stock - Common,-439,-439,-876,-876
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-46,-78,-31
"Other Equity, Total",39,4,13,16
Total Liabilities & Shareholders' Equity,21529,26807,24397,26241
Total Common Shares Outstanding,44.13,43.94,43.18,43.14
Total Preferred Shares Outstanding,-,-,-,-
