Period Ending:,202231/12,202131/12,202031/12,202031/03
"Other Current Assets, Total",1114,100,116.74,89.43
Total Assets,72153,86337,71220.44,75054.77
"Property/Plant/Equipment, Total - Net 16803 17488 3436.95 522.36  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 116 225 54.9 13.97  Long Term Investments 2382 7723 6978.39 6850.64  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 899 675.77 782.25  Other Assets, Total 29033 - - -","Property/Plant/Equipment, Total - Net 16803 17488 3436.95 522.36  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 116 225 54.9 13.97  Long Term Investments 2382 7723 6978.39 6850.64  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 899 675.77 782.25  Other Assets, Total 29033 - - -","Property/Plant/Equipment, Total - Net 16803 17488 3436.95 522.36  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 116 225 54.9 13.97  Long Term Investments 2382 7723 6978.39 6850.64  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 899 675.77 782.25  Other Assets, Total 29033 - - -","Property/Plant/Equipment, Total - Net 16803 17488 3436.95 522.36  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 116 225 54.9 13.97  Long Term Investments 2382 7723 6978.39 6850.64  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 899 675.77 782.25  Other Assets, Total 29033 - - -","Property/Plant/Equipment, Total - Net 16803 17488 3436.95 522.36  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 116 225 54.9 13.97  Long Term Investments 2382 7723 6978.39 6850.64  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 2 899 675.77 782.25  Other Assets, Total 29033 - - -"
"Property/Plant/Equipment, Total - Net",16803,17488,3436.95,522.36
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",116,225,54.9,13.97
Long Term Investments,2382,7723,6978.39,6850.64
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",2,899,675.77,782.25
"Other Assets, Total",29033,-,-,-
Total Current Liabilities,4583,13999,5400.43,7854.24
"Accounts Payable 103 112 187.38 224.56  Payable/Accrued - - - -  Accrued Expenses 47 128 80.02 59.09  Notes Payable/Short Term Debt - 1126 797 1099  Current Port. of LT Debt/Capital Leases 1875 5935 2066.05 2790.83  Other Current liabilities, Total 2558 6751 2269.99 3680.76","Accounts Payable 103 112 187.38 224.56  Payable/Accrued - - - -  Accrued Expenses 47 128 80.02 59.09  Notes Payable/Short Term Debt - 1126 797 1099  Current Port. of LT Debt/Capital Leases 1875 5935 2066.05 2790.83  Other Current liabilities, Total 2558 6751 2269.99 3680.76","Accounts Payable 103 112 187.38 224.56  Payable/Accrued - - - -  Accrued Expenses 47 128 80.02 59.09  Notes Payable/Short Term Debt - 1126 797 1099  Current Port. of LT Debt/Capital Leases 1875 5935 2066.05 2790.83  Other Current liabilities, Total 2558 6751 2269.99 3680.76","Accounts Payable 103 112 187.38 224.56  Payable/Accrued - - - -  Accrued Expenses 47 128 80.02 59.09  Notes Payable/Short Term Debt - 1126 797 1099  Current Port. of LT Debt/Capital Leases 1875 5935 2066.05 2790.83  Other Current liabilities, Total 2558 6751 2269.99 3680.76","Accounts Payable 103 112 187.38 224.56  Payable/Accrued - - - -  Accrued Expenses 47 128 80.02 59.09  Notes Payable/Short Term Debt - 1126 797 1099  Current Port. of LT Debt/Capital Leases 1875 5935 2066.05 2790.83  Other Current liabilities, Total 2558 6751 2269.99 3680.76"
Accounts Payable,103,112,187.38,224.56
Payable/Accrued,-,-,-,-
Accrued Expenses,47,128,80.02,59.09
Notes Payable/Short Term Debt,-,1126,797,1099
Current Port. of LT Debt/Capital Leases,1875,5935,2066.05,2790.83
"Other Current liabilities, Total",2558,6751,2269.99,3680.76
Total Liabilities,41194,58555,46379.07,51184.06
"Total Long Term Debt 35288 42749 40437.05 42674.2  Long Term Debt 35222 42700 40357.9 42604.52  Capital Lease Obligations 66 49 79.15 69.67  Deferred Income Tax 398 1000 234.01 448.3  Minority Interest 54 - - -  Other Liabilities, Total 871 -35066 307.58 207.32","Total Long Term Debt 35288 42749 40437.05 42674.2  Long Term Debt 35222 42700 40357.9 42604.52  Capital Lease Obligations 66 49 79.15 69.67  Deferred Income Tax 398 1000 234.01 448.3  Minority Interest 54 - - -  Other Liabilities, Total 871 -35066 307.58 207.32","Total Long Term Debt 35288 42749 40437.05 42674.2  Long Term Debt 35222 42700 40357.9 42604.52  Capital Lease Obligations 66 49 79.15 69.67  Deferred Income Tax 398 1000 234.01 448.3  Minority Interest 54 - - -  Other Liabilities, Total 871 -35066 307.58 207.32","Total Long Term Debt 35288 42749 40437.05 42674.2  Long Term Debt 35222 42700 40357.9 42604.52  Capital Lease Obligations 66 49 79.15 69.67  Deferred Income Tax 398 1000 234.01 448.3  Minority Interest 54 - - -  Other Liabilities, Total 871 -35066 307.58 207.32","Total Long Term Debt 35288 42749 40437.05 42674.2  Long Term Debt 35222 42700 40357.9 42604.52  Capital Lease Obligations 66 49 79.15 69.67  Deferred Income Tax 398 1000 234.01 448.3  Minority Interest 54 - - -  Other Liabilities, Total 871 -35066 307.58 207.32"
Total Long Term Debt,35288,42749,40437.05,42674.2
Long Term Debt,35222,42700,40357.9,42604.52
Capital Lease Obligations,66,49,79.15,69.67
Deferred Income Tax,398,1000,234.01,448.3
Minority Interest,54,-,-,-
"Other Liabilities, Total",871,-35066,307.58,207.32
Total Equity,30959,27781,24841.37,23870.72
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3048 3048 3048.55 3048.55  Additional Paid-In Capital 4657 4657 4657.96 4657.96  Retained Earnings (Accumulated Deficit) 23030 20302 17634.77 16995.92  Treasury Stock - Common - - -0.08 -0.08  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -38 -32.6 -27.94  Other Equity, Total 224 -188 -467.22 -803.69","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3048 3048 3048.55 3048.55  Additional Paid-In Capital 4657 4657 4657.96 4657.96  Retained Earnings (Accumulated Deficit) 23030 20302 17634.77 16995.92  Treasury Stock - Common - - -0.08 -0.08  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -38 -32.6 -27.94  Other Equity, Total 224 -188 -467.22 -803.69","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3048 3048 3048.55 3048.55  Additional Paid-In Capital 4657 4657 4657.96 4657.96  Retained Earnings (Accumulated Deficit) 23030 20302 17634.77 16995.92  Treasury Stock - Common - - -0.08 -0.08  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -38 -32.6 -27.94  Other Equity, Total 224 -188 -467.22 -803.69","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3048 3048 3048.55 3048.55  Additional Paid-In Capital 4657 4657 4657.96 4657.96  Retained Earnings (Accumulated Deficit) 23030 20302 17634.77 16995.92  Treasury Stock - Common - - -0.08 -0.08  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -38 -32.6 -27.94  Other Equity, Total 224 -188 -467.22 -803.69","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3048 3048 3048.55 3048.55  Additional Paid-In Capital 4657 4657 4657.96 4657.96  Retained Earnings (Accumulated Deficit) 23030 20302 17634.77 16995.92  Treasury Stock - Common - - -0.08 -0.08  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -38 -32.6 -27.94  Other Equity, Total 224 -188 -467.22 -803.69"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",3048,3048,3048.55,3048.55
Additional Paid-In Capital,4657,4657,4657.96,4657.96
Retained Earnings (Accumulated Deficit),23030,20302,17634.77,16995.92
Treasury Stock - Common,-,-,-0.08,-0.08
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-38,-32.6,-27.94
"Other Equity, Total",224,-188,-467.22,-803.69
Total Liabilities & Shareholders' Equity,72153,86337,71220.44,75054.77
Total Common Shares Outstanding,18.29,18.29,18.29,18.29
Total Preferred Shares Outstanding,-,-,-,-
