Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 36 46 52.38 27.71  Payable/Accrued - - - -  Accrued Expenses 8 7 12.75 22.26  Notes Payable/Short Term Debt 539 431 451.5 501.5  Current Port. of LT Debt/Capital Leases 25 17 17.16 5.37  Other Current liabilities, Total 79 76 47.57 24.55","Accounts Payable 36 46 52.38 27.71  Payable/Accrued - - - -  Accrued Expenses 8 7 12.75 22.26  Notes Payable/Short Term Debt 539 431 451.5 501.5  Current Port. of LT Debt/Capital Leases 25 17 17.16 5.37  Other Current liabilities, Total 79 76 47.57 24.55","Accounts Payable 36 46 52.38 27.71  Payable/Accrued - - - -  Accrued Expenses 8 7 12.75 22.26  Notes Payable/Short Term Debt 539 431 451.5 501.5  Current Port. of LT Debt/Capital Leases 25 17 17.16 5.37  Other Current liabilities, Total 79 76 47.57 24.55","Accounts Payable 36 46 52.38 27.71  Payable/Accrued - - - -  Accrued Expenses 8 7 12.75 22.26  Notes Payable/Short Term Debt 539 431 451.5 501.5  Current Port. of LT Debt/Capital Leases 25 17 17.16 5.37  Other Current liabilities, Total 79 76 47.57 24.55","Accounts Payable 36 46 52.38 27.71  Payable/Accrued - - - -  Accrued Expenses 8 7 12.75 22.26  Notes Payable/Short Term Debt 539 431 451.5 501.5  Current Port. of LT Debt/Capital Leases 25 17 17.16 5.37  Other Current liabilities, Total 79 76 47.57 24.55"
Accounts Payable,36,46,52.38,27.71
Payable/Accrued,-,-,-,-
Accrued Expenses,8,7,12.75,22.26
Notes Payable/Short Term Debt,539,431,451.5,501.5
Current Port. of LT Debt/Capital Leases,25,17,17.16,5.37
"Other Current liabilities, Total",79,76,47.57,24.55
Total Liabilities,1113,991,949.72,862.51
"Total Long Term Debt 189 188 128.99 28.99  Long Term Debt 186 184 123.85 22.8  Capital Lease Obligations 3 4 5.14 6.19  Deferred Income Tax 208 211 226.91 241.07  Minority Interest - - - -  Other Liabilities, Total -510 -1048.33 12.46 11.05","Total Long Term Debt 189 188 128.99 28.99  Long Term Debt 186 184 123.85 22.8  Capital Lease Obligations 3 4 5.14 6.19  Deferred Income Tax 208 211 226.91 241.07  Minority Interest - - - -  Other Liabilities, Total -510 -1048.33 12.46 11.05","Total Long Term Debt 189 188 128.99 28.99  Long Term Debt 186 184 123.85 22.8  Capital Lease Obligations 3 4 5.14 6.19  Deferred Income Tax 208 211 226.91 241.07  Minority Interest - - - -  Other Liabilities, Total -510 -1048.33 12.46 11.05","Total Long Term Debt 189 188 128.99 28.99  Long Term Debt 186 184 123.85 22.8  Capital Lease Obligations 3 4 5.14 6.19  Deferred Income Tax 208 211 226.91 241.07  Minority Interest - - - -  Other Liabilities, Total -510 -1048.33 12.46 11.05","Total Long Term Debt 189 188 128.99 28.99  Long Term Debt 186 184 123.85 22.8  Capital Lease Obligations 3 4 5.14 6.19  Deferred Income Tax 208 211 226.91 241.07  Minority Interest - - - -  Other Liabilities, Total -510 -1048.33 12.46 11.05"
Total Long Term Debt,189,188,128.99,28.99
Long Term Debt,186,184,123.85,22.8
Capital Lease Obligations,3,4,5.14,6.19
Deferred Income Tax,208,211,226.91,241.07
Minority Interest,-,-,-,-
"Other Liabilities, Total",-510,-1048.33,12.46,11.05
Total Equity,958,1079,867.07,465.97
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1198 1117 929.45 714  Additional Paid-In Capital 496 416 228.04 1.26  Retained Earnings (Accumulated Deficit) -1157 -886 -756.75 -697.32  Treasury Stock - Common -32 -32 -32.83 -52.97  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 464.2 499.16 501  Other Equity, Total 453 464 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1198 1117 929.45 714  Additional Paid-In Capital 496 416 228.04 1.26  Retained Earnings (Accumulated Deficit) -1157 -886 -756.75 -697.32  Treasury Stock - Common -32 -32 -32.83 -52.97  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 464.2 499.16 501  Other Equity, Total 453 464 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1198 1117 929.45 714  Additional Paid-In Capital 496 416 228.04 1.26  Retained Earnings (Accumulated Deficit) -1157 -886 -756.75 -697.32  Treasury Stock - Common -32 -32 -32.83 -52.97  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 464.2 499.16 501  Other Equity, Total 453 464 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1198 1117 929.45 714  Additional Paid-In Capital 496 416 228.04 1.26  Retained Earnings (Accumulated Deficit) -1157 -886 -756.75 -697.32  Treasury Stock - Common -32 -32 -32.83 -52.97  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 464.2 499.16 501  Other Equity, Total 453 464 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1198 1117 929.45 714  Additional Paid-In Capital 496 416 228.04 1.26  Retained Earnings (Accumulated Deficit) -1157 -886 -756.75 -697.32  Treasury Stock - Common -32 -32 -32.83 -52.97  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 464.2 499.16 501  Other Equity, Total 453 464 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1198,1117,929.45,714
Additional Paid-In Capital,496,416,228.04,1.26
Retained Earnings (Accumulated Deficit),-1157,-886,-756.75,-697.32
Treasury Stock - Common,-32,-32,-32.83,-52.97
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,464.2,499.16,501
"Other Equity, Total",453,464,-,-
Total Liabilities & Shareholders' Equity,2071,2070,1816.79,1328.47
Total Common Shares Outstanding,19.2,17.16,14.95,14.9
Total Preferred Shares Outstanding,-,-,-,-
