Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 3098 3386 4083 4574  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 5903 5112 4738 3233  Long Term Investments 6513 6722 3506 4040  Note Receivable - Long Term - 325 199 180  Other Long Term Assets, Total 1 1 5826 5550  Other Assets, Total 40720 42613 - -","Property/Plant/Equipment, Total - Net 3098 3386 4083 4574  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 5903 5112 4738 3233  Long Term Investments 6513 6722 3506 4040  Note Receivable - Long Term - 325 199 180  Other Long Term Assets, Total 1 1 5826 5550  Other Assets, Total 40720 42613 - -","Property/Plant/Equipment, Total - Net 3098 3386 4083 4574  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 5903 5112 4738 3233  Long Term Investments 6513 6722 3506 4040  Note Receivable - Long Term - 325 199 180  Other Long Term Assets, Total 1 1 5826 5550  Other Assets, Total 40720 42613 - -","Property/Plant/Equipment, Total - Net 3098 3386 4083 4574  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 5903 5112 4738 3233  Long Term Investments 6513 6722 3506 4040  Note Receivable - Long Term - 325 199 180  Other Long Term Assets, Total 1 1 5826 5550  Other Assets, Total 40720 42613 - -","Property/Plant/Equipment, Total - Net 3098 3386 4083 4574  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net - - - -  Intangibles, Net 5903 5112 4738 3233  Long Term Investments 6513 6722 3506 4040  Note Receivable - Long Term - 325 199 180  Other Long Term Assets, Total 1 1 5826 5550  Other Assets, Total 40720 42613 - -"
"Property/Plant/Equipment, Total - Net",3098,3386,4083,4574
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",5903,5112,4738,3233
Long Term Investments,6513,6722,3506,4040
Note Receivable - Long Term,-,325,199,180
"Other Long Term Assets, Total",1,1,5826,5550
"Other Assets, Total",40720,42613,-,-
Total Current Liabilities,45687,40476,34463,29456
"Accounts Payable 14163 9606 7778 7668  Payable/Accrued - - - -  Accrued Expenses 6572 6024 4278 3779  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 748 894 1092 938  Other Current liabilities, Total 24204 23952 21315 17071","Accounts Payable 14163 9606 7778 7668  Payable/Accrued - - - -  Accrued Expenses 6572 6024 4278 3779  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 748 894 1092 938  Other Current liabilities, Total 24204 23952 21315 17071","Accounts Payable 14163 9606 7778 7668  Payable/Accrued - - - -  Accrued Expenses 6572 6024 4278 3779  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 748 894 1092 938  Other Current liabilities, Total 24204 23952 21315 17071","Accounts Payable 14163 9606 7778 7668  Payable/Accrued - - - -  Accrued Expenses 6572 6024 4278 3779  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 748 894 1092 938  Other Current liabilities, Total 24204 23952 21315 17071","Accounts Payable 14163 9606 7778 7668  Payable/Accrued - - - -  Accrued Expenses 6572 6024 4278 3779  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 748 894 1092 938  Other Current liabilities, Total 24204 23952 21315 17071"
Accounts Payable,14163,9606,7778,7668
Payable/Accrued,-,-,-,-
Accrued Expenses,6572,6024,4278,3779
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,748,894,1092,938
"Other Current liabilities, Total",24204,23952,21315,17071
Total Liabilities,48022,42717,37582,32446
"Total Long Term Debt 1173 1062 1792 1755  Long Term Debt - - - -  Capital Lease Obligations 1173 1062 1792 1755  Deferred Income Tax - - - -  Minority Interest 32 19 22 23  Other Liabilities, Total 1129.65 1160 1305 1212","Total Long Term Debt 1173 1062 1792 1755  Long Term Debt - - - -  Capital Lease Obligations 1173 1062 1792 1755  Deferred Income Tax - - - -  Minority Interest 32 19 22 23  Other Liabilities, Total 1129.65 1160 1305 1212","Total Long Term Debt 1173 1062 1792 1755  Long Term Debt - - - -  Capital Lease Obligations 1173 1062 1792 1755  Deferred Income Tax - - - -  Minority Interest 32 19 22 23  Other Liabilities, Total 1129.65 1160 1305 1212","Total Long Term Debt 1173 1062 1792 1755  Long Term Debt - - - -  Capital Lease Obligations 1173 1062 1792 1755  Deferred Income Tax - - - -  Minority Interest 32 19 22 23  Other Liabilities, Total 1129.65 1160 1305 1212","Total Long Term Debt 1173 1062 1792 1755  Long Term Debt - - - -  Capital Lease Obligations 1173 1062 1792 1755  Deferred Income Tax - - - -  Minority Interest 32 19 22 23  Other Liabilities, Total 1129.65 1160 1305 1212"
Total Long Term Debt,1173,1062,1792,1755
Long Term Debt,-,-,-,-
Capital Lease Obligations,1173,1062,1792,1755
Deferred Income Tax,-,-,-,-
Minority Interest,32,19,22,23
"Other Liabilities, Total",1129.65,1160,1305,1212
Total Equity,73870,65471,59565,54859
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8180 8180 8180 8180  Additional Paid-In Capital 15270 15285 15285 15285  Retained Earnings (Accumulated Deficit) 50045 41489 35832 31238  Treasury Stock - Common -416 -31 -30 -30  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 155 194 68  Other Equity, Total 791 548 104 118","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8180 8180 8180 8180  Additional Paid-In Capital 15270 15285 15285 15285  Retained Earnings (Accumulated Deficit) 50045 41489 35832 31238  Treasury Stock - Common -416 -31 -30 -30  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 155 194 68  Other Equity, Total 791 548 104 118","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8180 8180 8180 8180  Additional Paid-In Capital 15270 15285 15285 15285  Retained Earnings (Accumulated Deficit) 50045 41489 35832 31238  Treasury Stock - Common -416 -31 -30 -30  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 155 194 68  Other Equity, Total 791 548 104 118","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8180 8180 8180 8180  Additional Paid-In Capital 15270 15285 15285 15285  Retained Earnings (Accumulated Deficit) 50045 41489 35832 31238  Treasury Stock - Common -416 -31 -30 -30  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 155 194 68  Other Equity, Total 791 548 104 118","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 8180 8180 8180 8180  Additional Paid-In Capital 15270 15285 15285 15285  Retained Earnings (Accumulated Deficit) 50045 41489 35832 31238  Treasury Stock - Common -416 -31 -30 -30  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 155 194 68  Other Equity, Total 791 548 104 118"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",8180,8180,8180,8180
Additional Paid-In Capital,15270,15285,15285,15285
Retained Earnings (Accumulated Deficit),50045,41489,35832,31238
Treasury Stock - Common,-416,-31,-30,-30
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,155,194,68
"Other Equity, Total",791,548,104,118
Total Liabilities & Shareholders' Equity,121892,108188,97147,87305
Total Common Shares Outstanding,65.07,65.16,65.16,65.16
Total Preferred Shares Outstanding,-,-,-,-
