Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 8821 8523 8916 9457  Property/Plant/Equipment, Total - Gross - 33280 33265 33274  Accumulated Depreciation, Total - -24758 -24351 -23820  Goodwill, Net - - - -  Intangibles, Net 274 216 181 101  Long Term Investments 1754 1805 1961 1594  Note Receivable - Long Term - 14 13 15  Other Long Term Assets, Total 2 1 2 311  Other Assets, Total 4078 3194 2738 -","Property/Plant/Equipment, Total - Net 8821 8523 8916 9457  Property/Plant/Equipment, Total - Gross - 33280 33265 33274  Accumulated Depreciation, Total - -24758 -24351 -23820  Goodwill, Net - - - -  Intangibles, Net 274 216 181 101  Long Term Investments 1754 1805 1961 1594  Note Receivable - Long Term - 14 13 15  Other Long Term Assets, Total 2 1 2 311  Other Assets, Total 4078 3194 2738 -","Property/Plant/Equipment, Total - Net 8821 8523 8916 9457  Property/Plant/Equipment, Total - Gross - 33280 33265 33274  Accumulated Depreciation, Total - -24758 -24351 -23820  Goodwill, Net - - - -  Intangibles, Net 274 216 181 101  Long Term Investments 1754 1805 1961 1594  Note Receivable - Long Term - 14 13 15  Other Long Term Assets, Total 2 1 2 311  Other Assets, Total 4078 3194 2738 -","Property/Plant/Equipment, Total - Net 8821 8523 8916 9457  Property/Plant/Equipment, Total - Gross - 33280 33265 33274  Accumulated Depreciation, Total - -24758 -24351 -23820  Goodwill, Net - - - -  Intangibles, Net 274 216 181 101  Long Term Investments 1754 1805 1961 1594  Note Receivable - Long Term - 14 13 15  Other Long Term Assets, Total 2 1 2 311  Other Assets, Total 4078 3194 2738 -","Property/Plant/Equipment, Total - Net 8821 8523 8916 9457  Property/Plant/Equipment, Total - Gross - 33280 33265 33274  Accumulated Depreciation, Total - -24758 -24351 -23820  Goodwill, Net - - - -  Intangibles, Net 274 216 181 101  Long Term Investments 1754 1805 1961 1594  Note Receivable - Long Term - 14 13 15  Other Long Term Assets, Total 2 1 2 311  Other Assets, Total 4078 3194 2738 -"
"Property/Plant/Equipment, Total - Net",8821,8523,8916,9457
"Property/Plant/Equipment, Total - Gross",-,33280,33265,33274
"Accumulated Depreciation, Total",-,-24758,-24351,-23820
"Goodwill, Net",-,-,-,-
"Intangibles, Net",274,216,181,101
Long Term Investments,1754,1805,1961,1594
Note Receivable - Long Term,-,14,13,15
"Other Long Term Assets, Total",2,1,2,311
"Other Assets, Total",4078,3194,2738,-
Total Current Liabilities,7803,6969,6539,6003
"Accounts Payable 2432 2235 1688 1478  Payable/Accrued - - - -  Accrued Expenses 301 216 218 210  Notes Payable/Short Term Debt 3859 3588 3874 3200  Current Port. of LT Debt/Capital Leases 638 470 452 538  Other Current liabilities, Total 573 460 307 577","Accounts Payable 2432 2235 1688 1478  Payable/Accrued - - - -  Accrued Expenses 301 216 218 210  Notes Payable/Short Term Debt 3859 3588 3874 3200  Current Port. of LT Debt/Capital Leases 638 470 452 538  Other Current liabilities, Total 573 460 307 577","Accounts Payable 2432 2235 1688 1478  Payable/Accrued - - - -  Accrued Expenses 301 216 218 210  Notes Payable/Short Term Debt 3859 3588 3874 3200  Current Port. of LT Debt/Capital Leases 638 470 452 538  Other Current liabilities, Total 573 460 307 577","Accounts Payable 2432 2235 1688 1478  Payable/Accrued - - - -  Accrued Expenses 301 216 218 210  Notes Payable/Short Term Debt 3859 3588 3874 3200  Current Port. of LT Debt/Capital Leases 638 470 452 538  Other Current liabilities, Total 573 460 307 577","Accounts Payable 2432 2235 1688 1478  Payable/Accrued - - - -  Accrued Expenses 301 216 218 210  Notes Payable/Short Term Debt 3859 3588 3874 3200  Current Port. of LT Debt/Capital Leases 638 470 452 538  Other Current liabilities, Total 573 460 307 577"
Accounts Payable,2432,2235,1688,1478
Payable/Accrued,-,-,-,-
Accrued Expenses,301,216,218,210
Notes Payable/Short Term Debt,3859,3588,3874,3200
Current Port. of LT Debt/Capital Leases,638,470,452,538
"Other Current liabilities, Total",573,460,307,577
Total Liabilities,10640,10169,10052,9691
"Total Long Term Debt 1145 1481 1819 2061  Long Term Debt 825 1164 1493 1773  Capital Lease Obligations 320 317 326 288  Deferred Income Tax 600 600 600 600  Minority Interest - - - -  Other Liabilities, Total -2767 -2469 -2780 1027","Total Long Term Debt 1145 1481 1819 2061  Long Term Debt 825 1164 1493 1773  Capital Lease Obligations 320 317 326 288  Deferred Income Tax 600 600 600 600  Minority Interest - - - -  Other Liabilities, Total -2767 -2469 -2780 1027","Total Long Term Debt 1145 1481 1819 2061  Long Term Debt 825 1164 1493 1773  Capital Lease Obligations 320 317 326 288  Deferred Income Tax 600 600 600 600  Minority Interest - - - -  Other Liabilities, Total -2767 -2469 -2780 1027","Total Long Term Debt 1145 1481 1819 2061  Long Term Debt 825 1164 1493 1773  Capital Lease Obligations 320 317 326 288  Deferred Income Tax 600 600 600 600  Minority Interest - - - -  Other Liabilities, Total -2767 -2469 -2780 1027","Total Long Term Debt 1145 1481 1819 2061  Long Term Debt 825 1164 1493 1773  Capital Lease Obligations 320 317 326 288  Deferred Income Tax 600 600 600 600  Minority Interest - - - -  Other Liabilities, Total -2767 -2469 -2780 1027"
Total Long Term Debt,1145,1481,1819,2061
Long Term Debt,825,1164,1493,1773
Capital Lease Obligations,320,317,326,288
Deferred Income Tax,600,600,600,600
Minority Interest,-,-,-,-
"Other Liabilities, Total",-2767,-2469,-2780,1027
Total Equity,11478,11003,10946,10536
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3471 3471 3471 3471  Additional Paid-In Capital 3250 3250 3250 3250  Retained Earnings (Accumulated Deficit) 4103 3634 3457 3213  Treasury Stock - Common -48 -47 -47 -47  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 696 815 649  Other Equity, Total 702 695 815 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3471 3471 3471 3471  Additional Paid-In Capital 3250 3250 3250 3250  Retained Earnings (Accumulated Deficit) 4103 3634 3457 3213  Treasury Stock - Common -48 -47 -47 -47  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 696 815 649  Other Equity, Total 702 695 815 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3471 3471 3471 3471  Additional Paid-In Capital 3250 3250 3250 3250  Retained Earnings (Accumulated Deficit) 4103 3634 3457 3213  Treasury Stock - Common -48 -47 -47 -47  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 696 815 649  Other Equity, Total 702 695 815 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3471 3471 3471 3471  Additional Paid-In Capital 3250 3250 3250 3250  Retained Earnings (Accumulated Deficit) 4103 3634 3457 3213  Treasury Stock - Common -48 -47 -47 -47  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 696 815 649  Other Equity, Total 702 695 815 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 3471 3471 3471 3471  Additional Paid-In Capital 3250 3250 3250 3250  Retained Earnings (Accumulated Deficit) 4103 3634 3457 3213  Treasury Stock - Common -48 -47 -47 -47  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 696 815 649  Other Equity, Total 702 695 815 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",3471,3471,3471,3471
Additional Paid-In Capital,3250,3250,3250,3250
Retained Earnings (Accumulated Deficit),4103,3634,3457,3213
Treasury Stock - Common,-48,-47,-47,-47
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,696,815,649
"Other Equity, Total",702,695,815,-
Total Liabilities & Shareholders' Equity,22118,21172,20998,20227
Total Common Shares Outstanding,21.82,21.82,21.83,21.83
Total Preferred Shares Outstanding,-,-,-,-
