Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 50514 53031 54484 56686  Property/Plant/Equipment, Total - Gross - - 181400 169839  Accumulated Depreciation, Total - - -126917 -113154  Goodwill, Net - - - -  Intangibles, Net 639 663 771 950  Long Term Investments 2446 2062 2627 -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total -1 4052 -1 4687  Other Assets, Total -49535 -34141 -32001 -","Property/Plant/Equipment, Total - Net 50514 53031 54484 56686  Property/Plant/Equipment, Total - Gross - - 181400 169839  Accumulated Depreciation, Total - - -126917 -113154  Goodwill, Net - - - -  Intangibles, Net 639 663 771 950  Long Term Investments 2446 2062 2627 -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total -1 4052 -1 4687  Other Assets, Total -49535 -34141 -32001 -","Property/Plant/Equipment, Total - Net 50514 53031 54484 56686  Property/Plant/Equipment, Total - Gross - - 181400 169839  Accumulated Depreciation, Total - - -126917 -113154  Goodwill, Net - - - -  Intangibles, Net 639 663 771 950  Long Term Investments 2446 2062 2627 -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total -1 4052 -1 4687  Other Assets, Total -49535 -34141 -32001 -","Property/Plant/Equipment, Total - Net 50514 53031 54484 56686  Property/Plant/Equipment, Total - Gross - - 181400 169839  Accumulated Depreciation, Total - - -126917 -113154  Goodwill, Net - - - -  Intangibles, Net 639 663 771 950  Long Term Investments 2446 2062 2627 -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total -1 4052 -1 4687  Other Assets, Total -49535 -34141 -32001 -","Property/Plant/Equipment, Total - Net 50514 53031 54484 56686  Property/Plant/Equipment, Total - Gross - - 181400 169839  Accumulated Depreciation, Total - - -126917 -113154  Goodwill, Net - - - -  Intangibles, Net 639 663 771 950  Long Term Investments 2446 2062 2627 -  Note Receivable - Long Term - - - -  Other Long Term Assets, Total -1 4052 -1 4687  Other Assets, Total -49535 -34141 -32001 -"
"Property/Plant/Equipment, Total - Net",50514,53031,54484,56686
"Property/Plant/Equipment, Total - Gross",-,-,181400,169839
"Accumulated Depreciation, Total",-,-,-126917,-113154
"Goodwill, Net",-,-,-,-
"Intangibles, Net",639,663,771,950
Long Term Investments,2446,2062,2627,-
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",-1,4052,-1,4687
"Other Assets, Total",-49535,-34141,-32001,-
Total Current Liabilities,98226,108907,97454,55070
"Accounts Payable 72532 95279 82029 35873  Payable/Accrued - 95279 - -  Accrued Expenses - - 4883 3275  Notes Payable/Short Term Debt 6294 9358 7861 5924  Current Port. of LT Debt/Capital Leases - 428 295 807  Other Current liabilities, Total 19400 3842 7269 9191","Accounts Payable 72532 95279 82029 35873  Payable/Accrued - 95279 - -  Accrued Expenses - - 4883 3275  Notes Payable/Short Term Debt 6294 9358 7861 5924  Current Port. of LT Debt/Capital Leases - 428 295 807  Other Current liabilities, Total 19400 3842 7269 9191","Accounts Payable 72532 95279 82029 35873  Payable/Accrued - 95279 - -  Accrued Expenses - - 4883 3275  Notes Payable/Short Term Debt 6294 9358 7861 5924  Current Port. of LT Debt/Capital Leases - 428 295 807  Other Current liabilities, Total 19400 3842 7269 9191","Accounts Payable 72532 95279 82029 35873  Payable/Accrued - 95279 - -  Accrued Expenses - - 4883 3275  Notes Payable/Short Term Debt 6294 9358 7861 5924  Current Port. of LT Debt/Capital Leases - 428 295 807  Other Current liabilities, Total 19400 3842 7269 9191","Accounts Payable 72532 95279 82029 35873  Payable/Accrued - 95279 - -  Accrued Expenses - - 4883 3275  Notes Payable/Short Term Debt 6294 9358 7861 5924  Current Port. of LT Debt/Capital Leases - 428 295 807  Other Current liabilities, Total 19400 3842 7269 9191"
Accounts Payable,72532,95279,82029,35873
Payable/Accrued,-,95279,-,-
Accrued Expenses,-,-,4883,3275
Notes Payable/Short Term Debt,6294,9358,7861,5924
Current Port. of LT Debt/Capital Leases,-,428,295,807
"Other Current liabilities, Total",19400,3842,7269,9191
Total Liabilities,102212,113360,103415,72738
"Total Long Term Debt 290 652 2170 2256  Long Term Debt 290 652 2170 2256  Capital Lease Obligations - - - -  Deferred Income Tax 486 622 244 479  Minority Interest 9245 11166 9735 9580  Other Liabilities, Total -12329 -27783 -24375 5353","Total Long Term Debt 290 652 2170 2256  Long Term Debt 290 652 2170 2256  Capital Lease Obligations - - - -  Deferred Income Tax 486 622 244 479  Minority Interest 9245 11166 9735 9580  Other Liabilities, Total -12329 -27783 -24375 5353","Total Long Term Debt 290 652 2170 2256  Long Term Debt 290 652 2170 2256  Capital Lease Obligations - - - -  Deferred Income Tax 486 622 244 479  Minority Interest 9245 11166 9735 9580  Other Liabilities, Total -12329 -27783 -24375 5353","Total Long Term Debt 290 652 2170 2256  Long Term Debt 290 652 2170 2256  Capital Lease Obligations - - - -  Deferred Income Tax 486 622 244 479  Minority Interest 9245 11166 9735 9580  Other Liabilities, Total -12329 -27783 -24375 5353","Total Long Term Debt 290 652 2170 2256  Long Term Debt 290 652 2170 2256  Capital Lease Obligations - - - -  Deferred Income Tax 486 622 244 479  Minority Interest 9245 11166 9735 9580  Other Liabilities, Total -12329 -27783 -24375 5353"
Total Long Term Debt,290,652,2170,2256
Long Term Debt,290,652,2170,2256
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,486,622,244,479
Minority Interest,9245,11166,9735,9580
"Other Liabilities, Total",-12329,-27783,-24375,5353
Total Equity,97421,94974,85763,74777
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1754 1754 1754 1754  Additional Paid-In Capital 1273 - - 8  Retained Earnings (Accumulated Deficit) 79244 78360 75126 76480  Treasury Stock - Common -3 -3 -3 -3  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3697 10 10  Other Equity, Total 15153 14863 8886 -3472","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1754 1754 1754 1754  Additional Paid-In Capital 1273 - - 8  Retained Earnings (Accumulated Deficit) 79244 78360 75126 76480  Treasury Stock - Common -3 -3 -3 -3  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3697 10 10  Other Equity, Total 15153 14863 8886 -3472","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1754 1754 1754 1754  Additional Paid-In Capital 1273 - - 8  Retained Earnings (Accumulated Deficit) 79244 78360 75126 76480  Treasury Stock - Common -3 -3 -3 -3  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3697 10 10  Other Equity, Total 15153 14863 8886 -3472","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1754 1754 1754 1754  Additional Paid-In Capital 1273 - - 8  Retained Earnings (Accumulated Deficit) 79244 78360 75126 76480  Treasury Stock - Common -3 -3 -3 -3  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3697 10 10  Other Equity, Total 15153 14863 8886 -3472","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1754 1754 1754 1754  Additional Paid-In Capital 1273 - - 8  Retained Earnings (Accumulated Deficit) 79244 78360 75126 76480  Treasury Stock - Common -3 -3 -3 -3  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3697 10 10  Other Equity, Total 15153 14863 8886 -3472"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1754,1754,1754,1754
Additional Paid-In Capital,1273,-,-,8
Retained Earnings (Accumulated Deficit),79244,78360,75126,76480
Treasury Stock - Common,-3,-3,-3,-3
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,3697,10,10
"Other Equity, Total",15153,14863,8886,-3472
Total Liabilities & Shareholders' Equity,199633,208334,189178,147515
Total Common Shares Outstanding,14.82,14.82,14.82,14.82
Total Preferred Shares Outstanding,-,-,-,-
