Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 430352 424597 411130 419482  Property/Plant/Equipment, Total - Gross - 924629 876791 866645  Accumulated Depreciation, Total - -500032 -465661 -447161  Goodwill, Net 264573 255599 250448 247851  Intangibles, Net 452444 430086 405175 411374  Long Term Investments 16082 14852 15408 18269  Note Receivable - Long Term - 28967 29564 -  Other Long Term Assets, Total 7130 7366 9427 24009  Other Assets, Total -129800 -145751 -110259 -","Property/Plant/Equipment, Total - Net 430352 424597 411130 419482  Property/Plant/Equipment, Total - Gross - 924629 876791 866645  Accumulated Depreciation, Total - -500032 -465661 -447161  Goodwill, Net 264573 255599 250448 247851  Intangibles, Net 452444 430086 405175 411374  Long Term Investments 16082 14852 15408 18269  Note Receivable - Long Term - 28967 29564 -  Other Long Term Assets, Total 7130 7366 9427 24009  Other Assets, Total -129800 -145751 -110259 -","Property/Plant/Equipment, Total - Net 430352 424597 411130 419482  Property/Plant/Equipment, Total - Gross - 924629 876791 866645  Accumulated Depreciation, Total - -500032 -465661 -447161  Goodwill, Net 264573 255599 250448 247851  Intangibles, Net 452444 430086 405175 411374  Long Term Investments 16082 14852 15408 18269  Note Receivable - Long Term - 28967 29564 -  Other Long Term Assets, Total 7130 7366 9427 24009  Other Assets, Total -129800 -145751 -110259 -","Property/Plant/Equipment, Total - Net 430352 424597 411130 419482  Property/Plant/Equipment, Total - Gross - 924629 876791 866645  Accumulated Depreciation, Total - -500032 -465661 -447161  Goodwill, Net 264573 255599 250448 247851  Intangibles, Net 452444 430086 405175 411374  Long Term Investments 16082 14852 15408 18269  Note Receivable - Long Term - 28967 29564 -  Other Long Term Assets, Total 7130 7366 9427 24009  Other Assets, Total -129800 -145751 -110259 -","Property/Plant/Equipment, Total - Net 430352 424597 411130 419482  Property/Plant/Equipment, Total - Gross - 924629 876791 866645  Accumulated Depreciation, Total - -500032 -465661 -447161  Goodwill, Net 264573 255599 250448 247851  Intangibles, Net 452444 430086 405175 411374  Long Term Investments 16082 14852 15408 18269  Note Receivable - Long Term - 28967 29564 -  Other Long Term Assets, Total 7130 7366 9427 24009  Other Assets, Total -129800 -145751 -110259 -"
"Property/Plant/Equipment, Total - Net",430352,424597,411130,419482
"Property/Plant/Equipment, Total - Gross",-,924629,876791,866645
"Accumulated Depreciation, Total",-,-500032,-465661,-447161
"Goodwill, Net",264573,255599,250448,247851
"Intangibles, Net",452444,430086,405175,411374
Long Term Investments,16082,14852,15408,18269
Note Receivable - Long Term,-,28967,29564,-
"Other Long Term Assets, Total",7130,7366,9427,24009
"Other Assets, Total",-129800,-145751,-110259,-
Total Current Liabilities,504160,463565,446526,461905
"Accounts Payable 384366 139789 119334 322455  Payable/Accrued - 185254 164319 -  Accrued Expenses - 214806 189047 -  Notes Payable/Short Term Debt - 13016 42750 12944  Current Port. of LT Debt/Capital Leases 57996 54762 53227 61708  Other Current liabilities, Total 61798 41192 42168 64798","Accounts Payable 384366 139789 119334 322455  Payable/Accrued - 185254 164319 -  Accrued Expenses - 214806 189047 -  Notes Payable/Short Term Debt - 13016 42750 12944  Current Port. of LT Debt/Capital Leases 57996 54762 53227 61708  Other Current liabilities, Total 61798 41192 42168 64798","Accounts Payable 384366 139789 119334 322455  Payable/Accrued - 185254 164319 -  Accrued Expenses - 214806 189047 -  Notes Payable/Short Term Debt - 13016 42750 12944  Current Port. of LT Debt/Capital Leases 57996 54762 53227 61708  Other Current liabilities, Total 61798 41192 42168 64798","Accounts Payable 384366 139789 119334 322455  Payable/Accrued - 185254 164319 -  Accrued Expenses - 214806 189047 -  Notes Payable/Short Term Debt - 13016 42750 12944  Current Port. of LT Debt/Capital Leases 57996 54762 53227 61708  Other Current liabilities, Total 61798 41192 42168 64798","Accounts Payable 384366 139789 119334 322455  Payable/Accrued - 185254 164319 -  Accrued Expenses - 214806 189047 -  Notes Payable/Short Term Debt - 13016 42750 12944  Current Port. of LT Debt/Capital Leases 57996 54762 53227 61708  Other Current liabilities, Total 61798 41192 42168 64798"
Accounts Payable,384366,139789,119334,322455
Payable/Accrued,-,185254,164319,-
Accrued Expenses,-,214806,189047,-
Notes Payable/Short Term Debt,-,13016,42750,12944
Current Port. of LT Debt/Capital Leases,57996,54762,53227,61708
"Other Current liabilities, Total",61798,41192,42168,64798
Total Liabilities,723246,732975,714695,810731
"Total Long Term Debt 64752 147861 157863 132716  Long Term Debt 64752 109558 120292 132716  Capital Lease Obligations - 38303 37571 -  Deferred Income Tax 84922 81403 71695 65835  Minority Interest 94883 83358 77801 80997  Other Liabilities, Total -111277 -171674 -200701 69278","Total Long Term Debt 64752 147861 157863 132716  Long Term Debt 64752 109558 120292 132716  Capital Lease Obligations - 38303 37571 -  Deferred Income Tax 84922 81403 71695 65835  Minority Interest 94883 83358 77801 80997  Other Liabilities, Total -111277 -171674 -200701 69278","Total Long Term Debt 64752 147861 157863 132716  Long Term Debt 64752 109558 120292 132716  Capital Lease Obligations - 38303 37571 -  Deferred Income Tax 84922 81403 71695 65835  Minority Interest 94883 83358 77801 80997  Other Liabilities, Total -111277 -171674 -200701 69278","Total Long Term Debt 64752 147861 157863 132716  Long Term Debt 64752 109558 120292 132716  Capital Lease Obligations - 38303 37571 -  Deferred Income Tax 84922 81403 71695 65835  Minority Interest 94883 83358 77801 80997  Other Liabilities, Total -111277 -171674 -200701 69278","Total Long Term Debt 64752 147861 157863 132716  Long Term Debt 64752 109558 120292 132716  Capital Lease Obligations - 38303 37571 -  Deferred Income Tax 84922 81403 71695 65835  Minority Interest 94883 83358 77801 80997  Other Liabilities, Total -111277 -171674 -200701 69278"
Total Long Term Debt,64752,147861,157863,132716
Long Term Debt,64752,109558,120292,132716
Capital Lease Obligations,-,38303,37571,-
Deferred Income Tax,84922,81403,71695,65835
Minority Interest,94883,83358,77801,80997
"Other Liabilities, Total",-111277,-171674,-200701,69278
Total Equity,1060103,943951,859556,756568
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 168384 168384 168384 168384  Additional Paid-In Capital 182229 182423 182414 182349  Retained Earnings (Accumulated Deficit) 594773 536996 492451 464705  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1539 2220 -  Other Equity, Total 114717 56148 16307 -58870","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 168384 168384 168384 168384  Additional Paid-In Capital 182229 182423 182414 182349  Retained Earnings (Accumulated Deficit) 594773 536996 492451 464705  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1539 2220 -  Other Equity, Total 114717 56148 16307 -58870","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 168384 168384 168384 168384  Additional Paid-In Capital 182229 182423 182414 182349  Retained Earnings (Accumulated Deficit) 594773 536996 492451 464705  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1539 2220 -  Other Equity, Total 114717 56148 16307 -58870","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 168384 168384 168384 168384  Additional Paid-In Capital 182229 182423 182414 182349  Retained Earnings (Accumulated Deficit) 594773 536996 492451 464705  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1539 2220 -  Other Equity, Total 114717 56148 16307 -58870","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 168384 168384 168384 168384  Additional Paid-In Capital 182229 182423 182414 182349  Retained Earnings (Accumulated Deficit) 594773 536996 492451 464705  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1539 2220 -  Other Equity, Total 114717 56148 16307 -58870"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",168384,168384,168384,168384
Additional Paid-In Capital,182229,182423,182414,182349
Retained Earnings (Accumulated Deficit),594773,536996,492451,464705
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,1539,2220,-
"Other Equity, Total",114717,56148,16307,-58870
Total Liabilities & Shareholders' Equity,1783349,1676926,1574251,1567299
Total Common Shares Outstanding,309,309,309,309
Total Preferred Shares Outstanding,-,-,-,-
