Period Ending:,202331/03,202231/03,202131/03,202031/03
Long Term Debt,-,1376,1498.21,1419.9
Capital Lease Obligations,-,-,20.42,29.56
Deferred Income Tax,-,57,61.79,32.08
Minority Interest,-,83,63.93,52.75
"Other Liabilities, Total",-,-2210.52,1.73,1.7
Total Equity,-,3764,3254.15,2965.66
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 363 363.39 363.39  Additional Paid-In Capital - 292 292.48 292.48  Retained Earnings (Accumulated Deficit) - 2712 2278.85 2073.35  Treasury Stock - Common - -0.26 -0.26 -0.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 249.63 281.09 209.68  Other Equity, Total - 397 38.61 27.03","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 363 363.39 363.39  Additional Paid-In Capital - 292 292.48 292.48  Retained Earnings (Accumulated Deficit) - 2712 2278.85 2073.35  Treasury Stock - Common - -0.26 -0.26 -0.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 249.63 281.09 209.68  Other Equity, Total - 397 38.61 27.03","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 363 363.39 363.39  Additional Paid-In Capital - 292 292.48 292.48  Retained Earnings (Accumulated Deficit) - 2712 2278.85 2073.35  Treasury Stock - Common - -0.26 -0.26 -0.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 249.63 281.09 209.68  Other Equity, Total - 397 38.61 27.03","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 363 363.39 363.39  Additional Paid-In Capital - 292 292.48 292.48  Retained Earnings (Accumulated Deficit) - 2712 2278.85 2073.35  Treasury Stock - Common - -0.26 -0.26 -0.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 249.63 281.09 209.68  Other Equity, Total - 397 38.61 27.03","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total - 363 363.39 363.39  Additional Paid-In Capital - 292 292.48 292.48  Retained Earnings (Accumulated Deficit) - 2712 2278.85 2073.35  Treasury Stock - Common - -0.26 -0.26 -0.26  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 249.63 281.09 209.68  Other Equity, Total - 397 38.61 27.03"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",-,363,363.39,363.39
Additional Paid-In Capital,-,292,292.48,292.48
Retained Earnings (Accumulated Deficit),-,2712,2278.85,2073.35
Treasury Stock - Common,-,-0.26,-0.26,-0.26
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,249.63,281.09,209.68
"Other Equity, Total",-,397,38.61,27.03
Total Liabilities & Shareholders' Equity,-,10521,10093.7,9497.24
Total Common Shares Outstanding,3.15,3.15,3.15,3.15
Total Preferred Shares Outstanding,-,-,-,-
