Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 694 433.65 331.41 328.33  Payable/Accrued - - - -  Accrued Expenses 390 353 337.46 380.32  Notes Payable/Short Term Debt 152 121 300 350  Current Port. of LT Debt/Capital Leases 159 101 98.97 142.35  Other Current liabilities, Total 499 388 292.99 265.98","Accounts Payable 694 433.65 331.41 328.33  Payable/Accrued - - - -  Accrued Expenses 390 353 337.46 380.32  Notes Payable/Short Term Debt 152 121 300 350  Current Port. of LT Debt/Capital Leases 159 101 98.97 142.35  Other Current liabilities, Total 499 388 292.99 265.98","Accounts Payable 694 433.65 331.41 328.33  Payable/Accrued - - - -  Accrued Expenses 390 353 337.46 380.32  Notes Payable/Short Term Debt 152 121 300 350  Current Port. of LT Debt/Capital Leases 159 101 98.97 142.35  Other Current liabilities, Total 499 388 292.99 265.98","Accounts Payable 694 433.65 331.41 328.33  Payable/Accrued - - - -  Accrued Expenses 390 353 337.46 380.32  Notes Payable/Short Term Debt 152 121 300 350  Current Port. of LT Debt/Capital Leases 159 101 98.97 142.35  Other Current liabilities, Total 499 388 292.99 265.98","Accounts Payable 694 433.65 331.41 328.33  Payable/Accrued - - - -  Accrued Expenses 390 353 337.46 380.32  Notes Payable/Short Term Debt 152 121 300 350  Current Port. of LT Debt/Capital Leases 159 101 98.97 142.35  Other Current liabilities, Total 499 388 292.99 265.98"
Accounts Payable,694,433.65,331.41,328.33
Payable/Accrued,-,-,-,-
Accrued Expenses,390,353,337.46,380.32
Notes Payable/Short Term Debt,152,121,300,350
Current Port. of LT Debt/Capital Leases,159,101,98.97,142.35
"Other Current liabilities, Total",499,388,292.99,265.98
Total Liabilities,3100,2453,2392.01,2531.33
"Total Long Term Debt 293 188 197.93 296.91  Long Term Debt 293 188 195.05 286.77  Capital Lease Obligations - 0.25 2.88 10.13  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 761 747 833.24 767.44","Total Long Term Debt 293 188 197.93 296.91  Long Term Debt 293 188 195.05 286.77  Capital Lease Obligations - 0.25 2.88 10.13  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 761 747 833.24 767.44","Total Long Term Debt 293 188 197.93 296.91  Long Term Debt 293 188 195.05 286.77  Capital Lease Obligations - 0.25 2.88 10.13  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 761 747 833.24 767.44","Total Long Term Debt 293 188 197.93 296.91  Long Term Debt 293 188 195.05 286.77  Capital Lease Obligations - 0.25 2.88 10.13  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 761 747 833.24 767.44","Total Long Term Debt 293 188 197.93 296.91  Long Term Debt 293 188 195.05 286.77  Capital Lease Obligations - 0.25 2.88 10.13  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 761 747 833.24 767.44"
Total Long Term Debt,293,188,197.93,296.91
Long Term Debt,293,188,195.05,286.77
Capital Lease Obligations,-,0.25,2.88,10.13
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",761,747,833.24,767.44
Total Equity,2080,1641,1226.87,677.3
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 421 420 376.62 170.31  Additional Paid-In Capital 352 351 307.55 101.24  Retained Earnings (Accumulated Deficit) 1302 869 540.58 427.32  Treasury Stock - Common - -0.07 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -0.62 2.12 -21.57  Other Equity, Total 5 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 421 420 376.62 170.31  Additional Paid-In Capital 352 351 307.55 101.24  Retained Earnings (Accumulated Deficit) 1302 869 540.58 427.32  Treasury Stock - Common - -0.07 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -0.62 2.12 -21.57  Other Equity, Total 5 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 421 420 376.62 170.31  Additional Paid-In Capital 352 351 307.55 101.24  Retained Earnings (Accumulated Deficit) 1302 869 540.58 427.32  Treasury Stock - Common - -0.07 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -0.62 2.12 -21.57  Other Equity, Total 5 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 421 420 376.62 170.31  Additional Paid-In Capital 352 351 307.55 101.24  Retained Earnings (Accumulated Deficit) 1302 869 540.58 427.32  Treasury Stock - Common - -0.07 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -0.62 2.12 -21.57  Other Equity, Total 5 1 - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 421 420 376.62 170.31  Additional Paid-In Capital 352 351 307.55 101.24  Retained Earnings (Accumulated Deficit) 1302 869 540.58 427.32  Treasury Stock - Common - -0.07 - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -0.62 2.12 -21.57  Other Equity, Total 5 1 - -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",421,420,376.62,170.31
Additional Paid-In Capital,352,351,307.55,101.24
Retained Earnings (Accumulated Deficit),1302,869,540.58,427.32
Treasury Stock - Common,-,-0.07,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-0.62,2.12,-21.57
"Other Equity, Total",5,1,-,-0
Total Liabilities & Shareholders' Equity,5180,4094,3618.88,3208.63
Total Common Shares Outstanding,4.42,4.39,4.15,3
Total Preferred Shares Outstanding,-,-,-,-
