Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",311,253,285,265
Total Assets,30092,27462,21631,22494
"Property/Plant/Equipment, Total - Net 4662 4578 4654 4754  Property/Plant/Equipment, Total - Gross 8693 8473 8474 8646  Accumulated Depreciation, Total -4031 -3896 -3820 -3892  Goodwill, Net 868 970 - -  Intangibles, Net 645 697 305 377  Long Term Investments 343 500 263 241  Note Receivable - Long Term 116 - - -  Other Long Term Assets, Total 1062 1649 1596 1500  Other Assets, Total -9905 - - -","Property/Plant/Equipment, Total - Net 4662 4578 4654 4754  Property/Plant/Equipment, Total - Gross 8693 8473 8474 8646  Accumulated Depreciation, Total -4031 -3896 -3820 -3892  Goodwill, Net 868 970 - -  Intangibles, Net 645 697 305 377  Long Term Investments 343 500 263 241  Note Receivable - Long Term 116 - - -  Other Long Term Assets, Total 1062 1649 1596 1500  Other Assets, Total -9905 - - -","Property/Plant/Equipment, Total - Net 4662 4578 4654 4754  Property/Plant/Equipment, Total - Gross 8693 8473 8474 8646  Accumulated Depreciation, Total -4031 -3896 -3820 -3892  Goodwill, Net 868 970 - -  Intangibles, Net 645 697 305 377  Long Term Investments 343 500 263 241  Note Receivable - Long Term 116 - - -  Other Long Term Assets, Total 1062 1649 1596 1500  Other Assets, Total -9905 - - -","Property/Plant/Equipment, Total - Net 4662 4578 4654 4754  Property/Plant/Equipment, Total - Gross 8693 8473 8474 8646  Accumulated Depreciation, Total -4031 -3896 -3820 -3892  Goodwill, Net 868 970 - -  Intangibles, Net 645 697 305 377  Long Term Investments 343 500 263 241  Note Receivable - Long Term 116 - - -  Other Long Term Assets, Total 1062 1649 1596 1500  Other Assets, Total -9905 - - -","Property/Plant/Equipment, Total - Net 4662 4578 4654 4754  Property/Plant/Equipment, Total - Gross 8693 8473 8474 8646  Accumulated Depreciation, Total -4031 -3896 -3820 -3892  Goodwill, Net 868 970 - -  Intangibles, Net 645 697 305 377  Long Term Investments 343 500 263 241  Note Receivable - Long Term 116 - - -  Other Long Term Assets, Total 1062 1649 1596 1500  Other Assets, Total -9905 - - -"
"Property/Plant/Equipment, Total - Net",4662,4578,4654,4754
"Property/Plant/Equipment, Total - Gross",8693,8473,8474,8646
"Accumulated Depreciation, Total",-4031,-3896,-3820,-3892
"Goodwill, Net",868,970,-,-
"Intangibles, Net",645,697,305,377
Long Term Investments,343,500,263,241
Note Receivable - Long Term,116,-,-,-
"Other Long Term Assets, Total",1062,1649,1596,1500
"Other Assets, Total",-9905,-,-,-
Total Current Liabilities,12187,10411,8178,9279
"Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 9722 8266 6654 7431  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 492 501 55 204  Other Current liabilities, Total 1973 1644 1469 1644","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 9722 8266 6654 7431  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 492 501 55 204  Other Current liabilities, Total 1973 1644 1469 1644","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 9722 8266 6654 7431  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 492 501 55 204  Other Current liabilities, Total 1973 1644 1469 1644","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 9722 8266 6654 7431  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 492 501 55 204  Other Current liabilities, Total 1973 1644 1469 1644","Accounts Payable - - - -  Payable/Accrued - - - -  Accrued Expenses 9722 8266 6654 7431  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 492 501 55 204  Other Current liabilities, Total 1973 1644 1469 1644"
Accounts Payable,-,-,-,-
Payable/Accrued,-,-,-,-
Accrued Expenses,9722,8266,6654,7431
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,492,501,55,204
"Other Current liabilities, Total",1973,1644,1469,1644
Total Liabilities,15288,13903,8868,10599
"Total Long Term Debt 2024 2510 12 691  Long Term Debt 2019 2509 - 623  Capital Lease Obligations 5 1 12 68  Deferred Income Tax 109 120 - -  Minority Interest 239 - - -  Other Liabilities, Total 729 862 678 629","Total Long Term Debt 2024 2510 12 691  Long Term Debt 2019 2509 - 623  Capital Lease Obligations 5 1 12 68  Deferred Income Tax 109 120 - -  Minority Interest 239 - - -  Other Liabilities, Total 729 862 678 629","Total Long Term Debt 2024 2510 12 691  Long Term Debt 2019 2509 - 623  Capital Lease Obligations 5 1 12 68  Deferred Income Tax 109 120 - -  Minority Interest 239 - - -  Other Liabilities, Total 729 862 678 629","Total Long Term Debt 2024 2510 12 691  Long Term Debt 2019 2509 - 623  Capital Lease Obligations 5 1 12 68  Deferred Income Tax 109 120 - -  Minority Interest 239 - - -  Other Liabilities, Total 729 862 678 629","Total Long Term Debt 2024 2510 12 691  Long Term Debt 2019 2509 - 623  Capital Lease Obligations 5 1 12 68  Deferred Income Tax 109 120 - -  Minority Interest 239 - - -  Other Liabilities, Total 729 862 678 629"
Total Long Term Debt,2024,2510,12,691
Long Term Debt,2019,2509,-,623
Capital Lease Obligations,5,1,12,68
Deferred Income Tax,109,120,-,-
Minority Interest,239,-,-,-
"Other Liabilities, Total",729,862,678,629
Total Equity,14804,13559,12763,11895
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2016 2016 2015 2012  Additional Paid-In Capital 2367 2368 2368 2369  Retained Earnings (Accumulated Deficit) 10460 9454 8674 7926  Treasury Stock - Common -281 -298 -313 -334  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 242 19 19 -78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2016 2016 2015 2012  Additional Paid-In Capital 2367 2368 2368 2369  Retained Earnings (Accumulated Deficit) 10460 9454 8674 7926  Treasury Stock - Common -281 -298 -313 -334  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 242 19 19 -78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2016 2016 2015 2012  Additional Paid-In Capital 2367 2368 2368 2369  Retained Earnings (Accumulated Deficit) 10460 9454 8674 7926  Treasury Stock - Common -281 -298 -313 -334  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 242 19 19 -78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2016 2016 2015 2012  Additional Paid-In Capital 2367 2368 2368 2369  Retained Earnings (Accumulated Deficit) 10460 9454 8674 7926  Treasury Stock - Common -281 -298 -313 -334  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 242 19 19 -78","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2016 2016 2015 2012  Additional Paid-In Capital 2367 2368 2368 2369  Retained Earnings (Accumulated Deficit) 10460 9454 8674 7926  Treasury Stock - Common -281 -298 -313 -334  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 242 19 19 -78"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2016,2016,2015,2012
Additional Paid-In Capital,2367,2368,2368,2369
Retained Earnings (Accumulated Deficit),10460,9454,8674,7926
Treasury Stock - Common,-281,-298,-313,-334
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",242,19,19,-78
Total Liabilities & Shareholders' Equity,30092,27462,21631,22494
Total Common Shares Outstanding,34.02,33.98,33.95,33.81
Total Preferred Shares Outstanding,-,-,-,-
