Period Ending:,202331/03,202231/03,202131/03,202031/03
"Accounts Payable 337 318 304.94 284.46  Payable/Accrued - - - -  Accrued Expenses 213 204 201.77 200.21  Notes Payable/Short Term Debt 201 165 137.63 173.72  Current Port. of LT Debt/Capital Leases 469 549 578.52 652.41  Other Current liabilities, Total 1060 819 819.76 506.8","Accounts Payable 337 318 304.94 284.46  Payable/Accrued - - - -  Accrued Expenses 213 204 201.77 200.21  Notes Payable/Short Term Debt 201 165 137.63 173.72  Current Port. of LT Debt/Capital Leases 469 549 578.52 652.41  Other Current liabilities, Total 1060 819 819.76 506.8","Accounts Payable 337 318 304.94 284.46  Payable/Accrued - - - -  Accrued Expenses 213 204 201.77 200.21  Notes Payable/Short Term Debt 201 165 137.63 173.72  Current Port. of LT Debt/Capital Leases 469 549 578.52 652.41  Other Current liabilities, Total 1060 819 819.76 506.8","Accounts Payable 337 318 304.94 284.46  Payable/Accrued - - - -  Accrued Expenses 213 204 201.77 200.21  Notes Payable/Short Term Debt 201 165 137.63 173.72  Current Port. of LT Debt/Capital Leases 469 549 578.52 652.41  Other Current liabilities, Total 1060 819 819.76 506.8","Accounts Payable 337 318 304.94 284.46  Payable/Accrued - - - -  Accrued Expenses 213 204 201.77 200.21  Notes Payable/Short Term Debt 201 165 137.63 173.72  Current Port. of LT Debt/Capital Leases 469 549 578.52 652.41  Other Current liabilities, Total 1060 819 819.76 506.8"
Accounts Payable,337,318,304.94,284.46
Payable/Accrued,-,-,-,-
Accrued Expenses,213,204,201.77,200.21
Notes Payable/Short Term Debt,201,165,137.63,173.72
Current Port. of LT Debt/Capital Leases,469,549,578.52,652.41
"Other Current liabilities, Total",1060,819,819.76,506.8
Total Liabilities,4998,5012,5070.2,5207.19
"Total Long Term Debt 842 1127 1277.67 1712.31  Long Term Debt 569 858 943.67 1281.32  Capital Lease Obligations 273 269 334 430.99  Deferred Income Tax 680 679 678.89 681.79  Minority Interest - - - -  Other Liabilities, Total 995 -339.74 1071.01 995.5","Total Long Term Debt 842 1127 1277.67 1712.31  Long Term Debt 569 858 943.67 1281.32  Capital Lease Obligations 273 269 334 430.99  Deferred Income Tax 680 679 678.89 681.79  Minority Interest - - - -  Other Liabilities, Total 995 -339.74 1071.01 995.5","Total Long Term Debt 842 1127 1277.67 1712.31  Long Term Debt 569 858 943.67 1281.32  Capital Lease Obligations 273 269 334 430.99  Deferred Income Tax 680 679 678.89 681.79  Minority Interest - - - -  Other Liabilities, Total 995 -339.74 1071.01 995.5","Total Long Term Debt 842 1127 1277.67 1712.31  Long Term Debt 569 858 943.67 1281.32  Capital Lease Obligations 273 269 334 430.99  Deferred Income Tax 680 679 678.89 681.79  Minority Interest - - - -  Other Liabilities, Total 995 -339.74 1071.01 995.5","Total Long Term Debt 842 1127 1277.67 1712.31  Long Term Debt 569 858 943.67 1281.32  Capital Lease Obligations 273 269 334 430.99  Deferred Income Tax 680 679 678.89 681.79  Minority Interest - - - -  Other Liabilities, Total 995 -339.74 1071.01 995.5"
Total Long Term Debt,842,1127,1277.67,1712.31
Long Term Debt,569,858,943.67,1281.32
Capital Lease Obligations,273,269,334,430.99
Deferred Income Tax,680,679,678.89,681.79
Minority Interest,-,-,-,-
"Other Liabilities, Total",995,-339.74,1071.01,995.5
Total Equity,17428,16440,15775.62,15268.76
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 827 827 827.74 827.74  Additional Paid-In Capital 1400 1400 1400.34 1400.34  Retained Earnings (Accumulated Deficit) 15017 14027 13347.35 12903.71  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 185.77 200.23 136.97  Other Equity, Total 184 186 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 827 827 827.74 827.74  Additional Paid-In Capital 1400 1400 1400.34 1400.34  Retained Earnings (Accumulated Deficit) 15017 14027 13347.35 12903.71  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 185.77 200.23 136.97  Other Equity, Total 184 186 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 827 827 827.74 827.74  Additional Paid-In Capital 1400 1400 1400.34 1400.34  Retained Earnings (Accumulated Deficit) 15017 14027 13347.35 12903.71  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 185.77 200.23 136.97  Other Equity, Total 184 186 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 827 827 827.74 827.74  Additional Paid-In Capital 1400 1400 1400.34 1400.34  Retained Earnings (Accumulated Deficit) 15017 14027 13347.35 12903.71  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 185.77 200.23 136.97  Other Equity, Total 184 186 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 827 827 827.74 827.74  Additional Paid-In Capital 1400 1400 1400.34 1400.34  Retained Earnings (Accumulated Deficit) 15017 14027 13347.35 12903.71  Treasury Stock - Common - -0.04 -0.04 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 185.77 200.23 136.97  Other Equity, Total 184 186 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",827,827,827.74,827.74
Additional Paid-In Capital,1400,1400,1400.34,1400.34
Retained Earnings (Accumulated Deficit),15017,14027,13347.35,12903.71
Treasury Stock - Common,-,-0.04,-0.04,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,185.77,200.23,136.97
"Other Equity, Total",184,186,-,-
Total Liabilities & Shareholders' Equity,22426,21452,20845.82,20475.95
Total Common Shares Outstanding,15.87,15.87,15.87,15.87
Total Preferred Shares Outstanding,-,-,-,-
