Period Ending:,202331/03,202231/03,202131/03,202031/03
"Intangibles, Net",221740,214498,195565,191653
Long Term Investments,29040,45480,21782,17773
Note Receivable - Long Term,10536,8290,70093,64393
"Other Long Term Assets, Total",25931,37849,13207,14110
"Other Assets, Total",3643,-60546,-132494,-116496
Total Current Liabilities,900407,938790,629668,697170
"Accounts Payable 493782 526108 315794 266122  Payable/Accrued - - - -  Accrued Expenses - 47279 45916 41368  Notes Payable/Short Term Debt 159279 130635 30977 116954  Current Port. of LT Debt/Capital Leases 59765 143201 75596 111874  Other Current liabilities, Total 187581 91567 161385 160852","Accounts Payable 493782 526108 315794 266122  Payable/Accrued - - - -  Accrued Expenses - 47279 45916 41368  Notes Payable/Short Term Debt 159279 130635 30977 116954  Current Port. of LT Debt/Capital Leases 59765 143201 75596 111874  Other Current liabilities, Total 187581 91567 161385 160852","Accounts Payable 493782 526108 315794 266122  Payable/Accrued - - - -  Accrued Expenses - 47279 45916 41368  Notes Payable/Short Term Debt 159279 130635 30977 116954  Current Port. of LT Debt/Capital Leases 59765 143201 75596 111874  Other Current liabilities, Total 187581 91567 161385 160852","Accounts Payable 493782 526108 315794 266122  Payable/Accrued - - - -  Accrued Expenses - 47279 45916 41368  Notes Payable/Short Term Debt 159279 130635 30977 116954  Current Port. of LT Debt/Capital Leases 59765 143201 75596 111874  Other Current liabilities, Total 187581 91567 161385 160852","Accounts Payable 493782 526108 315794 266122  Payable/Accrued - - - -  Accrued Expenses - 47279 45916 41368  Notes Payable/Short Term Debt 159279 130635 30977 116954  Current Port. of LT Debt/Capital Leases 59765 143201 75596 111874  Other Current liabilities, Total 187581 91567 161385 160852"
Accounts Payable,493782,526108,315794,266122
Payable/Accrued,-,-,-,-
Accrued Expenses,-,47279,45916,41368
Notes Payable/Short Term Debt,159279,130635,30977,116954
Current Port. of LT Debt/Capital Leases,59765,143201,75596,111874
"Other Current liabilities, Total",187581,91567,161385,160852
Total Liabilities,1498897,1361785,1142098,1175203
"Total Long Term Debt 486305 321875 424900 371123  Long Term Debt 486305 288749 399864 349414  Capital Lease Obligations - 33126 25036 21709  Deferred Income Tax 71210 58219 48223 45830  Minority Interest 19189 24457 17915 20343  Other Liabilities, Total -399359 -263786 -70649 40737","Total Long Term Debt 486305 321875 424900 371123  Long Term Debt 486305 288749 399864 349414  Capital Lease Obligations - 33126 25036 21709  Deferred Income Tax 71210 58219 48223 45830  Minority Interest 19189 24457 17915 20343  Other Liabilities, Total -399359 -263786 -70649 40737","Total Long Term Debt 486305 321875 424900 371123  Long Term Debt 486305 288749 399864 349414  Capital Lease Obligations - 33126 25036 21709  Deferred Income Tax 71210 58219 48223 45830  Minority Interest 19189 24457 17915 20343  Other Liabilities, Total -399359 -263786 -70649 40737","Total Long Term Debt 486305 321875 424900 371123  Long Term Debt 486305 288749 399864 349414  Capital Lease Obligations - 33126 25036 21709  Deferred Income Tax 71210 58219 48223 45830  Minority Interest 19189 24457 17915 20343  Other Liabilities, Total -399359 -263786 -70649 40737","Total Long Term Debt 486305 321875 424900 371123  Long Term Debt 486305 288749 399864 349414  Capital Lease Obligations - 33126 25036 21709  Deferred Income Tax 71210 58219 48223 45830  Minority Interest 19189 24457 17915 20343  Other Liabilities, Total -399359 -263786 -70649 40737"
Total Long Term Debt,486305,321875,424900,371123
Long Term Debt,486305,288749,399864,349414
Capital Lease Obligations,-,33126,25036,21709
Deferred Income Tax,71210,58219,48223,45830
Minority Interest,19189,24457,17915,20343
"Other Liabilities, Total",-399359,-263786,-70649,40737
Total Equity,1373694,1317809,1113969,947290
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 87784 87784 87784 87784  Additional Paid-In Capital 97670 103216 105179 114754  Retained Earnings (Accumulated Deficit) 1129212 1119705 1016591 924293  Treasury Stock - Common -166917 -121272 -63869 -63750  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 103919 5 -3  Other Equity, Total 225945 128376 -31716 -115788","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 87784 87784 87784 87784  Additional Paid-In Capital 97670 103216 105179 114754  Retained Earnings (Accumulated Deficit) 1129212 1119705 1016591 924293  Treasury Stock - Common -166917 -121272 -63869 -63750  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 103919 5 -3  Other Equity, Total 225945 128376 -31716 -115788","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 87784 87784 87784 87784  Additional Paid-In Capital 97670 103216 105179 114754  Retained Earnings (Accumulated Deficit) 1129212 1119705 1016591 924293  Treasury Stock - Common -166917 -121272 -63869 -63750  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 103919 5 -3  Other Equity, Total 225945 128376 -31716 -115788","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 87784 87784 87784 87784  Additional Paid-In Capital 97670 103216 105179 114754  Retained Earnings (Accumulated Deficit) 1129212 1119705 1016591 924293  Treasury Stock - Common -166917 -121272 -63869 -63750  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 103919 5 -3  Other Equity, Total 225945 128376 -31716 -115788","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 87784 87784 87784 87784  Additional Paid-In Capital 97670 103216 105179 114754  Retained Earnings (Accumulated Deficit) 1129212 1119705 1016591 924293  Treasury Stock - Common -166917 -121272 -63869 -63750  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 103919 5 -3  Other Equity, Total 225945 128376 -31716 -115788"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",87784,87784,87784,87784
Additional Paid-In Capital,97670,103216,105179,114754
Retained Earnings (Accumulated Deficit),1129212,1119705,1016591,924293
Treasury Stock - Common,-166917,-121272,-63869,-63750
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,103919,5,-3
"Other Equity, Total",225945,128376,-31716,-115788
Total Liabilities & Shareholders' Equity,2872591,2679594,2256067,2122493
Total Common Shares Outstanding,574.76,580.26,585.73,585.75
Total Preferred Shares Outstanding,-,-,-,-
