Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 13 18 19.79 16.04  Property/Plant/Equipment, Total - Gross - 40.75 36.28 28.72  Accumulated Depreciation, Total - -22.57 -16.49 -12.68  Goodwill, Net - - - -  Intangibles, Net 8 7 7.74 8.9  Long Term Investments 12 15 2.46 5.66  Note Receivable - Long Term 7 8 - -  Other Long Term Assets, Total 1 1 21.88 20.69  Other Assets, Total -60 -81 - -","Property/Plant/Equipment, Total - Net 13 18 19.79 16.04  Property/Plant/Equipment, Total - Gross - 40.75 36.28 28.72  Accumulated Depreciation, Total - -22.57 -16.49 -12.68  Goodwill, Net - - - -  Intangibles, Net 8 7 7.74 8.9  Long Term Investments 12 15 2.46 5.66  Note Receivable - Long Term 7 8 - -  Other Long Term Assets, Total 1 1 21.88 20.69  Other Assets, Total -60 -81 - -","Property/Plant/Equipment, Total - Net 13 18 19.79 16.04  Property/Plant/Equipment, Total - Gross - 40.75 36.28 28.72  Accumulated Depreciation, Total - -22.57 -16.49 -12.68  Goodwill, Net - - - -  Intangibles, Net 8 7 7.74 8.9  Long Term Investments 12 15 2.46 5.66  Note Receivable - Long Term 7 8 - -  Other Long Term Assets, Total 1 1 21.88 20.69  Other Assets, Total -60 -81 - -","Property/Plant/Equipment, Total - Net 13 18 19.79 16.04  Property/Plant/Equipment, Total - Gross - 40.75 36.28 28.72  Accumulated Depreciation, Total - -22.57 -16.49 -12.68  Goodwill, Net - - - -  Intangibles, Net 8 7 7.74 8.9  Long Term Investments 12 15 2.46 5.66  Note Receivable - Long Term 7 8 - -  Other Long Term Assets, Total 1 1 21.88 20.69  Other Assets, Total -60 -81 - -","Property/Plant/Equipment, Total - Net 13 18 19.79 16.04  Property/Plant/Equipment, Total - Gross - 40.75 36.28 28.72  Accumulated Depreciation, Total - -22.57 -16.49 -12.68  Goodwill, Net - - - -  Intangibles, Net 8 7 7.74 8.9  Long Term Investments 12 15 2.46 5.66  Note Receivable - Long Term 7 8 - -  Other Long Term Assets, Total 1 1 21.88 20.69  Other Assets, Total -60 -81 - -"
"Property/Plant/Equipment, Total - Net",13,18,19.79,16.04
"Property/Plant/Equipment, Total - Gross",-,40.75,36.28,28.72
"Accumulated Depreciation, Total",-,-22.57,-16.49,-12.68
"Goodwill, Net",-,-,-,-
"Intangibles, Net",8,7,7.74,8.9
Long Term Investments,12,15,2.46,5.66
Note Receivable - Long Term,7,8,-,-
"Other Long Term Assets, Total",1,1,21.88,20.69
"Other Assets, Total",-60,-81,-,-
Total Current Liabilities,201,72,116.33,138.37
"Accounts Payable 6 8 8.7 13.77  Payable/Accrued - - - -  Accrued Expenses 5 7 10.26 7.63  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases - 0.69 0.66 0.82  Other Current liabilities, Total 40 57 96.71 116.16","Accounts Payable 6 8 8.7 13.77  Payable/Accrued - - - -  Accrued Expenses 5 7 10.26 7.63  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases - 0.69 0.66 0.82  Other Current liabilities, Total 40 57 96.71 116.16","Accounts Payable 6 8 8.7 13.77  Payable/Accrued - - - -  Accrued Expenses 5 7 10.26 7.63  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases - 0.69 0.66 0.82  Other Current liabilities, Total 40 57 96.71 116.16","Accounts Payable 6 8 8.7 13.77  Payable/Accrued - - - -  Accrued Expenses 5 7 10.26 7.63  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases - 0.69 0.66 0.82  Other Current liabilities, Total 40 57 96.71 116.16","Accounts Payable 6 8 8.7 13.77  Payable/Accrued - - - -  Accrued Expenses 5 7 10.26 7.63  Notes Payable/Short Term Debt 150 - - -  Current Port. of LT Debt/Capital Leases - 0.69 0.66 0.82  Other Current liabilities, Total 40 57 96.71 116.16"
Accounts Payable,6,8,8.7,13.77
Payable/Accrued,-,-,-,-
Accrued Expenses,5,7,10.26,7.63
Notes Payable/Short Term Debt,150,-,-,-
Current Port. of LT Debt/Capital Leases,-,0.69,0.66,0.82
"Other Current liabilities, Total",40,57,96.71,116.16
Total Liabilities,202,75,119.98,141.22
"Total Long Term Debt 1 2 2.8 1.68  Long Term Debt - - - -  Capital Lease Obligations 1 2 2.8 1.68  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -150 1 0.85 1.17","Total Long Term Debt 1 2 2.8 1.68  Long Term Debt - - - -  Capital Lease Obligations 1 2 2.8 1.68  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -150 1 0.85 1.17","Total Long Term Debt 1 2 2.8 1.68  Long Term Debt - - - -  Capital Lease Obligations 1 2 2.8 1.68  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -150 1 0.85 1.17","Total Long Term Debt 1 2 2.8 1.68  Long Term Debt - - - -  Capital Lease Obligations 1 2 2.8 1.68  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -150 1 0.85 1.17","Total Long Term Debt 1 2 2.8 1.68  Long Term Debt - - - -  Capital Lease Obligations 1 2 2.8 1.68  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -150 1 0.85 1.17"
Total Long Term Debt,1,2,2.8,1.68
Long Term Debt,-,-,-,-
Capital Lease Obligations,1,2,2.8,1.68
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-150,1,0.85,1.17
Total Equity,1191,1279,1232.02,1047.93
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 151 151 151.48 149.47  Additional Paid-In Capital 206 206 206.13 204.12  Retained Earnings (Accumulated Deficit) 1120 1121 1074.17 894.1  Treasury Stock - Common -287 -199 -199.76 -199.76  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 151 151 151.48 149.47  Additional Paid-In Capital 206 206 206.13 204.12  Retained Earnings (Accumulated Deficit) 1120 1121 1074.17 894.1  Treasury Stock - Common -287 -199 -199.76 -199.76  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 151 151 151.48 149.47  Additional Paid-In Capital 206 206 206.13 204.12  Retained Earnings (Accumulated Deficit) 1120 1121 1074.17 894.1  Treasury Stock - Common -287 -199 -199.76 -199.76  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 151 151 151.48 149.47  Additional Paid-In Capital 206 206 206.13 204.12  Retained Earnings (Accumulated Deficit) 1120 1121 1074.17 894.1  Treasury Stock - Common -287 -199 -199.76 -199.76  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 151 151 151.48 149.47  Additional Paid-In Capital 206 206 206.13 204.12  Retained Earnings (Accumulated Deficit) 1120 1121 1074.17 894.1  Treasury Stock - Common -287 -199 -199.76 -199.76  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 - - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",151,151,151.48,149.47
Additional Paid-In Capital,206,206,206.13,204.12
Retained Earnings (Accumulated Deficit),1120,1121,1074.17,894.1
Treasury Stock - Common,-287,-199,-199.76,-199.76
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,-,-,-
Total Liabilities & Shareholders' Equity,1393,1354,1352,1189.15
Total Common Shares Outstanding,4.95,5.05,5.05,5.02
Total Preferred Shares Outstanding,-,-,-,-
