Period Ending:,202331/03,202231/03,202130/09,202030/09
"Property/Plant/Equipment, Total - Net 2548 669 403 274.41  Property/Plant/Equipment, Total - Gross - - 534 405.91  Accumulated Depreciation, Total - - -132 -131.5  Goodwill, Net 9042 4409 4409 3759.26  Intangibles, Net 2219 1432 1288 1499.68  Long Term Investments 775 210 160 218.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 903 3 3 35.12  Other Assets, Total -6174 -4087 -4248 -","Property/Plant/Equipment, Total - Net 2548 669 403 274.41  Property/Plant/Equipment, Total - Gross - - 534 405.91  Accumulated Depreciation, Total - - -132 -131.5  Goodwill, Net 9042 4409 4409 3759.26  Intangibles, Net 2219 1432 1288 1499.68  Long Term Investments 775 210 160 218.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 903 3 3 35.12  Other Assets, Total -6174 -4087 -4248 -","Property/Plant/Equipment, Total - Net 2548 669 403 274.41  Property/Plant/Equipment, Total - Gross - - 534 405.91  Accumulated Depreciation, Total - - -132 -131.5  Goodwill, Net 9042 4409 4409 3759.26  Intangibles, Net 2219 1432 1288 1499.68  Long Term Investments 775 210 160 218.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 903 3 3 35.12  Other Assets, Total -6174 -4087 -4248 -","Property/Plant/Equipment, Total - Net 2548 669 403 274.41  Property/Plant/Equipment, Total - Gross - - 534 405.91  Accumulated Depreciation, Total - - -132 -131.5  Goodwill, Net 9042 4409 4409 3759.26  Intangibles, Net 2219 1432 1288 1499.68  Long Term Investments 775 210 160 218.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 903 3 3 35.12  Other Assets, Total -6174 -4087 -4248 -","Property/Plant/Equipment, Total - Net 2548 669 403 274.41  Property/Plant/Equipment, Total - Gross - - 534 405.91  Accumulated Depreciation, Total - - -132 -131.5  Goodwill, Net 9042 4409 4409 3759.26  Intangibles, Net 2219 1432 1288 1499.68  Long Term Investments 775 210 160 218.7  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 903 3 3 35.12  Other Assets, Total -6174 -4087 -4248 -"
"Property/Plant/Equipment, Total - Net",2548,669,403,274.41
"Property/Plant/Equipment, Total - Gross",-,-,534,405.91
"Accumulated Depreciation, Total",-,-,-132,-131.5
"Goodwill, Net",9042,4409,4409,3759.26
"Intangibles, Net",2219,1432,1288,1499.68
Long Term Investments,775,210,160,218.7
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",903,3,3,35.12
"Other Assets, Total",-6174,-4087,-4248,-
Total Current Liabilities,9651,5873,5545,5154.84
"Accounts Payable 5511 2976 2942 120.95  Payable/Accrued - - - -  Accrued Expenses - 262 263 665.57  Notes Payable/Short Term Debt 1261 - - -  Current Port. of LT Debt/Capital Leases 242 403 405 422.5  Other Current liabilities, Total 2637 2232 1935 3945.81","Accounts Payable 5511 2976 2942 120.95  Payable/Accrued - - - -  Accrued Expenses - 262 263 665.57  Notes Payable/Short Term Debt 1261 - - -  Current Port. of LT Debt/Capital Leases 242 403 405 422.5  Other Current liabilities, Total 2637 2232 1935 3945.81","Accounts Payable 5511 2976 2942 120.95  Payable/Accrued - - - -  Accrued Expenses - 262 263 665.57  Notes Payable/Short Term Debt 1261 - - -  Current Port. of LT Debt/Capital Leases 242 403 405 422.5  Other Current liabilities, Total 2637 2232 1935 3945.81","Accounts Payable 5511 2976 2942 120.95  Payable/Accrued - - - -  Accrued Expenses - 262 263 665.57  Notes Payable/Short Term Debt 1261 - - -  Current Port. of LT Debt/Capital Leases 242 403 405 422.5  Other Current liabilities, Total 2637 2232 1935 3945.81","Accounts Payable 5511 2976 2942 120.95  Payable/Accrued - - - -  Accrued Expenses - 262 263 665.57  Notes Payable/Short Term Debt 1261 - - -  Current Port. of LT Debt/Capital Leases 242 403 405 422.5  Other Current liabilities, Total 2637 2232 1935 3945.81"
Accounts Payable,5511,2976,2942,120.95
Payable/Accrued,-,-,-,-
Accrued Expenses,-,262,263,665.57
Notes Payable/Short Term Debt,1261,-,-,-
Current Port. of LT Debt/Capital Leases,242,403,405,422.5
"Other Current liabilities, Total",2637,2232,1935,3945.81
Total Liabilities,13612,7222,6992,9134.45
"Total Long Term Debt 1910 1277 1372 2289.09  Long Term Debt 1786 1162 1290 2286.01  Capital Lease Obligations 124 115 82 3.08  Deferred Income Tax 65 16 17 46.91  Minority Interest 2854 2026 1939 1447.11  Other Liabilities, Total -2129 -3308 -3350 196.5","Total Long Term Debt 1910 1277 1372 2289.09  Long Term Debt 1786 1162 1290 2286.01  Capital Lease Obligations 124 115 82 3.08  Deferred Income Tax 65 16 17 46.91  Minority Interest 2854 2026 1939 1447.11  Other Liabilities, Total -2129 -3308 -3350 196.5","Total Long Term Debt 1910 1277 1372 2289.09  Long Term Debt 1786 1162 1290 2286.01  Capital Lease Obligations 124 115 82 3.08  Deferred Income Tax 65 16 17 46.91  Minority Interest 2854 2026 1939 1447.11  Other Liabilities, Total -2129 -3308 -3350 196.5","Total Long Term Debt 1910 1277 1372 2289.09  Long Term Debt 1786 1162 1290 2286.01  Capital Lease Obligations 124 115 82 3.08  Deferred Income Tax 65 16 17 46.91  Minority Interest 2854 2026 1939 1447.11  Other Liabilities, Total -2129 -3308 -3350 196.5","Total Long Term Debt 1910 1277 1372 2289.09  Long Term Debt 1786 1162 1290 2286.01  Capital Lease Obligations 124 115 82 3.08  Deferred Income Tax 65 16 17 46.91  Minority Interest 2854 2026 1939 1447.11  Other Liabilities, Total -2129 -3308 -3350 196.5"
Total Long Term Debt,1910,1277,1372,2289.09
Long Term Debt,1786,1162,1290,2286.01
Capital Lease Obligations,124,115,82,3.08
Deferred Income Tax,65,16,17,46.91
Minority Interest,2854,2026,1939,1447.11
"Other Liabilities, Total",-2129,-3308,-3350,196.5
Total Equity,39331,35506,32394,7959.2
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1004 1002 1000 2397.21  Additional Paid-In Capital 22480 23016 23086 1892.24  Retained Earnings (Accumulated Deficit) 14398 10867 7774 3669.98  Treasury Stock - Common -1405 -1405 -1405 -0.24  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 140.54  Other Equity, Total 2854 2026 1939 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1004 1002 1000 2397.21  Additional Paid-In Capital 22480 23016 23086 1892.24  Retained Earnings (Accumulated Deficit) 14398 10867 7774 3669.98  Treasury Stock - Common -1405 -1405 -1405 -0.24  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 140.54  Other Equity, Total 2854 2026 1939 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1004 1002 1000 2397.21  Additional Paid-In Capital 22480 23016 23086 1892.24  Retained Earnings (Accumulated Deficit) 14398 10867 7774 3669.98  Treasury Stock - Common -1405 -1405 -1405 -0.24  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 140.54  Other Equity, Total 2854 2026 1939 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1004 1002 1000 2397.21  Additional Paid-In Capital 22480 23016 23086 1892.24  Retained Earnings (Accumulated Deficit) 14398 10867 7774 3669.98  Treasury Stock - Common -1405 -1405 -1405 -0.24  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 140.54  Other Equity, Total 2854 2026 1939 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 1004 1002 1000 2397.21  Additional Paid-In Capital 22480 23016 23086 1892.24  Retained Earnings (Accumulated Deficit) 14398 10867 7774 3669.98  Treasury Stock - Common -1405 -1405 -1405 -0.24  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - 140.54  Other Equity, Total 2854 2026 1939 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",1004,1002,1000,2397.21
Additional Paid-In Capital,22480,23016,23086,1892.24
Retained Earnings (Accumulated Deficit),14398,10867,7774,3669.98
Treasury Stock - Common,-1405,-1405,-1405,-0.24
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,140.54
"Other Equity, Total",2854,2026,1939,-
Total Liabilities & Shareholders' Equity,52943,42728,39386,17093.65
Total Common Shares Outstanding,72.34,72.34,72.29,63.11
Total Preferred Shares Outstanding,-,-,-,-
