Period Ending:,202328/02,202228/02,202128/02,202029/02
"Property/Plant/Equipment, Total - Net 1361 1992 1881.62 2324.86  Property/Plant/Equipment, Total - Gross - 3558.27 3275.87 3644.82  Accumulated Depreciation, Total - -1566.09 -1394.25 -1319.96  Goodwill, Net - - - -  Intangibles, Net 8 11 9.94 16.86  Long Term Investments 934 1004 0.03 0.07  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 973.13 1186.78  Other Assets, Total -110 178 - -","Property/Plant/Equipment, Total - Net 1361 1992 1881.62 2324.86  Property/Plant/Equipment, Total - Gross - 3558.27 3275.87 3644.82  Accumulated Depreciation, Total - -1566.09 -1394.25 -1319.96  Goodwill, Net - - - -  Intangibles, Net 8 11 9.94 16.86  Long Term Investments 934 1004 0.03 0.07  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 973.13 1186.78  Other Assets, Total -110 178 - -","Property/Plant/Equipment, Total - Net 1361 1992 1881.62 2324.86  Property/Plant/Equipment, Total - Gross - 3558.27 3275.87 3644.82  Accumulated Depreciation, Total - -1566.09 -1394.25 -1319.96  Goodwill, Net - - - -  Intangibles, Net 8 11 9.94 16.86  Long Term Investments 934 1004 0.03 0.07  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 973.13 1186.78  Other Assets, Total -110 178 - -","Property/Plant/Equipment, Total - Net 1361 1992 1881.62 2324.86  Property/Plant/Equipment, Total - Gross - 3558.27 3275.87 3644.82  Accumulated Depreciation, Total - -1566.09 -1394.25 -1319.96  Goodwill, Net - - - -  Intangibles, Net 8 11 9.94 16.86  Long Term Investments 934 1004 0.03 0.07  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 973.13 1186.78  Other Assets, Total -110 178 - -","Property/Plant/Equipment, Total - Net 1361 1992 1881.62 2324.86  Property/Plant/Equipment, Total - Gross - 3558.27 3275.87 3644.82  Accumulated Depreciation, Total - -1566.09 -1394.25 -1319.96  Goodwill, Net - - - -  Intangibles, Net 8 11 9.94 16.86  Long Term Investments 934 1004 0.03 0.07  Note Receivable - Long Term - - - -  Other Long Term Assets, Total 1 1 973.13 1186.78  Other Assets, Total -110 178 - -"
"Property/Plant/Equipment, Total - Net",1361,1992,1881.62,2324.86
"Property/Plant/Equipment, Total - Gross",-,3558.27,3275.87,3644.82
"Accumulated Depreciation, Total",-,-1566.09,-1394.25,-1319.96
"Goodwill, Net",-,-,-,-
"Intangibles, Net",8,11,9.94,16.86
Long Term Investments,934,1004,0.03,0.07
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",1,1,973.13,1186.78
"Other Assets, Total",-110,178,-,-
Total Current Liabilities,1498,1275,1592.19,1754.54
"Accounts Payable 220 161 99.46 365.68  Payable/Accrued - - - -  Accrued Expenses 185 142 236.65 383.67  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 661 675 671.09 589.54  Other Current liabilities, Total 432 297 585 415.65","Accounts Payable 220 161 99.46 365.68  Payable/Accrued - - - -  Accrued Expenses 185 142 236.65 383.67  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 661 675 671.09 589.54  Other Current liabilities, Total 432 297 585 415.65","Accounts Payable 220 161 99.46 365.68  Payable/Accrued - - - -  Accrued Expenses 185 142 236.65 383.67  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 661 675 671.09 589.54  Other Current liabilities, Total 432 297 585 415.65","Accounts Payable 220 161 99.46 365.68  Payable/Accrued - - - -  Accrued Expenses 185 142 236.65 383.67  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 661 675 671.09 589.54  Other Current liabilities, Total 432 297 585 415.65","Accounts Payable 220 161 99.46 365.68  Payable/Accrued - - - -  Accrued Expenses 185 142 236.65 383.67  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 661 675 671.09 589.54  Other Current liabilities, Total 432 297 585 415.65"
Accounts Payable,220,161,99.46,365.68
Payable/Accrued,-,-,-,-
Accrued Expenses,185,142,236.65,383.67
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,661,675,671.09,589.54
"Other Current liabilities, Total",432,297,585,415.65
Total Liabilities,4957,5389,5582.2,3835.59
"Total Long Term Debt 3268 3895 3770.73 1836.96  Long Term Debt 3268 3895 3770.73 1836.96  Capital Lease Obligations - - - -  Deferred Income Tax 6 9 - -  Minority Interest - - - -  Other Liabilities, Total 185 210 219.28 244.08","Total Long Term Debt 3268 3895 3770.73 1836.96  Long Term Debt 3268 3895 3770.73 1836.96  Capital Lease Obligations - - - -  Deferred Income Tax 6 9 - -  Minority Interest - - - -  Other Liabilities, Total 185 210 219.28 244.08","Total Long Term Debt 3268 3895 3770.73 1836.96  Long Term Debt 3268 3895 3770.73 1836.96  Capital Lease Obligations - - - -  Deferred Income Tax 6 9 - -  Minority Interest - - - -  Other Liabilities, Total 185 210 219.28 244.08","Total Long Term Debt 3268 3895 3770.73 1836.96  Long Term Debt 3268 3895 3770.73 1836.96  Capital Lease Obligations - - - -  Deferred Income Tax 6 9 - -  Minority Interest - - - -  Other Liabilities, Total 185 210 219.28 244.08","Total Long Term Debt 3268 3895 3770.73 1836.96  Long Term Debt 3268 3895 3770.73 1836.96  Capital Lease Obligations - - - -  Deferred Income Tax 6 9 - -  Minority Interest - - - -  Other Liabilities, Total 185 210 219.28 244.08"
Total Long Term Debt,3268,3895,3770.73,1836.96
Long Term Debt,3268,3895,3770.73,1836.96
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,6,9,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",185,210,219.28,244.08
Total Equity,-743,375,33.74,1640.65
"Redeemable Preferred Stock, Total - 500 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 93 10 13.71 599.91  Additional Paid-In Capital 2025 1942 1143.52 549.91  Retained Earnings (Accumulated Deficit) -2882 -1589 -1123.06 491.27  Treasury Stock - Common - -0.43 -0.43 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 21 12 - -","Redeemable Preferred Stock, Total - 500 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 93 10 13.71 599.91  Additional Paid-In Capital 2025 1942 1143.52 549.91  Retained Earnings (Accumulated Deficit) -2882 -1589 -1123.06 491.27  Treasury Stock - Common - -0.43 -0.43 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 21 12 - -","Redeemable Preferred Stock, Total - 500 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 93 10 13.71 599.91  Additional Paid-In Capital 2025 1942 1143.52 549.91  Retained Earnings (Accumulated Deficit) -2882 -1589 -1123.06 491.27  Treasury Stock - Common - -0.43 -0.43 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 21 12 - -","Redeemable Preferred Stock, Total - 500 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 93 10 13.71 599.91  Additional Paid-In Capital 2025 1942 1143.52 549.91  Retained Earnings (Accumulated Deficit) -2882 -1589 -1123.06 491.27  Treasury Stock - Common - -0.43 -0.43 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 21 12 - -","Redeemable Preferred Stock, Total - 500 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 93 10 13.71 599.91  Additional Paid-In Capital 2025 1942 1143.52 549.91  Retained Earnings (Accumulated Deficit) -2882 -1589 -1123.06 491.27  Treasury Stock - Common - -0.43 -0.43 -0.43  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 21 12 - -"
"Redeemable Preferred Stock, Total",-,500,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",93,10,13.71,599.91
Additional Paid-In Capital,2025,1942,1143.52,549.91
Retained Earnings (Accumulated Deficit),-2882,-1589,-1123.06,491.27
Treasury Stock - Common,-,-0.43,-0.43,-0.43
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",21,12,-,-
Total Liabilities & Shareholders' Equity,4214,5764,5615.94,5476.24
Total Common Shares Outstanding,3.44,3.3,3.02,3.01
Total Preferred Shares Outstanding,-,-,-,-
