Period Ending:,202230/09,202130/09,202030/09,201930/09
"Property/Plant/Equipment, Total - Net",1922,1930,1937.41,1969.09
"Property/Plant/Equipment, Total - Gross",-,5688.89,5626.26,5558.23
"Accumulated Depreciation, Total",-,-3757.99,-3688.84,-3589.14
"Goodwill, Net",-,-,-,-
"Intangibles, Net",74,89,57.86,12.55
Long Term Investments,224,198,122.34,165.22
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",3,2,167.82,124.26
"Other Assets, Total",-318,-319,-,-
Total Current Liabilities,1206,1191,859.86,1026.29
"Accounts Payable 675 705 200.41 326.39  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 27 21 20.12 20.35  Current Port. of LT Debt/Capital Leases 291 196 197.79 204.7  Other Current liabilities, Total 213 269 441.53 474.85","Accounts Payable 675 705 200.41 326.39  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 27 21 20.12 20.35  Current Port. of LT Debt/Capital Leases 291 196 197.79 204.7  Other Current liabilities, Total 213 269 441.53 474.85","Accounts Payable 675 705 200.41 326.39  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 27 21 20.12 20.35  Current Port. of LT Debt/Capital Leases 291 196 197.79 204.7  Other Current liabilities, Total 213 269 441.53 474.85","Accounts Payable 675 705 200.41 326.39  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 27 21 20.12 20.35  Current Port. of LT Debt/Capital Leases 291 196 197.79 204.7  Other Current liabilities, Total 213 269 441.53 474.85","Accounts Payable 675 705 200.41 326.39  Payable/Accrued - - - -  Accrued Expenses - - - -  Notes Payable/Short Term Debt 27 21 20.12 20.35  Current Port. of LT Debt/Capital Leases 291 196 197.79 204.7  Other Current liabilities, Total 213 269 441.53 474.85"
Accounts Payable,675,705,200.41,326.39
Payable/Accrued,-,-,-,-
Accrued Expenses,-,-,-,-
Notes Payable/Short Term Debt,27,21,20.12,20.35
Current Port. of LT Debt/Capital Leases,291,196,197.79,204.7
"Other Current liabilities, Total",213,269,441.53,474.85
Total Liabilities,1911,2032,1648.7,1751.36
"Total Long Term Debt 147 238 169.75 127.06  Long Term Debt 142 232 168.52 122.37  Capital Lease Obligations 5 6 1.23 4.69  Deferred Income Tax 190 229 257.77 248.97  Minority Interest - - - -  Other Liabilities, Total -20.3 2.89 361.32 349.03","Total Long Term Debt 147 238 169.75 127.06  Long Term Debt 142 232 168.52 122.37  Capital Lease Obligations 5 6 1.23 4.69  Deferred Income Tax 190 229 257.77 248.97  Minority Interest - - - -  Other Liabilities, Total -20.3 2.89 361.32 349.03","Total Long Term Debt 147 238 169.75 127.06  Long Term Debt 142 232 168.52 122.37  Capital Lease Obligations 5 6 1.23 4.69  Deferred Income Tax 190 229 257.77 248.97  Minority Interest - - - -  Other Liabilities, Total -20.3 2.89 361.32 349.03","Total Long Term Debt 147 238 169.75 127.06  Long Term Debt 142 232 168.52 122.37  Capital Lease Obligations 5 6 1.23 4.69  Deferred Income Tax 190 229 257.77 248.97  Minority Interest - - - -  Other Liabilities, Total -20.3 2.89 361.32 349.03","Total Long Term Debt 147 238 169.75 127.06  Long Term Debt 142 232 168.52 122.37  Capital Lease Obligations 5 6 1.23 4.69  Deferred Income Tax 190 229 257.77 248.97  Minority Interest - - - -  Other Liabilities, Total -20.3 2.89 361.32 349.03"
Total Long Term Debt,147,238,169.75,127.06
Long Term Debt,142,232,168.52,122.37
Capital Lease Obligations,5,6,1.23,4.69
Deferred Income Tax,190,229,257.77,248.97
Minority Interest,-,-,-,-
"Other Liabilities, Total",-20.3,2.89,361.32,349.03
Total Equity,4017,3700,3487.79,3568.63
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 468 468 468.13 468.13  Additional Paid-In Capital 388 388 388.13 388.13  Retained Earnings (Accumulated Deficit) 2974 2794 2609.04 2681.94  Treasury Stock - Common - -0.19 -0.19 -0.19  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.52 -1.22 0.91  Other Equity, Total 187 50 23.89 29.7","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 468 468 468.13 468.13  Additional Paid-In Capital 388 388 388.13 388.13  Retained Earnings (Accumulated Deficit) 2974 2794 2609.04 2681.94  Treasury Stock - Common - -0.19 -0.19 -0.19  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.52 -1.22 0.91  Other Equity, Total 187 50 23.89 29.7","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 468 468 468.13 468.13  Additional Paid-In Capital 388 388 388.13 388.13  Retained Earnings (Accumulated Deficit) 2974 2794 2609.04 2681.94  Treasury Stock - Common - -0.19 -0.19 -0.19  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.52 -1.22 0.91  Other Equity, Total 187 50 23.89 29.7","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 468 468 468.13 468.13  Additional Paid-In Capital 388 388 388.13 388.13  Retained Earnings (Accumulated Deficit) 2974 2794 2609.04 2681.94  Treasury Stock - Common - -0.19 -0.19 -0.19  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.52 -1.22 0.91  Other Equity, Total 187 50 23.89 29.7","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 468 468 468.13 468.13  Additional Paid-In Capital 388 388 388.13 388.13  Retained Earnings (Accumulated Deficit) 2974 2794 2609.04 2681.94  Treasury Stock - Common - -0.19 -0.19 -0.19  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 1.52 -1.22 0.91  Other Equity, Total 187 50 23.89 29.7"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",468,468,468.13,468.13
Additional Paid-In Capital,388,388,388.13,388.13
Retained Earnings (Accumulated Deficit),2974,2794,2609.04,2681.94
Treasury Stock - Common,-,-0.19,-0.19,-0.19
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,1.52,-1.22,0.91
"Other Equity, Total",187,50,23.89,29.7
Total Liabilities & Shareholders' Equity,5928,5732,5136.48,5319.98
Total Common Shares Outstanding,2.32,2.32,2.32,2.32
Total Preferred Shares Outstanding,-,-,-,-
