Period Ending:,202331/03,202231/03,202131/03,202031/03
"Total Long Term Debt 15442 15840 16178 17204  Long Term Debt - 30 108 269  Capital Lease Obligations 15442 15840 16178 16935  Deferred Income Tax 6450 6613 7212 6351  Minority Interest 690 750 771 663  Other Liabilities, Total 9035 9369 4738 3244","Total Long Term Debt 15442 15840 16178 17204  Long Term Debt - 30 108 269  Capital Lease Obligations 15442 15840 16178 16935  Deferred Income Tax 6450 6613 7212 6351  Minority Interest 690 750 771 663  Other Liabilities, Total 9035 9369 4738 3244","Total Long Term Debt 15442 15840 16178 17204  Long Term Debt - 30 108 269  Capital Lease Obligations 15442 15840 16178 16935  Deferred Income Tax 6450 6613 7212 6351  Minority Interest 690 750 771 663  Other Liabilities, Total 9035 9369 4738 3244","Total Long Term Debt 15442 15840 16178 17204  Long Term Debt - 30 108 269  Capital Lease Obligations 15442 15840 16178 16935  Deferred Income Tax 6450 6613 7212 6351  Minority Interest 690 750 771 663  Other Liabilities, Total 9035 9369 4738 3244","Total Long Term Debt 15442 15840 16178 17204  Long Term Debt - 30 108 269  Capital Lease Obligations 15442 15840 16178 16935  Deferred Income Tax 6450 6613 7212 6351  Minority Interest 690 750 771 663  Other Liabilities, Total 9035 9369 4738 3244"
Total Long Term Debt,15442,15840,16178,17204
Long Term Debt,-,30,108,269
Capital Lease Obligations,15442,15840,16178,16935
Deferred Income Tax,6450,6613,7212,6351
Minority Interest,690,750,771,663
"Other Liabilities, Total",9035,9369,4738,3244
Total Equity,388355,349053,308669,277684
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14282 14112 13229 12877  Additional Paid-In Capital 20580 20483 19581 18487  Retained Earnings (Accumulated Deficit) 334192 305710 279477 261321  Treasury Stock - Common -314 -312 -307 -306  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 1301 732  Other Equity, Total 19615 9060 -3311 -15427","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14282 14112 13229 12877  Additional Paid-In Capital 20580 20483 19581 18487  Retained Earnings (Accumulated Deficit) 334192 305710 279477 261321  Treasury Stock - Common -314 -312 -307 -306  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 1301 732  Other Equity, Total 19615 9060 -3311 -15427","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14282 14112 13229 12877  Additional Paid-In Capital 20580 20483 19581 18487  Retained Earnings (Accumulated Deficit) 334192 305710 279477 261321  Treasury Stock - Common -314 -312 -307 -306  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 1301 732  Other Equity, Total 19615 9060 -3311 -15427","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14282 14112 13229 12877  Additional Paid-In Capital 20580 20483 19581 18487  Retained Earnings (Accumulated Deficit) 334192 305710 279477 261321  Treasury Stock - Common -314 -312 -307 -306  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 1301 732  Other Equity, Total 19615 9060 -3311 -15427","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14282 14112 13229 12877  Additional Paid-In Capital 20580 20483 19581 18487  Retained Earnings (Accumulated Deficit) 334192 305710 279477 261321  Treasury Stock - Common -314 -312 -307 -306  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - 1301 732  Other Equity, Total 19615 9060 -3311 -15427"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",14282,14112,13229,12877
Additional Paid-In Capital,20580,20483,19581,18487
Retained Earnings (Accumulated Deficit),334192,305710,279477,261321
Treasury Stock - Common,-314,-312,-307,-306
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,1301,732
"Other Equity, Total",19615,9060,-3311,-15427
Total Liabilities & Shareholders' Equity,531074,483707,427475,389291
Total Common Shares Outstanding,209.25,209.21,209,208.82
Total Preferred Shares Outstanding,-,-,-,-
