Period Ending:,202230/09,202130/09,202030/09,201930/09
"Accounts Payable 5871 4166 3934 3344  Payable/Accrued - - - -  Accrued Expenses 14799 7731 8292 6030  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1498 1572 1384 882  Other Current liabilities, Total 8071 7149 5618 6470","Accounts Payable 5871 4166 3934 3344  Payable/Accrued - - - -  Accrued Expenses 14799 7731 8292 6030  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1498 1572 1384 882  Other Current liabilities, Total 8071 7149 5618 6470","Accounts Payable 5871 4166 3934 3344  Payable/Accrued - - - -  Accrued Expenses 14799 7731 8292 6030  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1498 1572 1384 882  Other Current liabilities, Total 8071 7149 5618 6470","Accounts Payable 5871 4166 3934 3344  Payable/Accrued - - - -  Accrued Expenses 14799 7731 8292 6030  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1498 1572 1384 882  Other Current liabilities, Total 8071 7149 5618 6470","Accounts Payable 5871 4166 3934 3344  Payable/Accrued - - - -  Accrued Expenses 14799 7731 8292 6030  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1498 1572 1384 882  Other Current liabilities, Total 8071 7149 5618 6470"
Accounts Payable,5871,4166,3934,3344
Payable/Accrued,-,-,-,-
Accrued Expenses,14799,7731,8292,6030
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,1498,1572,1384,882
"Other Current liabilities, Total",8071,7149,5618,6470
Total Liabilities,43501,35869,42395,36627
"Total Long Term Debt 2031 3354 3502 2553  Long Term Debt 500 900 1300 -  Capital Lease Obligations 1531 2454 2202 2553  Deferred Income Tax - - - -  Minority Interest 8099 7557 7683 6902  Other Liabilities, Total 2232 3040 11982 10446","Total Long Term Debt 2031 3354 3502 2553  Long Term Debt 500 900 1300 -  Capital Lease Obligations 1531 2454 2202 2553  Deferred Income Tax - - - -  Minority Interest 8099 7557 7683 6902  Other Liabilities, Total 2232 3040 11982 10446","Total Long Term Debt 2031 3354 3502 2553  Long Term Debt 500 900 1300 -  Capital Lease Obligations 1531 2454 2202 2553  Deferred Income Tax - - - -  Minority Interest 8099 7557 7683 6902  Other Liabilities, Total 2232 3040 11982 10446","Total Long Term Debt 2031 3354 3502 2553  Long Term Debt 500 900 1300 -  Capital Lease Obligations 1531 2454 2202 2553  Deferred Income Tax - - - -  Minority Interest 8099 7557 7683 6902  Other Liabilities, Total 2232 3040 11982 10446","Total Long Term Debt 2031 3354 3502 2553  Long Term Debt 500 900 1300 -  Capital Lease Obligations 1531 2454 2202 2553  Deferred Income Tax - - - -  Minority Interest 8099 7557 7683 6902  Other Liabilities, Total 2232 3040 11982 10446"
Total Long Term Debt,2031,3354,3502,2553
Long Term Debt,500,900,1300,-
Capital Lease Obligations,1531,2454,2202,2553
Deferred Income Tax,-,-,-,-
Minority Interest,8099,7557,7683,6902
"Other Liabilities, Total",2232,3040,11982,10446
Total Equity,71151,63835,53858,47941
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6336 6336 6336 6336  Additional Paid-In Capital 4785 4785 4765 4765  Retained Earnings (Accumulated Deficit) 50721 43749 41039 35585  Treasury Stock - Common -622 -762 -550 -579  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2068 2239 1906  Other Equity, Total 9931 9727 29 -72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6336 6336 6336 6336  Additional Paid-In Capital 4785 4785 4765 4765  Retained Earnings (Accumulated Deficit) 50721 43749 41039 35585  Treasury Stock - Common -622 -762 -550 -579  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2068 2239 1906  Other Equity, Total 9931 9727 29 -72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6336 6336 6336 6336  Additional Paid-In Capital 4785 4785 4765 4765  Retained Earnings (Accumulated Deficit) 50721 43749 41039 35585  Treasury Stock - Common -622 -762 -550 -579  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2068 2239 1906  Other Equity, Total 9931 9727 29 -72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6336 6336 6336 6336  Additional Paid-In Capital 4785 4785 4765 4765  Retained Earnings (Accumulated Deficit) 50721 43749 41039 35585  Treasury Stock - Common -622 -762 -550 -579  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2068 2239 1906  Other Equity, Total 9931 9727 29 -72","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 6336 6336 6336 6336  Additional Paid-In Capital 4785 4785 4765 4765  Retained Earnings (Accumulated Deficit) 50721 43749 41039 35585  Treasury Stock - Common -622 -762 -550 -579  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 2068 2239 1906  Other Equity, Total 9931 9727 29 -72"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",6336,6336,6336,6336
Additional Paid-In Capital,4785,4785,4765,4765
Retained Earnings (Accumulated Deficit),50721,43749,41039,35585
Treasury Stock - Common,-622,-762,-550,-579
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,2068,2239,1906
"Other Equity, Total",9931,9727,29,-72
Total Liabilities & Shareholders' Equity,114652,99704,96253,84568
Total Common Shares Outstanding,16.25,16.21,16.25,16.25
Total Preferred Shares Outstanding,-,-,-,-
