Period Ending:,202231/12,202131/12,202031/12,201931/12
Long Term Investments,20391,16436,15699,15271
Note Receivable - Long Term,4298,-,-,-
"Other Long Term Assets, Total",3,8849,5278,5415
"Other Assets, Total",-9886,-,-,-
Total Current Liabilities,103162,78599,58500,78663
"Accounts Payable 51631 49984 40293 42825  Payable/Accrued - - - -  Accrued Expenses 11032 - - 3306  Notes Payable/Short Term Debt 322 242 179 54  Current Port. of LT Debt/Capital Leases 24620 3994 3715 23795  Other Current liabilities, Total 15557 24379 14313 11989","Accounts Payable 51631 49984 40293 42825  Payable/Accrued - - - -  Accrued Expenses 11032 - - 3306  Notes Payable/Short Term Debt 322 242 179 54  Current Port. of LT Debt/Capital Leases 24620 3994 3715 23795  Other Current liabilities, Total 15557 24379 14313 11989","Accounts Payable 51631 49984 40293 42825  Payable/Accrued - - - -  Accrued Expenses 11032 - - 3306  Notes Payable/Short Term Debt 322 242 179 54  Current Port. of LT Debt/Capital Leases 24620 3994 3715 23795  Other Current liabilities, Total 15557 24379 14313 11989","Accounts Payable 51631 49984 40293 42825  Payable/Accrued - - - -  Accrued Expenses 11032 - - 3306  Notes Payable/Short Term Debt 322 242 179 54  Current Port. of LT Debt/Capital Leases 24620 3994 3715 23795  Other Current liabilities, Total 15557 24379 14313 11989","Accounts Payable 51631 49984 40293 42825  Payable/Accrued - - - -  Accrued Expenses 11032 - - 3306  Notes Payable/Short Term Debt 322 242 179 54  Current Port. of LT Debt/Capital Leases 24620 3994 3715 23795  Other Current liabilities, Total 15557 24379 14313 11989"
Accounts Payable,51631,49984,40293,42825
Payable/Accrued,-,-,-,-
Accrued Expenses,11032,-,-,3306
Notes Payable/Short Term Debt,322,242,179,54
Current Port. of LT Debt/Capital Leases,24620,3994,3715,23795
"Other Current liabilities, Total",15557,24379,14313,11989
Total Liabilities,223024,211530,193682,188600
"Total Long Term Debt 106127 108084 109501 82797  Long Term Debt 97917 99212 100325 73041  Capital Lease Obligations 8210 8872 9176 9756  Deferred Income Tax 5939 5396 5463 5468  Minority Interest 5393 9733 8657 10787  Other Liabilities, Total 2081 9718 11561 10885","Total Long Term Debt 106127 108084 109501 82797  Long Term Debt 97917 99212 100325 73041  Capital Lease Obligations 8210 8872 9176 9756  Deferred Income Tax 5939 5396 5463 5468  Minority Interest 5393 9733 8657 10787  Other Liabilities, Total 2081 9718 11561 10885","Total Long Term Debt 106127 108084 109501 82797  Long Term Debt 97917 99212 100325 73041  Capital Lease Obligations 8210 8872 9176 9756  Deferred Income Tax 5939 5396 5463 5468  Minority Interest 5393 9733 8657 10787  Other Liabilities, Total 2081 9718 11561 10885","Total Long Term Debt 106127 108084 109501 82797  Long Term Debt 97917 99212 100325 73041  Capital Lease Obligations 8210 8872 9176 9756  Deferred Income Tax 5939 5396 5463 5468  Minority Interest 5393 9733 8657 10787  Other Liabilities, Total 2081 9718 11561 10885","Total Long Term Debt 106127 108084 109501 82797  Long Term Debt 97917 99212 100325 73041  Capital Lease Obligations 8210 8872 9176 9756  Deferred Income Tax 5939 5396 5463 5468  Minority Interest 5393 9733 8657 10787  Other Liabilities, Total 2081 9718 11561 10885"
Total Long Term Debt,106127,108084,109501,82797
Long Term Debt,97917,99212,100325,73041
Capital Lease Obligations,8210,8872,9176,9756
Deferred Income Tax,5939,5396,5463,5468
Minority Interest,5393,9733,8657,10787
"Other Liabilities, Total",2081,9718,11561,10885
Total Equity,337280,304556,266491,280345
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 34606 34606 34606 34606  Additional Paid-In Capital 40094 40413 40413 40413  Retained Earnings (Accumulated Deficit) 245941 233607 219712 230927  Treasury Stock - Common -17160 -11237 -14006 -14004  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7165 -14235 -11598  Other Equity, Total 33799 2 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 34606 34606 34606 34606  Additional Paid-In Capital 40094 40413 40413 40413  Retained Earnings (Accumulated Deficit) 245941 233607 219712 230927  Treasury Stock - Common -17160 -11237 -14006 -14004  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7165 -14235 -11598  Other Equity, Total 33799 2 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 34606 34606 34606 34606  Additional Paid-In Capital 40094 40413 40413 40413  Retained Earnings (Accumulated Deficit) 245941 233607 219712 230927  Treasury Stock - Common -17160 -11237 -14006 -14004  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7165 -14235 -11598  Other Equity, Total 33799 2 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 34606 34606 34606 34606  Additional Paid-In Capital 40094 40413 40413 40413  Retained Earnings (Accumulated Deficit) 245941 233607 219712 230927  Treasury Stock - Common -17160 -11237 -14006 -14004  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7165 -14235 -11598  Other Equity, Total 33799 2 1 1","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 34606 34606 34606 34606  Additional Paid-In Capital 40094 40413 40413 40413  Retained Earnings (Accumulated Deficit) 245941 233607 219712 230927  Treasury Stock - Common -17160 -11237 -14006 -14004  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 7165 -14235 -11598  Other Equity, Total 33799 2 1 1"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",34606,34606,34606,34606
Additional Paid-In Capital,40094,40413,40413,40413
Retained Earnings (Accumulated Deficit),245941,233607,219712,230927
Treasury Stock - Common,-17160,-11237,-14006,-14004
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,7165,-14235,-11598
"Other Equity, Total",33799,2,1,1
Total Liabilities & Shareholders' Equity,560304,516086,460173,468945
Total Common Shares Outstanding,122.58,124.67,126.57,126.57
Total Preferred Shares Outstanding,-,-,-,-
