Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100002 100002 100002 100002  Additional Paid-In Capital 108583 109042 109021 109273  Retained Earnings (Accumulated Deficit) 468094 447958 441087 433330  Treasury Stock - Common -46637 -44592 -43414 -44139  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 34048 51104 27784  Other Equity, Total 102482 90341 9267 -16932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100002 100002 100002 100002  Additional Paid-In Capital 108583 109042 109021 109273  Retained Earnings (Accumulated Deficit) 468094 447958 441087 433330  Treasury Stock - Common -46637 -44592 -43414 -44139  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 34048 51104 27784  Other Equity, Total 102482 90341 9267 -16932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100002 100002 100002 100002  Additional Paid-In Capital 108583 109042 109021 109273  Retained Earnings (Accumulated Deficit) 468094 447958 441087 433330  Treasury Stock - Common -46637 -44592 -43414 -44139  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 34048 51104 27784  Other Equity, Total 102482 90341 9267 -16932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100002 100002 100002 100002  Additional Paid-In Capital 108583 109042 109021 109273  Retained Earnings (Accumulated Deficit) 468094 447958 441087 433330  Treasury Stock - Common -46637 -44592 -43414 -44139  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 34048 51104 27784  Other Equity, Total 102482 90341 9267 -16932","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 100002 100002 100002 100002  Additional Paid-In Capital 108583 109042 109021 109273  Retained Earnings (Accumulated Deficit) 468094 447958 441087 433330  Treasury Stock - Common -46637 -44592 -43414 -44139  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 34048 51104 27784  Other Equity, Total 102482 90341 9267 -16932"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",100002,100002,100002,100002
Additional Paid-In Capital,108583,109042,109021,109273
Retained Earnings (Accumulated Deficit),468094,447958,441087,433330
Treasury Stock - Common,-46637,-44592,-43414,-44139
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,34048,51104,27784
"Other Equity, Total",102482,90341,9267,-16932
Total Liabilities & Shareholders' Equity,1228131,1198921,1150143,1105781
Total Common Shares Outstanding,429.2,444.08,448.93,456.79
Total Preferred Shares Outstanding,-,-,-,-
