Period Ending:,202328/02,202228/02,202128/02,202029/02
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50000 50000 50000 50000  Additional Paid-In Capital 408926 408645 409069 409262  Retained Earnings (Accumulated Deficit) 2532491 2319155 2198805 2107251  Treasury Stock - Common -9873 -10282 -10851 -11313  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 37696 35729 25953  Other Equity, Total 666616 380212 184310 20774","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50000 50000 50000 50000  Additional Paid-In Capital 408926 408645 409069 409262  Retained Earnings (Accumulated Deficit) 2532491 2319155 2198805 2107251  Treasury Stock - Common -9873 -10282 -10851 -11313  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 37696 35729 25953  Other Equity, Total 666616 380212 184310 20774","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50000 50000 50000 50000  Additional Paid-In Capital 408926 408645 409069 409262  Retained Earnings (Accumulated Deficit) 2532491 2319155 2198805 2107251  Treasury Stock - Common -9873 -10282 -10851 -11313  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 37696 35729 25953  Other Equity, Total 666616 380212 184310 20774","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50000 50000 50000 50000  Additional Paid-In Capital 408926 408645 409069 409262  Retained Earnings (Accumulated Deficit) 2532491 2319155 2198805 2107251  Treasury Stock - Common -9873 -10282 -10851 -11313  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 37696 35729 25953  Other Equity, Total 666616 380212 184310 20774","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 50000 50000 50000 50000  Additional Paid-In Capital 408926 408645 409069 409262  Retained Earnings (Accumulated Deficit) 2532491 2319155 2198805 2107251  Treasury Stock - Common -9873 -10282 -10851 -11313  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 37696 35729 25953  Other Equity, Total 666616 380212 184310 20774"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",50000,50000,50000,50000
Additional Paid-In Capital,408926,408645,409069,409262
Retained Earnings (Accumulated Deficit),2532491,2319155,2198805,2107251
Treasury Stock - Common,-9873,-10282,-10851,-11313
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,37696,35729,25953
"Other Equity, Total",666616,380212,184310,20774
Total Liabilities & Shareholders' Equity,10550956,8739279,6946832,5996887
Total Common Shares Outstanding,883.22,883.14,882.97,882.85
Total Preferred Shares Outstanding,-,-,-,-
