Period Ending:,202231/05,202131/05,202031/05,201931/05
"Property/Plant/Equipment, Total - Net 70 73.68 54.87 50.07  Property/Plant/Equipment, Total - Gross - 159.96 167.22 179.65  Accumulated Depreciation, Total - -86.28 -112.35 -129.58  Goodwill, Net - - - -  Intangibles, Net 36 32.17 16.79 20.55  Long Term Investments 291 5.89 5.58 5.68  Note Receivable - Long Term 3 1.4 2 4.56  Other Long Term Assets, Total 1 414.09 654.95 552.16  Other Assets, Total -437 - - -","Property/Plant/Equipment, Total - Net 70 73.68 54.87 50.07  Property/Plant/Equipment, Total - Gross - 159.96 167.22 179.65  Accumulated Depreciation, Total - -86.28 -112.35 -129.58  Goodwill, Net - - - -  Intangibles, Net 36 32.17 16.79 20.55  Long Term Investments 291 5.89 5.58 5.68  Note Receivable - Long Term 3 1.4 2 4.56  Other Long Term Assets, Total 1 414.09 654.95 552.16  Other Assets, Total -437 - - -","Property/Plant/Equipment, Total - Net 70 73.68 54.87 50.07  Property/Plant/Equipment, Total - Gross - 159.96 167.22 179.65  Accumulated Depreciation, Total - -86.28 -112.35 -129.58  Goodwill, Net - - - -  Intangibles, Net 36 32.17 16.79 20.55  Long Term Investments 291 5.89 5.58 5.68  Note Receivable - Long Term 3 1.4 2 4.56  Other Long Term Assets, Total 1 414.09 654.95 552.16  Other Assets, Total -437 - - -","Property/Plant/Equipment, Total - Net 70 73.68 54.87 50.07  Property/Plant/Equipment, Total - Gross - 159.96 167.22 179.65  Accumulated Depreciation, Total - -86.28 -112.35 -129.58  Goodwill, Net - - - -  Intangibles, Net 36 32.17 16.79 20.55  Long Term Investments 291 5.89 5.58 5.68  Note Receivable - Long Term 3 1.4 2 4.56  Other Long Term Assets, Total 1 414.09 654.95 552.16  Other Assets, Total -437 - - -","Property/Plant/Equipment, Total - Net 70 73.68 54.87 50.07  Property/Plant/Equipment, Total - Gross - 159.96 167.22 179.65  Accumulated Depreciation, Total - -86.28 -112.35 -129.58  Goodwill, Net - - - -  Intangibles, Net 36 32.17 16.79 20.55  Long Term Investments 291 5.89 5.58 5.68  Note Receivable - Long Term 3 1.4 2 4.56  Other Long Term Assets, Total 1 414.09 654.95 552.16  Other Assets, Total -437 - - -"
"Property/Plant/Equipment, Total - Net",70,73.68,54.87,50.07
"Property/Plant/Equipment, Total - Gross",-,159.96,167.22,179.65
"Accumulated Depreciation, Total",-,-86.28,-112.35,-129.58
"Goodwill, Net",-,-,-,-
"Intangibles, Net",36,32.17,16.79,20.55
Long Term Investments,291,5.89,5.58,5.68
Note Receivable - Long Term,3,1.4,2,4.56
"Other Long Term Assets, Total",1,414.09,654.95,552.16
"Other Assets, Total",-437,-,-,-
Total Current Liabilities,724,764.73,717.1,617.86
"Accounts Payable 294 421.89 333.47 330.21  Payable/Accrued - - - -  Accrued Expenses - 45.7 66.37 13.9  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 1.35 1.32 101.29  Other Current liabilities, Total 429 295.79 315.94 172.46","Accounts Payable 294 421.89 333.47 330.21  Payable/Accrued - - - -  Accrued Expenses - 45.7 66.37 13.9  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 1.35 1.32 101.29  Other Current liabilities, Total 429 295.79 315.94 172.46","Accounts Payable 294 421.89 333.47 330.21  Payable/Accrued - - - -  Accrued Expenses - 45.7 66.37 13.9  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 1.35 1.32 101.29  Other Current liabilities, Total 429 295.79 315.94 172.46","Accounts Payable 294 421.89 333.47 330.21  Payable/Accrued - - - -  Accrued Expenses - 45.7 66.37 13.9  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 1.35 1.32 101.29  Other Current liabilities, Total 429 295.79 315.94 172.46","Accounts Payable 294 421.89 333.47 330.21  Payable/Accrued - - - -  Accrued Expenses - 45.7 66.37 13.9  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 1 1.35 1.32 101.29  Other Current liabilities, Total 429 295.79 315.94 172.46"
Accounts Payable,294,421.89,333.47,330.21
Payable/Accrued,-,-,-,-
Accrued Expenses,-,45.7,66.37,13.9
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,1,1.35,1.32,101.29
"Other Current liabilities, Total",429,295.79,315.94,172.46
Total Liabilities,1113,1144.55,1083.47,978.51
"Total Long Term Debt 4 5.65 7.01 8.33  Long Term Debt - - - -  Capital Lease Obligations 4 5.65 7.01 8.33  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 385 374.18 359.37 352.33","Total Long Term Debt 4 5.65 7.01 8.33  Long Term Debt - - - -  Capital Lease Obligations 4 5.65 7.01 8.33  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 385 374.18 359.37 352.33","Total Long Term Debt 4 5.65 7.01 8.33  Long Term Debt - - - -  Capital Lease Obligations 4 5.65 7.01 8.33  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 385 374.18 359.37 352.33","Total Long Term Debt 4 5.65 7.01 8.33  Long Term Debt - - - -  Capital Lease Obligations 4 5.65 7.01 8.33  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 385 374.18 359.37 352.33","Total Long Term Debt 4 5.65 7.01 8.33  Long Term Debt - - - -  Capital Lease Obligations 4 5.65 7.01 8.33  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total 385 374.18 359.37 352.33"
Total Long Term Debt,4,5.65,7.01,8.33
Long Term Debt,-,-,-,-
Capital Lease Obligations,4,5.65,7.01,8.33
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",385,374.18,359.37,352.33
Total Equity,3038,1994.24,1719.95,1444.9
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 478 123.6 123.6 123.6  Additional Paid-In Capital 434 79.5 79.5 79.5  Retained Earnings (Accumulated Deficit) 2125 1791.08 1517.07 1241.93  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.06 -0.23 -0.13  Other Equity, Total 1 - - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 478 123.6 123.6 123.6  Additional Paid-In Capital 434 79.5 79.5 79.5  Retained Earnings (Accumulated Deficit) 2125 1791.08 1517.07 1241.93  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.06 -0.23 -0.13  Other Equity, Total 1 - - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 478 123.6 123.6 123.6  Additional Paid-In Capital 434 79.5 79.5 79.5  Retained Earnings (Accumulated Deficit) 2125 1791.08 1517.07 1241.93  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.06 -0.23 -0.13  Other Equity, Total 1 - - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 478 123.6 123.6 123.6  Additional Paid-In Capital 434 79.5 79.5 79.5  Retained Earnings (Accumulated Deficit) 2125 1791.08 1517.07 1241.93  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.06 -0.23 -0.13  Other Equity, Total 1 - - -0","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 478 123.6 123.6 123.6  Additional Paid-In Capital 434 79.5 79.5 79.5  Retained Earnings (Accumulated Deficit) 2125 1791.08 1517.07 1241.93  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 0.06 -0.23 -0.13  Other Equity, Total 1 - - -0"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",478,123.6,123.6,123.6
Additional Paid-In Capital,434,79.5,79.5,79.5
Retained Earnings (Accumulated Deficit),2125,1791.08,1517.07,1241.93
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,0.06,-0.23,-0.13
"Other Equity, Total",1,-,-,-0
Total Liabilities & Shareholders' Equity,4151,3138.79,2803.42,2423.41
Total Common Shares Outstanding,2.91,2.83,2.83,2.83
Total Preferred Shares Outstanding,-,-,-,-
