Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 460 355 357 109.88  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 329 244 7 11.18  Intangibles, Net 96 116 106 103.16  Long Term Investments 17760 11787 4140 3888.25  Note Receivable - Long Term - 1301 - -  Other Long Term Assets, Total 1 3 2299 3600.44  Other Assets, Total 26043 16448 - -","Property/Plant/Equipment, Total - Net 460 355 357 109.88  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 329 244 7 11.18  Intangibles, Net 96 116 106 103.16  Long Term Investments 17760 11787 4140 3888.25  Note Receivable - Long Term - 1301 - -  Other Long Term Assets, Total 1 3 2299 3600.44  Other Assets, Total 26043 16448 - -","Property/Plant/Equipment, Total - Net 460 355 357 109.88  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 329 244 7 11.18  Intangibles, Net 96 116 106 103.16  Long Term Investments 17760 11787 4140 3888.25  Note Receivable - Long Term - 1301 - -  Other Long Term Assets, Total 1 3 2299 3600.44  Other Assets, Total 26043 16448 - -","Property/Plant/Equipment, Total - Net 460 355 357 109.88  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 329 244 7 11.18  Intangibles, Net 96 116 106 103.16  Long Term Investments 17760 11787 4140 3888.25  Note Receivable - Long Term - 1301 - -  Other Long Term Assets, Total 1 3 2299 3600.44  Other Assets, Total 26043 16448 - -","Property/Plant/Equipment, Total - Net 460 355 357 109.88  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 329 244 7 11.18  Intangibles, Net 96 116 106 103.16  Long Term Investments 17760 11787 4140 3888.25  Note Receivable - Long Term - 1301 - -  Other Long Term Assets, Total 1 3 2299 3600.44  Other Assets, Total 26043 16448 - -"
"Property/Plant/Equipment, Total - Net",460,355,357,109.88
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",329,244,7,11.18
"Intangibles, Net",96,116,106,103.16
Long Term Investments,17760,11787,4140,3888.25
Note Receivable - Long Term,-,1301,-,-
"Other Long Term Assets, Total",1,3,2299,3600.44
"Other Assets, Total",26043,16448,-,-
Total Current Liabilities,106890,48310,64374,116598.01
"Accounts Payable 698 338 209 717.03  Payable/Accrued - - - -  Accrued Expenses 367 338 303 19.85  Notes Payable/Short Term Debt 86797 38931 56415 95813.88  Current Port. of LT Debt/Capital Leases 8062 4372 3268 3238.42  Other Current liabilities, Total 10966 4331 4179 16808.83","Accounts Payable 698 338 209 717.03  Payable/Accrued - - - -  Accrued Expenses 367 338 303 19.85  Notes Payable/Short Term Debt 86797 38931 56415 95813.88  Current Port. of LT Debt/Capital Leases 8062 4372 3268 3238.42  Other Current liabilities, Total 10966 4331 4179 16808.83","Accounts Payable 698 338 209 717.03  Payable/Accrued - - - -  Accrued Expenses 367 338 303 19.85  Notes Payable/Short Term Debt 86797 38931 56415 95813.88  Current Port. of LT Debt/Capital Leases 8062 4372 3268 3238.42  Other Current liabilities, Total 10966 4331 4179 16808.83","Accounts Payable 698 338 209 717.03  Payable/Accrued - - - -  Accrued Expenses 367 338 303 19.85  Notes Payable/Short Term Debt 86797 38931 56415 95813.88  Current Port. of LT Debt/Capital Leases 8062 4372 3268 3238.42  Other Current liabilities, Total 10966 4331 4179 16808.83","Accounts Payable 698 338 209 717.03  Payable/Accrued - - - -  Accrued Expenses 367 338 303 19.85  Notes Payable/Short Term Debt 86797 38931 56415 95813.88  Current Port. of LT Debt/Capital Leases 8062 4372 3268 3238.42  Other Current liabilities, Total 10966 4331 4179 16808.83"
Accounts Payable,698,338,209,717.03
Payable/Accrued,-,-,-,-
Accrued Expenses,367,338,303,19.85
Notes Payable/Short Term Debt,86797,38931,56415,95813.88
Current Port. of LT Debt/Capital Leases,8062,4372,3268,3238.42
"Other Current liabilities, Total",10966,4331,4179,16808.83
Total Liabilities,129083,60087,73251,122737.07
"Total Long Term Debt 21303 11456 8594 5987.83  Long Term Debt 21303 11456 8594 5987.83  Capital Lease Obligations - - - -  Deferred Income Tax - - - 26.02  Minority Interest 1011 121 166 114  Other Liabilities, Total -86918 -50163 117 11.21","Total Long Term Debt 21303 11456 8594 5987.83  Long Term Debt 21303 11456 8594 5987.83  Capital Lease Obligations - - - -  Deferred Income Tax - - - 26.02  Minority Interest 1011 121 166 114  Other Liabilities, Total -86918 -50163 117 11.21","Total Long Term Debt 21303 11456 8594 5987.83  Long Term Debt 21303 11456 8594 5987.83  Capital Lease Obligations - - - -  Deferred Income Tax - - - 26.02  Minority Interest 1011 121 166 114  Other Liabilities, Total -86918 -50163 117 11.21","Total Long Term Debt 21303 11456 8594 5987.83  Long Term Debt 21303 11456 8594 5987.83  Capital Lease Obligations - - - -  Deferred Income Tax - - - 26.02  Minority Interest 1011 121 166 114  Other Liabilities, Total -86918 -50163 117 11.21","Total Long Term Debt 21303 11456 8594 5987.83  Long Term Debt 21303 11456 8594 5987.83  Capital Lease Obligations - - - -  Deferred Income Tax - - - 26.02  Minority Interest 1011 121 166 114  Other Liabilities, Total -86918 -50163 117 11.21"
Total Long Term Debt,21303,11456,8594,5987.83
Long Term Debt,21303,11456,8594,5987.83
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,26.02
Minority Interest,1011,121,166,114
"Other Liabilities, Total",-86918,-50163,117,11.21
Total Equity,46793,41677,38919,36142.85
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11679 11679 11670 11658.47  Additional Paid-In Capital 11624 11621 11605 11593.15  Retained Earnings (Accumulated Deficit) 22457 19011 17149 14170.58  Treasury Stock - Common -1470 -1470 -1470 -1470.79  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 320 116 215.2  Other Equity, Total 2503 836 -151 -23.77","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11679 11679 11670 11658.47  Additional Paid-In Capital 11624 11621 11605 11593.15  Retained Earnings (Accumulated Deficit) 22457 19011 17149 14170.58  Treasury Stock - Common -1470 -1470 -1470 -1470.79  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 320 116 215.2  Other Equity, Total 2503 836 -151 -23.77","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11679 11679 11670 11658.47  Additional Paid-In Capital 11624 11621 11605 11593.15  Retained Earnings (Accumulated Deficit) 22457 19011 17149 14170.58  Treasury Stock - Common -1470 -1470 -1470 -1470.79  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 320 116 215.2  Other Equity, Total 2503 836 -151 -23.77","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11679 11679 11670 11658.47  Additional Paid-In Capital 11624 11621 11605 11593.15  Retained Earnings (Accumulated Deficit) 22457 19011 17149 14170.58  Treasury Stock - Common -1470 -1470 -1470 -1470.79  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 320 116 215.2  Other Equity, Total 2503 836 -151 -23.77","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 11679 11679 11670 11658.47  Additional Paid-In Capital 11624 11621 11605 11593.15  Retained Earnings (Accumulated Deficit) 22457 19011 17149 14170.58  Treasury Stock - Common -1470 -1470 -1470 -1470.79  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 320 116 215.2  Other Equity, Total 2503 836 -151 -23.77"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",11679,11679,11670,11658.47
Additional Paid-In Capital,11624,11621,11605,11593.15
Retained Earnings (Accumulated Deficit),22457,19011,17149,14170.58
Treasury Stock - Common,-1470,-1470,-1470,-1470.79
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,320,116,215.2
"Other Equity, Total",2503,836,-151,-23.77
Total Liabilities & Shareholders' Equity,175876,101764,112170,158879.92
Total Common Shares Outstanding,30.19,30.19,30.05,29.88
Total Preferred Shares Outstanding,-,-,-,-
