Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Gross",2717842,2522062,2365436,2184528
"Accumulated Depreciation, Total",-1529644,-1405460,-1286598,-1182318
"Goodwill, Net",126839,118014,71058,73032
"Intangibles, Net",44387,47141,33524,38576
Long Term Investments,30365,65646,56865,49059
Note Receivable - Long Term,-,-,-,-
"Other Long Term Assets, Total",42999,57590,53223,60126
"Other Assets, Total",510989,374760,176255,-
Total Current Liabilities,303597,321258,317911,284300
"Accounts Payable 65597 93842 85927 79330  Payable/Accrued - - - -  Accrued Expenses 156906 63997 52909 153467  Notes Payable/Short Term Debt - - 97 51000  Current Port. of LT Debt/Capital Leases 66910 6375 46937 503  Other Current liabilities, Total 14184 157044 132041 -","Accounts Payable 65597 93842 85927 79330  Payable/Accrued - - - -  Accrued Expenses 156906 63997 52909 153467  Notes Payable/Short Term Debt - - 97 51000  Current Port. of LT Debt/Capital Leases 66910 6375 46937 503  Other Current liabilities, Total 14184 157044 132041 -","Accounts Payable 65597 93842 85927 79330  Payable/Accrued - - - -  Accrued Expenses 156906 63997 52909 153467  Notes Payable/Short Term Debt - - 97 51000  Current Port. of LT Debt/Capital Leases 66910 6375 46937 503  Other Current liabilities, Total 14184 157044 132041 -","Accounts Payable 65597 93842 85927 79330  Payable/Accrued - - - -  Accrued Expenses 156906 63997 52909 153467  Notes Payable/Short Term Debt - - 97 51000  Current Port. of LT Debt/Capital Leases 66910 6375 46937 503  Other Current liabilities, Total 14184 157044 132041 -","Accounts Payable 65597 93842 85927 79330  Payable/Accrued - - - -  Accrued Expenses 156906 63997 52909 153467  Notes Payable/Short Term Debt - - 97 51000  Current Port. of LT Debt/Capital Leases 66910 6375 46937 503  Other Current liabilities, Total 14184 157044 132041 -"
Accounts Payable,65597,93842,85927,79330
Payable/Accrued,-,-,-,-
Accrued Expenses,156906,63997,52909,153467
Notes Payable/Short Term Debt,-,-,97,51000
Current Port. of LT Debt/Capital Leases,66910,6375,46937,503
"Other Current liabilities, Total",14184,157044,132041,-
Total Liabilities,470287,545259,540616,556126
"Total Long Term Debt 51464 136606 135676 149971  Long Term Debt 51464 110979 110625 149971  Capital Lease Obligations - 25627 25051 -  Deferred Income Tax 10601 13233 7603 5644  Minority Interest -35 316 840 703  Other Liabilities, Total 104660 73846 78392 115508","Total Long Term Debt 51464 136606 135676 149971  Long Term Debt 51464 110979 110625 149971  Capital Lease Obligations - 25627 25051 -  Deferred Income Tax 10601 13233 7603 5644  Minority Interest -35 316 840 703  Other Liabilities, Total 104660 73846 78392 115508","Total Long Term Debt 51464 136606 135676 149971  Long Term Debt 51464 110979 110625 149971  Capital Lease Obligations - 25627 25051 -  Deferred Income Tax 10601 13233 7603 5644  Minority Interest -35 316 840 703  Other Liabilities, Total 104660 73846 78392 115508","Total Long Term Debt 51464 136606 135676 149971  Long Term Debt 51464 110979 110625 149971  Capital Lease Obligations - 25627 25051 -  Deferred Income Tax 10601 13233 7603 5644  Minority Interest -35 316 840 703  Other Liabilities, Total 104660 73846 78392 115508","Total Long Term Debt 51464 136606 135676 149971  Long Term Debt 51464 110979 110625 149971  Capital Lease Obligations - 25627 25051 -  Deferred Income Tax 10601 13233 7603 5644  Minority Interest -35 316 840 703  Other Liabilities, Total 104660 73846 78392 115508"
Total Long Term Debt,51464,136606,135676,149971
Long Term Debt,51464,110979,110625,149971
Capital Lease Obligations,-,25627,25051,-
Deferred Income Tax,10601,13233,7603,5644
Minority Interest,-35,316,840,703
"Other Liabilities, Total",104660,73846,78392,115508
Total Equity,2402476,2263912,1921645,1694104
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 69444 69444 69444 69444  Additional Paid-In Capital 121116 121004 120880 120775  Retained Earnings (Accumulated Deficit) 2186040 2024368 1786660 1616783  Treasury Stock - Common -133494 -53538 -53552 -53563  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -43 -32 -61  Other Equity, Total 159370 102634 -1787 -59274","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 69444 69444 69444 69444  Additional Paid-In Capital 121116 121004 120880 120775  Retained Earnings (Accumulated Deficit) 2186040 2024368 1786660 1616783  Treasury Stock - Common -133494 -53538 -53552 -53563  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -43 -32 -61  Other Equity, Total 159370 102634 -1787 -59274","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 69444 69444 69444 69444  Additional Paid-In Capital 121116 121004 120880 120775  Retained Earnings (Accumulated Deficit) 2186040 2024368 1786660 1616783  Treasury Stock - Common -133494 -53538 -53552 -53563  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -43 -32 -61  Other Equity, Total 159370 102634 -1787 -59274","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 69444 69444 69444 69444  Additional Paid-In Capital 121116 121004 120880 120775  Retained Earnings (Accumulated Deficit) 2186040 2024368 1786660 1616783  Treasury Stock - Common -133494 -53538 -53552 -53563  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -43 -32 -61  Other Equity, Total 159370 102634 -1787 -59274","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 69444 69444 69444 69444  Additional Paid-In Capital 121116 121004 120880 120775  Retained Earnings (Accumulated Deficit) 2186040 2024368 1786660 1616783  Treasury Stock - Common -133494 -53538 -53552 -53563  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - -43 -32 -61  Other Equity, Total 159370 102634 -1787 -59274"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",69444,69444,69444,69444
Additional Paid-In Capital,121116,121004,120880,120775
Retained Earnings (Accumulated Deficit),2186040,2024368,1786660,1616783
Treasury Stock - Common,-133494,-53538,-53552,-53563
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-43,-32,-61
"Other Equity, Total",159370,102634,-1787,-59274
Total Liabilities & Shareholders' Equity,2872763,2809171,2462261,2250230
Total Common Shares Outstanding,629.72,639.83,639.82,639.8
Total Preferred Shares Outstanding,-,-,-,-
