Period Ending:,202330/04,202230/04,202130/04,202030/04
"Total Long Term Debt 1942 545 42 48.65  Long Term Debt 1942 545 42 48.65  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 69 77 4 -  Other Liabilities, Total -1749 -1119.54 -90.92 -","Total Long Term Debt 1942 545 42 48.65  Long Term Debt 1942 545 42 48.65  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 69 77 4 -  Other Liabilities, Total -1749 -1119.54 -90.92 -","Total Long Term Debt 1942 545 42 48.65  Long Term Debt 1942 545 42 48.65  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 69 77 4 -  Other Liabilities, Total -1749 -1119.54 -90.92 -","Total Long Term Debt 1942 545 42 48.65  Long Term Debt 1942 545 42 48.65  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 69 77 4 -  Other Liabilities, Total -1749 -1119.54 -90.92 -","Total Long Term Debt 1942 545 42 48.65  Long Term Debt 1942 545 42 48.65  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 69 77 4 -  Other Liabilities, Total -1749 -1119.54 -90.92 -"
Total Long Term Debt,1942,545,42,48.65
Long Term Debt,1942,545,42,48.65
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,69,77,4,-
"Other Liabilities, Total",-1749,-1119.54,-90.92,-
Total Equity,8166,2786,1890,1331.18
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2340 403 398 394.26  Additional Paid-In Capital 2331 395 389 385.46  Retained Earnings (Accumulated Deficit) 3425 1858 1098 551.46  Treasury Stock - Common - -0.46 -0.46 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 52.97 - -  Other Equity, Total 70 130 5 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2340 403 398 394.26  Additional Paid-In Capital 2331 395 389 385.46  Retained Earnings (Accumulated Deficit) 3425 1858 1098 551.46  Treasury Stock - Common - -0.46 -0.46 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 52.97 - -  Other Equity, Total 70 130 5 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2340 403 398 394.26  Additional Paid-In Capital 2331 395 389 385.46  Retained Earnings (Accumulated Deficit) 3425 1858 1098 551.46  Treasury Stock - Common - -0.46 -0.46 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 52.97 - -  Other Equity, Total 70 130 5 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2340 403 398 394.26  Additional Paid-In Capital 2331 395 389 385.46  Retained Earnings (Accumulated Deficit) 3425 1858 1098 551.46  Treasury Stock - Common - -0.46 -0.46 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 52.97 - -  Other Equity, Total 70 130 5 -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2340 403 398 394.26  Additional Paid-In Capital 2331 395 389 385.46  Retained Earnings (Accumulated Deficit) 3425 1858 1098 551.46  Treasury Stock - Common - -0.46 -0.46 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 52.97 - -  Other Equity, Total 70 130 5 -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2340,403,398,394.26
Additional Paid-In Capital,2331,395,389,385.46
Retained Earnings (Accumulated Deficit),3425,1858,1098,551.46
Treasury Stock - Common,-,-0.46,-0.46,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,52.97,-,-
"Other Equity, Total",70,130,5,-
Total Liabilities & Shareholders' Equity,17519,5880,3348,2316.4
Total Common Shares Outstanding,3.27,3.24,3.2,3.1
Total Preferred Shares Outstanding,-,-,-,-
