Period Ending:,202331/03,202231/03,202131/03,202031/03
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4383 4383 4383 4383  Additional Paid-In Capital 36095 36651 35453 35453  Retained Earnings (Accumulated Deficit) 37976 33819 30655 28949  Treasury Stock - Common -8 -8 -7 -7  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 371 678 252  Other Equity, Total 6648 2443 2249 1354","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4383 4383 4383 4383  Additional Paid-In Capital 36095 36651 35453 35453  Retained Earnings (Accumulated Deficit) 37976 33819 30655 28949  Treasury Stock - Common -8 -8 -7 -7  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 371 678 252  Other Equity, Total 6648 2443 2249 1354","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4383 4383 4383 4383  Additional Paid-In Capital 36095 36651 35453 35453  Retained Earnings (Accumulated Deficit) 37976 33819 30655 28949  Treasury Stock - Common -8 -8 -7 -7  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 371 678 252  Other Equity, Total 6648 2443 2249 1354","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4383 4383 4383 4383  Additional Paid-In Capital 36095 36651 35453 35453  Retained Earnings (Accumulated Deficit) 37976 33819 30655 28949  Treasury Stock - Common -8 -8 -7 -7  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 371 678 252  Other Equity, Total 6648 2443 2249 1354","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 4383 4383 4383 4383  Additional Paid-In Capital 36095 36651 35453 35453  Retained Earnings (Accumulated Deficit) 37976 33819 30655 28949  Treasury Stock - Common -8 -8 -7 -7  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 371 678 252  Other Equity, Total 6648 2443 2249 1354"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",4383,4383,4383,4383
Additional Paid-In Capital,36095,36651,35453,35453
Retained Earnings (Accumulated Deficit),37976,33819,30655,28949
Treasury Stock - Common,-8,-8,-7,-7
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,371,678,252
"Other Equity, Total",6648,2443,2249,1354
Total Liabilities & Shareholders' Equity,267754,241958,190385,197053
Total Common Shares Outstanding,30.07,30.07,30.07,30.07
Total Preferred Shares Outstanding,-,-,-,-
