Period Ending:,202328/02,202228/02,202128/02,202029/02
"Accounts Payable 268 236 118 68.25  Payable/Accrued - - - -  Accrued Expenses 329 389 61 73.68  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 325 490 - 11.11  Other Current liabilities, Total 2599 1881 579 205.5","Accounts Payable 268 236 118 68.25  Payable/Accrued - - - -  Accrued Expenses 329 389 61 73.68  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 325 490 - 11.11  Other Current liabilities, Total 2599 1881 579 205.5","Accounts Payable 268 236 118 68.25  Payable/Accrued - - - -  Accrued Expenses 329 389 61 73.68  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 325 490 - 11.11  Other Current liabilities, Total 2599 1881 579 205.5","Accounts Payable 268 236 118 68.25  Payable/Accrued - - - -  Accrued Expenses 329 389 61 73.68  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 325 490 - 11.11  Other Current liabilities, Total 2599 1881 579 205.5","Accounts Payable 268 236 118 68.25  Payable/Accrued - - - -  Accrued Expenses 329 389 61 73.68  Notes Payable/Short Term Debt - - - -  Current Port. of LT Debt/Capital Leases 325 490 - 11.11  Other Current liabilities, Total 2599 1881 579 205.5"
Accounts Payable,268,236,118,68.25
Payable/Accrued,-,-,-,-
Accrued Expenses,329,389,61,73.68
Notes Payable/Short Term Debt,-,-,-,-
Current Port. of LT Debt/Capital Leases,325,490,-,11.11
"Other Current liabilities, Total",2599,1881,579,205.5
Total Liabilities,8807,8703,951,548.54
"Total Long Term Debt 3299 3624 190 190  Long Term Debt 3299 3624 190 190  Capital Lease Obligations - - - -  Deferred Income Tax 1984 2081 - -  Minority Interest - - - -  Other Liabilities, Total 3 -4112.94 -187 -","Total Long Term Debt 3299 3624 190 190  Long Term Debt 3299 3624 190 190  Capital Lease Obligations - - - -  Deferred Income Tax 1984 2081 - -  Minority Interest - - - -  Other Liabilities, Total 3 -4112.94 -187 -","Total Long Term Debt 3299 3624 190 190  Long Term Debt 3299 3624 190 190  Capital Lease Obligations - - - -  Deferred Income Tax 1984 2081 - -  Minority Interest - - - -  Other Liabilities, Total 3 -4112.94 -187 -","Total Long Term Debt 3299 3624 190 190  Long Term Debt 3299 3624 190 190  Capital Lease Obligations - - - -  Deferred Income Tax 1984 2081 - -  Minority Interest - - - -  Other Liabilities, Total 3 -4112.94 -187 -","Total Long Term Debt 3299 3624 190 190  Long Term Debt 3299 3624 190 190  Capital Lease Obligations - - - -  Deferred Income Tax 1984 2081 - -  Minority Interest - - - -  Other Liabilities, Total 3 -4112.94 -187 -"
Total Long Term Debt,3299,3624,190,190
Long Term Debt,3299,3624,190,190
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,1984,2081,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",3,-4112.94,-187,-
Total Equity,12077,10047,1018,99.67
"Redeemable Preferred Stock, Total - 8881.7 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 443 422 388 18.68  Additional Paid-In Capital 9229 9229 347 -  Retained Earnings (Accumulated Deficit) -117 -193 282 80.99  Treasury Stock - Common - -0.28 -0.18 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 2522 589 1 -","Redeemable Preferred Stock, Total - 8881.7 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 443 422 388 18.68  Additional Paid-In Capital 9229 9229 347 -  Retained Earnings (Accumulated Deficit) -117 -193 282 80.99  Treasury Stock - Common - -0.28 -0.18 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 2522 589 1 -","Redeemable Preferred Stock, Total - 8881.7 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 443 422 388 18.68  Additional Paid-In Capital 9229 9229 347 -  Retained Earnings (Accumulated Deficit) -117 -193 282 80.99  Treasury Stock - Common - -0.28 -0.18 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 2522 589 1 -","Redeemable Preferred Stock, Total - 8881.7 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 443 422 388 18.68  Additional Paid-In Capital 9229 9229 347 -  Retained Earnings (Accumulated Deficit) -117 -193 282 80.99  Treasury Stock - Common - -0.28 -0.18 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 2522 589 1 -","Redeemable Preferred Stock, Total - 8881.7 - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 443 422 388 18.68  Additional Paid-In Capital 9229 9229 347 -  Retained Earnings (Accumulated Deficit) -117 -193 282 80.99  Treasury Stock - Common - -0.28 -0.18 -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 2522 589 1 -"
"Redeemable Preferred Stock, Total",-,8881.7,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",443,422,388,18.68
Additional Paid-In Capital,9229,9229,347,-
Retained Earnings (Accumulated Deficit),-117,-193,282,80.99
Treasury Stock - Common,-,-0.28,-0.18,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",2522,589,1,-
Total Liabilities & Shareholders' Equity,20884,18750,1969,648.22
Total Common Shares Outstanding,9.13,9.03,8.79,7.68
Total Preferred Shares Outstanding,-,0.09,-,-
