Period Ending:,202331/03,202231/03,202131/03,202031/03
"Total Long Term Debt 1919 2805 3753 4771  Long Term Debt 1539 2289 3061 4038  Capital Lease Obligations 380 516 692 733  Deferred Income Tax 669 328 818 186  Minority Interest 385 304 334 358  Other Liabilities, Total -2857 -8368 536 1045","Total Long Term Debt 1919 2805 3753 4771  Long Term Debt 1539 2289 3061 4038  Capital Lease Obligations 380 516 692 733  Deferred Income Tax 669 328 818 186  Minority Interest 385 304 334 358  Other Liabilities, Total -2857 -8368 536 1045","Total Long Term Debt 1919 2805 3753 4771  Long Term Debt 1539 2289 3061 4038  Capital Lease Obligations 380 516 692 733  Deferred Income Tax 669 328 818 186  Minority Interest 385 304 334 358  Other Liabilities, Total -2857 -8368 536 1045","Total Long Term Debt 1919 2805 3753 4771  Long Term Debt 1539 2289 3061 4038  Capital Lease Obligations 380 516 692 733  Deferred Income Tax 669 328 818 186  Minority Interest 385 304 334 358  Other Liabilities, Total -2857 -8368 536 1045","Total Long Term Debt 1919 2805 3753 4771  Long Term Debt 1539 2289 3061 4038  Capital Lease Obligations 380 516 692 733  Deferred Income Tax 669 328 818 186  Minority Interest 385 304 334 358  Other Liabilities, Total -2857 -8368 536 1045"
Total Long Term Debt,1919,2805,3753,4771
Long Term Debt,1539,2289,3061,4038
Capital Lease Obligations,380,516,692,733
Deferred Income Tax,669,328,818,186
Minority Interest,385,304,334,358
"Other Liabilities, Total",-2857,-8368,536,1045
Total Equity,49122,48294,44409,42599
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2122 2098 2080 2080  Additional Paid-In Capital 2114 2091 2073 2079  Retained Earnings (Accumulated Deficit) 42607 42629 40599 41824  Treasury Stock - Common -277 -41 -41 -1383  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 584 812 358  Other Equity, Total 2556 1517 -1114 -2359","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2122 2098 2080 2080  Additional Paid-In Capital 2114 2091 2073 2079  Retained Earnings (Accumulated Deficit) 42607 42629 40599 41824  Treasury Stock - Common -277 -41 -41 -1383  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 584 812 358  Other Equity, Total 2556 1517 -1114 -2359","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2122 2098 2080 2080  Additional Paid-In Capital 2114 2091 2073 2079  Retained Earnings (Accumulated Deficit) 42607 42629 40599 41824  Treasury Stock - Common -277 -41 -41 -1383  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 584 812 358  Other Equity, Total 2556 1517 -1114 -2359","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2122 2098 2080 2080  Additional Paid-In Capital 2114 2091 2073 2079  Retained Earnings (Accumulated Deficit) 42607 42629 40599 41824  Treasury Stock - Common -277 -41 -41 -1383  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 584 812 358  Other Equity, Total 2556 1517 -1114 -2359","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 2122 2098 2080 2080  Additional Paid-In Capital 2114 2091 2073 2079  Retained Earnings (Accumulated Deficit) 42607 42629 40599 41824  Treasury Stock - Common -277 -41 -41 -1383  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 584 812 358  Other Equity, Total 2556 1517 -1114 -2359"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",2122,2098,2080,2080
Additional Paid-In Capital,2114,2091,2073,2079
Retained Earnings (Accumulated Deficit),42607,42629,40599,41824
Treasury Stock - Common,-277,-41,-41,-1383
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,584,812,358
"Other Equity, Total",2556,1517,-1114,-2359
Total Liabilities & Shareholders' Equity,67845,70306,67435,67950
Total Common Shares Outstanding,22.38,22.55,22.51,23.51
Total Preferred Shares Outstanding,-,-,-,-
