Period Ending:,202331/03,202231/03,202131/03,202031/03
Payable/Accrued,-,-,249945,286000
Accrued Expenses,-,36515,87456,108911
Notes Payable/Short Term Debt,59950,11209,10387,13339
Current Port. of LT Debt/Capital Leases,36631,101009,44358,49310
"Other Current liabilities, Total",824126,915383,718259,438291
Total Liabilities,2202201,2367855,2196106,2443627
"Total Long Term Debt 332418 317851 379234 173754  Long Term Debt 332418 310853 367304 167351  Capital Lease Obligations - 6998 11930 6403  Deferred Income Tax - 65603 55051 56519  Minority Interest 89686 160030 139996 136620  Other Liabilities, Total 351309 -79398 -25941 678817","Total Long Term Debt 332418 317851 379234 173754  Long Term Debt 332418 310853 367304 167351  Capital Lease Obligations - 6998 11930 6403  Deferred Income Tax - 65603 55051 56519  Minority Interest 89686 160030 139996 136620  Other Liabilities, Total 351309 -79398 -25941 678817","Total Long Term Debt 332418 317851 379234 173754  Long Term Debt 332418 310853 367304 167351  Capital Lease Obligations - 6998 11930 6403  Deferred Income Tax - 65603 55051 56519  Minority Interest 89686 160030 139996 136620  Other Liabilities, Total 351309 -79398 -25941 678817","Total Long Term Debt 332418 317851 379234 173754  Long Term Debt 332418 310853 367304 167351  Capital Lease Obligations - 6998 11930 6403  Deferred Income Tax - 65603 55051 56519  Minority Interest 89686 160030 139996 136620  Other Liabilities, Total 351309 -79398 -25941 678817","Total Long Term Debt 332418 317851 379234 173754  Long Term Debt 332418 310853 367304 167351  Capital Lease Obligations - 6998 11930 6403  Deferred Income Tax - 65603 55051 56519  Minority Interest 89686 160030 139996 136620  Other Liabilities, Total 351309 -79398 -25941 678817"
Total Long Term Debt,332418,317851,379234,173754
Long Term Debt,332418,310853,367304,167351
Capital Lease Obligations,-,6998,11930,6403
Deferred Income Tax,-,65603,55051,56519
Minority Interest,89686,160030,139996,136620
"Other Liabilities, Total",351309,-79398,-25941,678817
Total Equity,1337067,1366664,1304530,939806
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 200869 200869 200558 200175  Additional Paid-In Capital - - 207 -  Retained Earnings (Accumulated Deficit) 1118763 1118039 1127130 1031231  Treasury Stock - Common -2344 -2263 -5054 -5007  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -2401 -246  Other Equity, Total 19779 50019 -18311 -286347","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 200869 200869 200558 200175  Additional Paid-In Capital - - 207 -  Retained Earnings (Accumulated Deficit) 1118763 1118039 1127130 1031231  Treasury Stock - Common -2344 -2263 -5054 -5007  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -2401 -246  Other Equity, Total 19779 50019 -18311 -286347","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 200869 200869 200558 200175  Additional Paid-In Capital - - 207 -  Retained Earnings (Accumulated Deficit) 1118763 1118039 1127130 1031231  Treasury Stock - Common -2344 -2263 -5054 -5007  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -2401 -246  Other Equity, Total 19779 50019 -18311 -286347","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 200869 200869 200558 200175  Additional Paid-In Capital - - 207 -  Retained Earnings (Accumulated Deficit) 1118763 1118039 1127130 1031231  Treasury Stock - Common -2344 -2263 -5054 -5007  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -2401 -246  Other Equity, Total 19779 50019 -18311 -286347","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 200869 200869 200558 200175  Additional Paid-In Capital - - 207 -  Retained Earnings (Accumulated Deficit) 1118763 1118039 1127130 1031231  Treasury Stock - Common -2344 -2263 -5054 -5007  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - -2401 -246  Other Equity, Total 19779 50019 -18311 -286347"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",200869,200869,200558,200175
Additional Paid-In Capital,-,-,207,-
Retained Earnings (Accumulated Deficit),1118763,1118039,1127130,1031231
Treasury Stock - Common,-2344,-2263,-5054,-5007
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-2401,-246
"Other Equity, Total",19779,50019,-18311,-286347
Total Liabilities & Shareholders' Equity,3539268,3734519,3500636,3383433
Total Common Shares Outstanding,432.63,432.65,453.66,453.58
Total Preferred Shares Outstanding,-,-,-,-
