Period Ending:,202331/03,202231/03,202131/03,202031/03
"Other Current Assets, Total",34,33,17.88,7.86
Total Assets,13845,14660,13944.39,11525.16
"Property/Plant/Equipment, Total - Net 8230 8753 9000.83 7917.35  Property/Plant/Equipment, Total - Gross - 11529.74 11036.62 9271.58  Accumulated Depreciation, Total - -2776.63 -2035.79 -1354.23  Goodwill, Net - - - -  Intangibles, Net 4 4 3.47 4.04  Long Term Investments 1318 1350 - -  Note Receivable - Long Term 1007 975 - -  Other Long Term Assets, Total 2 1 1260.37 1057.97  Other Assets, Total -994 -954 - -","Property/Plant/Equipment, Total - Net 8230 8753 9000.83 7917.35  Property/Plant/Equipment, Total - Gross - 11529.74 11036.62 9271.58  Accumulated Depreciation, Total - -2776.63 -2035.79 -1354.23  Goodwill, Net - - - -  Intangibles, Net 4 4 3.47 4.04  Long Term Investments 1318 1350 - -  Note Receivable - Long Term 1007 975 - -  Other Long Term Assets, Total 2 1 1260.37 1057.97  Other Assets, Total -994 -954 - -","Property/Plant/Equipment, Total - Net 8230 8753 9000.83 7917.35  Property/Plant/Equipment, Total - Gross - 11529.74 11036.62 9271.58  Accumulated Depreciation, Total - -2776.63 -2035.79 -1354.23  Goodwill, Net - - - -  Intangibles, Net 4 4 3.47 4.04  Long Term Investments 1318 1350 - -  Note Receivable - Long Term 1007 975 - -  Other Long Term Assets, Total 2 1 1260.37 1057.97  Other Assets, Total -994 -954 - -","Property/Plant/Equipment, Total - Net 8230 8753 9000.83 7917.35  Property/Plant/Equipment, Total - Gross - 11529.74 11036.62 9271.58  Accumulated Depreciation, Total - -2776.63 -2035.79 -1354.23  Goodwill, Net - - - -  Intangibles, Net 4 4 3.47 4.04  Long Term Investments 1318 1350 - -  Note Receivable - Long Term 1007 975 - -  Other Long Term Assets, Total 2 1 1260.37 1057.97  Other Assets, Total -994 -954 - -","Property/Plant/Equipment, Total - Net 8230 8753 9000.83 7917.35  Property/Plant/Equipment, Total - Gross - 11529.74 11036.62 9271.58  Accumulated Depreciation, Total - -2776.63 -2035.79 -1354.23  Goodwill, Net - - - -  Intangibles, Net 4 4 3.47 4.04  Long Term Investments 1318 1350 - -  Note Receivable - Long Term 1007 975 - -  Other Long Term Assets, Total 2 1 1260.37 1057.97  Other Assets, Total -994 -954 - -"
"Property/Plant/Equipment, Total - Net",8230,8753,9000.83,7917.35
"Property/Plant/Equipment, Total - Gross",-,11529.74,11036.62,9271.58
"Accumulated Depreciation, Total",-,-2776.63,-2035.79,-1354.23
"Goodwill, Net",-,-,-,-
"Intangibles, Net",4,4,3.47,4.04
Long Term Investments,1318,1350,-,-
Note Receivable - Long Term,1007,975,-,-
"Other Long Term Assets, Total",2,1,1260.37,1057.97
"Other Assets, Total",-994,-954,-,-
Total Current Liabilities,3320,3665,4999.67,3616.43
"Accounts Payable - 1 - -  Payable/Accrued - - - -  Accrued Expenses 481 431 414.57 282.95  Notes Payable/Short Term Debt 1380 1860 3442.7 2409.26  Current Port. of LT Debt/Capital Leases 723 816 642.88 579.82  Other Current liabilities, Total 736 557 499.52 344.39","Accounts Payable - 1 - -  Payable/Accrued - - - -  Accrued Expenses 481 431 414.57 282.95  Notes Payable/Short Term Debt 1380 1860 3442.7 2409.26  Current Port. of LT Debt/Capital Leases 723 816 642.88 579.82  Other Current liabilities, Total 736 557 499.52 344.39","Accounts Payable - 1 - -  Payable/Accrued - - - -  Accrued Expenses 481 431 414.57 282.95  Notes Payable/Short Term Debt 1380 1860 3442.7 2409.26  Current Port. of LT Debt/Capital Leases 723 816 642.88 579.82  Other Current liabilities, Total 736 557 499.52 344.39","Accounts Payable - 1 - -  Payable/Accrued - - - -  Accrued Expenses 481 431 414.57 282.95  Notes Payable/Short Term Debt 1380 1860 3442.7 2409.26  Current Port. of LT Debt/Capital Leases 723 816 642.88 579.82  Other Current liabilities, Total 736 557 499.52 344.39","Accounts Payable - 1 - -  Payable/Accrued - - - -  Accrued Expenses 481 431 414.57 282.95  Notes Payable/Short Term Debt 1380 1860 3442.7 2409.26  Current Port. of LT Debt/Capital Leases 723 816 642.88 579.82  Other Current liabilities, Total 736 557 499.52 344.39"
Accounts Payable,-,1,-,-
Payable/Accrued,-,-,-,-
Accrued Expenses,481,431,414.57,282.95
Notes Payable/Short Term Debt,1380,1860,3442.7,2409.26
Current Port. of LT Debt/Capital Leases,723,816,642.88,579.82
"Other Current liabilities, Total",736,557,499.52,344.39
Total Liabilities,7649,8651,8654.06,6798.19
"Total Long Term Debt 1819 2437 1398.97 1151.37  Long Term Debt 1819 2437 1324.28 1088.89  Capital Lease Obligations - - 74.69 62.48  Deferred Income Tax 2057 2130 1892.93 1675.52  Minority Interest - - - -  Other Liabilities, Total -927 -5555.82 362.5 354.87","Total Long Term Debt 1819 2437 1398.97 1151.37  Long Term Debt 1819 2437 1324.28 1088.89  Capital Lease Obligations - - 74.69 62.48  Deferred Income Tax 2057 2130 1892.93 1675.52  Minority Interest - - - -  Other Liabilities, Total -927 -5555.82 362.5 354.87","Total Long Term Debt 1819 2437 1398.97 1151.37  Long Term Debt 1819 2437 1324.28 1088.89  Capital Lease Obligations - - 74.69 62.48  Deferred Income Tax 2057 2130 1892.93 1675.52  Minority Interest - - - -  Other Liabilities, Total -927 -5555.82 362.5 354.87","Total Long Term Debt 1819 2437 1398.97 1151.37  Long Term Debt 1819 2437 1324.28 1088.89  Capital Lease Obligations - - 74.69 62.48  Deferred Income Tax 2057 2130 1892.93 1675.52  Minority Interest - - - -  Other Liabilities, Total -927 -5555.82 362.5 354.87","Total Long Term Debt 1819 2437 1398.97 1151.37  Long Term Debt 1819 2437 1324.28 1088.89  Capital Lease Obligations - - 74.69 62.48  Deferred Income Tax 2057 2130 1892.93 1675.52  Minority Interest - - - -  Other Liabilities, Total -927 -5555.82 362.5 354.87"
Total Long Term Debt,1819,2437,1398.97,1151.37
Long Term Debt,1819,2437,1324.28,1088.89
Capital Lease Obligations,-,-,74.69,62.48
Deferred Income Tax,2057,2130,1892.93,1675.52
Minority Interest,-,-,-,-
"Other Liabilities, Total",-927,-5555.82,362.5,354.87
Total Equity,6196,6009,5290.32,4726.98
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 600 599 575.65 567.82  Additional Paid-In Capital 500 499 475.65 467.82  Retained Earnings (Accumulated Deficit) 5100 4912 4239.02 3691.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4 -1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 600 599 575.65 567.82  Additional Paid-In Capital 500 499 475.65 467.82  Retained Earnings (Accumulated Deficit) 5100 4912 4239.02 3691.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4 -1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 600 599 575.65 567.82  Additional Paid-In Capital 500 499 475.65 467.82  Retained Earnings (Accumulated Deficit) 5100 4912 4239.02 3691.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4 -1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 600 599 575.65 567.82  Additional Paid-In Capital 500 499 475.65 467.82  Retained Earnings (Accumulated Deficit) 5100 4912 4239.02 3691.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4 -1 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 600 599 575.65 567.82  Additional Paid-In Capital 500 499 475.65 467.82  Retained Earnings (Accumulated Deficit) 5100 4912 4239.02 3691.34  Treasury Stock - Common - - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total -4 -1 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",600,599,575.65,567.82
Additional Paid-In Capital,500,499,475.65,467.82
Retained Earnings (Accumulated Deficit),5100,4912,4239.02,3691.34
Treasury Stock - Common,-,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",-4,-1,-,-
Total Liabilities & Shareholders' Equity,13845,14660,13944.39,11525.16
Total Common Shares Outstanding,3.24,3.24,3.17,3.15
Total Preferred Shares Outstanding,-,-,-,-
