Period Ending:,202230/09,202130/09,202030/09,201930/09
"Property/Plant/Equipment, Total - Net 94837 93464 96704 88715  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 72 102 4871 6060  Intangibles, Net 2215 2185 8169 9134  Long Term Investments 39300 37258 13615 12790  Note Receivable - Long Term - 3816 3590 3951  Other Long Term Assets, Total 2 2 392 402  Other Assets, Total 7447 13227 - -","Property/Plant/Equipment, Total - Net 94837 93464 96704 88715  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 72 102 4871 6060  Intangibles, Net 2215 2185 8169 9134  Long Term Investments 39300 37258 13615 12790  Note Receivable - Long Term - 3816 3590 3951  Other Long Term Assets, Total 2 2 392 402  Other Assets, Total 7447 13227 - -","Property/Plant/Equipment, Total - Net 94837 93464 96704 88715  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 72 102 4871 6060  Intangibles, Net 2215 2185 8169 9134  Long Term Investments 39300 37258 13615 12790  Note Receivable - Long Term - 3816 3590 3951  Other Long Term Assets, Total 2 2 392 402  Other Assets, Total 7447 13227 - -","Property/Plant/Equipment, Total - Net 94837 93464 96704 88715  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 72 102 4871 6060  Intangibles, Net 2215 2185 8169 9134  Long Term Investments 39300 37258 13615 12790  Note Receivable - Long Term - 3816 3590 3951  Other Long Term Assets, Total 2 2 392 402  Other Assets, Total 7447 13227 - -","Property/Plant/Equipment, Total - Net 94837 93464 96704 88715  Property/Plant/Equipment, Total - Gross - - - -  Accumulated Depreciation, Total - - - -  Goodwill, Net 72 102 4871 6060  Intangibles, Net 2215 2185 8169 9134  Long Term Investments 39300 37258 13615 12790  Note Receivable - Long Term - 3816 3590 3951  Other Long Term Assets, Total 2 2 392 402  Other Assets, Total 7447 13227 - -"
"Property/Plant/Equipment, Total - Net",94837,93464,96704,88715
"Property/Plant/Equipment, Total - Gross",-,-,-,-
"Accumulated Depreciation, Total",-,-,-,-
"Goodwill, Net",72,102,4871,6060
"Intangibles, Net",2215,2185,8169,9134
Long Term Investments,39300,37258,13615,12790
Note Receivable - Long Term,-,3816,3590,3951
"Other Long Term Assets, Total",2,2,392,402
"Other Assets, Total",7447,13227,-,-
Total Current Liabilities,31430,34293,34398,34389
"Accounts Payable 5225 4709 3983 5011  Payable/Accrued - - - -  Accrued Expenses 820 812 772 789  Notes Payable/Short Term Debt 13093 14013 16478 16238  Current Port. of LT Debt/Capital Leases 4443 6084 6243 4866  Other Current liabilities, Total 7849 8675 6922 7485","Accounts Payable 5225 4709 3983 5011  Payable/Accrued - - - -  Accrued Expenses 820 812 772 789  Notes Payable/Short Term Debt 13093 14013 16478 16238  Current Port. of LT Debt/Capital Leases 4443 6084 6243 4866  Other Current liabilities, Total 7849 8675 6922 7485","Accounts Payable 5225 4709 3983 5011  Payable/Accrued - - - -  Accrued Expenses 820 812 772 789  Notes Payable/Short Term Debt 13093 14013 16478 16238  Current Port. of LT Debt/Capital Leases 4443 6084 6243 4866  Other Current liabilities, Total 7849 8675 6922 7485","Accounts Payable 5225 4709 3983 5011  Payable/Accrued - - - -  Accrued Expenses 820 812 772 789  Notes Payable/Short Term Debt 13093 14013 16478 16238  Current Port. of LT Debt/Capital Leases 4443 6084 6243 4866  Other Current liabilities, Total 7849 8675 6922 7485","Accounts Payable 5225 4709 3983 5011  Payable/Accrued - - - -  Accrued Expenses 820 812 772 789  Notes Payable/Short Term Debt 13093 14013 16478 16238  Current Port. of LT Debt/Capital Leases 4443 6084 6243 4866  Other Current liabilities, Total 7849 8675 6922 7485"
Accounts Payable,5225,4709,3983,5011
Payable/Accrued,-,-,-,-
Accrued Expenses,820,812,772,789
Notes Payable/Short Term Debt,13093,14013,16478,16238
Current Port. of LT Debt/Capital Leases,4443,6084,6243,4866
"Other Current liabilities, Total",7849,8675,6922,7485
Total Liabilities,93852,95636,102279,100936
"Total Long Term Debt 59940 59484 60758 59960  Long Term Debt 59727 59309 59898 59071  Capital Lease Obligations 213 175 860 889  Deferred Income Tax 229 195 3003 2592  Minority Interest 1365 1167 2319 2269  Other Liabilities, Total -52389 -55845 1801 1726","Total Long Term Debt 59940 59484 60758 59960  Long Term Debt 59727 59309 59898 59071  Capital Lease Obligations 213 175 860 889  Deferred Income Tax 229 195 3003 2592  Minority Interest 1365 1167 2319 2269  Other Liabilities, Total -52389 -55845 1801 1726","Total Long Term Debt 59940 59484 60758 59960  Long Term Debt 59727 59309 59898 59071  Capital Lease Obligations 213 175 860 889  Deferred Income Tax 229 195 3003 2592  Minority Interest 1365 1167 2319 2269  Other Liabilities, Total -52389 -55845 1801 1726","Total Long Term Debt 59940 59484 60758 59960  Long Term Debt 59727 59309 59898 59071  Capital Lease Obligations 213 175 860 889  Deferred Income Tax 229 195 3003 2592  Minority Interest 1365 1167 2319 2269  Other Liabilities, Total -52389 -55845 1801 1726","Total Long Term Debt 59940 59484 60758 59960  Long Term Debt 59727 59309 59898 59071  Capital Lease Obligations 213 175 860 889  Deferred Income Tax 229 195 3003 2592  Minority Interest 1365 1167 2319 2269  Other Liabilities, Total -52389 -55845 1801 1726"
Total Long Term Debt,59940,59484,60758,59960
Long Term Debt,59727,59309,59898,59071
Capital Lease Obligations,213,175,860,889
Deferred Income Tax,229,195,3003,2592
Minority Interest,1365,1167,2319,2269
"Other Liabilities, Total",-52389,-55845,1801,1726
Total Equity,85169,82567,77656,78311
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14303 14303 14303 14303  Additional Paid-In Capital 14399 14394 14387 14370  Retained Earnings (Accumulated Deficit) 50740 49188 46941 45956  Treasury Stock - Common -286 -336 -382 -507  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3630 4334 3697  Other Equity, Total 6013 5018 -1927 492","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14303 14303 14303 14303  Additional Paid-In Capital 14399 14394 14387 14370  Retained Earnings (Accumulated Deficit) 50740 49188 46941 45956  Treasury Stock - Common -286 -336 -382 -507  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3630 4334 3697  Other Equity, Total 6013 5018 -1927 492","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14303 14303 14303 14303  Additional Paid-In Capital 14399 14394 14387 14370  Retained Earnings (Accumulated Deficit) 50740 49188 46941 45956  Treasury Stock - Common -286 -336 -382 -507  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3630 4334 3697  Other Equity, Total 6013 5018 -1927 492","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14303 14303 14303 14303  Additional Paid-In Capital 14399 14394 14387 14370  Retained Earnings (Accumulated Deficit) 50740 49188 46941 45956  Treasury Stock - Common -286 -336 -382 -507  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3630 4334 3697  Other Equity, Total 6013 5018 -1927 492","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 14303 14303 14303 14303  Additional Paid-In Capital 14399 14394 14387 14370  Retained Earnings (Accumulated Deficit) 50740 49188 46941 45956  Treasury Stock - Common -286 -336 -382 -507  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 3630 4334 3697  Other Equity, Total 6013 5018 -1927 492"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",14303,14303,14303,14303
Additional Paid-In Capital,14399,14394,14387,14370
Retained Earnings (Accumulated Deficit),50740,49188,46941,45956
Treasury Stock - Common,-286,-336,-382,-507
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,3630,4334,3697
"Other Equity, Total",6013,5018,-1927,492
Total Liabilities & Shareholders' Equity,179021,178203,179935,179247
Total Common Shares Outstanding,58.9,58.83,58.77,58.61
Total Preferred Shares Outstanding,-,-,-,-
