Period Ending:,202331/03,202231/03,202131/03,202031/03
"Property/Plant/Equipment, Total - Net 5295 4538 4272 4734  Property/Plant/Equipment, Total - Gross - 11104 10704 11271  Accumulated Depreciation, Total - -6567 -6432 -6537  Goodwill, Net 1677 1623 1875 2156  Intangibles, Net 1211 859 753 836  Long Term Investments 12198 5538 1803 1325  Note Receivable - Long Term - 215 457 373  Other Long Term Assets, Total 1 1 4063 4313  Other Assets, Total -1148 -762 - -","Property/Plant/Equipment, Total - Net 5295 4538 4272 4734  Property/Plant/Equipment, Total - Gross - 11104 10704 11271  Accumulated Depreciation, Total - -6567 -6432 -6537  Goodwill, Net 1677 1623 1875 2156  Intangibles, Net 1211 859 753 836  Long Term Investments 12198 5538 1803 1325  Note Receivable - Long Term - 215 457 373  Other Long Term Assets, Total 1 1 4063 4313  Other Assets, Total -1148 -762 - -","Property/Plant/Equipment, Total - Net 5295 4538 4272 4734  Property/Plant/Equipment, Total - Gross - 11104 10704 11271  Accumulated Depreciation, Total - -6567 -6432 -6537  Goodwill, Net 1677 1623 1875 2156  Intangibles, Net 1211 859 753 836  Long Term Investments 12198 5538 1803 1325  Note Receivable - Long Term - 215 457 373  Other Long Term Assets, Total 1 1 4063 4313  Other Assets, Total -1148 -762 - -","Property/Plant/Equipment, Total - Net 5295 4538 4272 4734  Property/Plant/Equipment, Total - Gross - 11104 10704 11271  Accumulated Depreciation, Total - -6567 -6432 -6537  Goodwill, Net 1677 1623 1875 2156  Intangibles, Net 1211 859 753 836  Long Term Investments 12198 5538 1803 1325  Note Receivable - Long Term - 215 457 373  Other Long Term Assets, Total 1 1 4063 4313  Other Assets, Total -1148 -762 - -","Property/Plant/Equipment, Total - Net 5295 4538 4272 4734  Property/Plant/Equipment, Total - Gross - 11104 10704 11271  Accumulated Depreciation, Total - -6567 -6432 -6537  Goodwill, Net 1677 1623 1875 2156  Intangibles, Net 1211 859 753 836  Long Term Investments 12198 5538 1803 1325  Note Receivable - Long Term - 215 457 373  Other Long Term Assets, Total 1 1 4063 4313  Other Assets, Total -1148 -762 - -"
"Property/Plant/Equipment, Total - Net",5295,4538,4272,4734
"Property/Plant/Equipment, Total - Gross",-,11104,10704,11271
"Accumulated Depreciation, Total",-,-6567,-6432,-6537
"Goodwill, Net",1677,1623,1875,2156
"Intangibles, Net",1211,859,753,836
Long Term Investments,12198,5538,1803,1325
Note Receivable - Long Term,-,215,457,373
"Other Long Term Assets, Total",1,1,4063,4313
"Other Assets, Total",-1148,-762,-,-
Total Current Liabilities,30489,27864,10895,17996
"Accounts Payable 12402 13128 3610 9336  Payable/Accrued - - - -  Accrued Expenses 432 337 302 265  Notes Payable/Short Term Debt 6549 1202 253 200  Current Port. of LT Debt/Capital Leases 2794 5030 3884 5329  Other Current liabilities, Total 8312 8167 2846 2866","Accounts Payable 12402 13128 3610 9336  Payable/Accrued - - - -  Accrued Expenses 432 337 302 265  Notes Payable/Short Term Debt 6549 1202 253 200  Current Port. of LT Debt/Capital Leases 2794 5030 3884 5329  Other Current liabilities, Total 8312 8167 2846 2866","Accounts Payable 12402 13128 3610 9336  Payable/Accrued - - - -  Accrued Expenses 432 337 302 265  Notes Payable/Short Term Debt 6549 1202 253 200  Current Port. of LT Debt/Capital Leases 2794 5030 3884 5329  Other Current liabilities, Total 8312 8167 2846 2866","Accounts Payable 12402 13128 3610 9336  Payable/Accrued - - - -  Accrued Expenses 432 337 302 265  Notes Payable/Short Term Debt 6549 1202 253 200  Current Port. of LT Debt/Capital Leases 2794 5030 3884 5329  Other Current liabilities, Total 8312 8167 2846 2866","Accounts Payable 12402 13128 3610 9336  Payable/Accrued - - - -  Accrued Expenses 432 337 302 265  Notes Payable/Short Term Debt 6549 1202 253 200  Current Port. of LT Debt/Capital Leases 2794 5030 3884 5329  Other Current liabilities, Total 8312 8167 2846 2866"
Accounts Payable,12402,13128,3610,9336
Payable/Accrued,-,-,-,-
Accrued Expenses,432,337,302,265
Notes Payable/Short Term Debt,6549,1202,253,200
Current Port. of LT Debt/Capital Leases,2794,5030,3884,5329
"Other Current liabilities, Total",8312,8167,2846,2866
Total Liabilities,39077,38451,22559,30515
"Total Long Term Debt 3994 6530 6966 7691  Long Term Debt 3994 6530 6966 7691  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 2651 1150 632 477  Other Liabilities, Total -4606 -6034 4066 4351","Total Long Term Debt 3994 6530 6966 7691  Long Term Debt 3994 6530 6966 7691  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 2651 1150 632 477  Other Liabilities, Total -4606 -6034 4066 4351","Total Long Term Debt 3994 6530 6966 7691  Long Term Debt 3994 6530 6966 7691  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 2651 1150 632 477  Other Liabilities, Total -4606 -6034 4066 4351","Total Long Term Debt 3994 6530 6966 7691  Long Term Debt 3994 6530 6966 7691  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 2651 1150 632 477  Other Liabilities, Total -4606 -6034 4066 4351","Total Long Term Debt 3994 6530 6966 7691  Long Term Debt 3994 6530 6966 7691  Capital Lease Obligations - - - -  Deferred Income Tax - - - -  Minority Interest 2651 1150 632 477  Other Liabilities, Total -4606 -6034 4066 4351"
Total Long Term Debt,3994,6530,6966,7691
Long Term Debt,3994,6530,6966,7691
Capital Lease Obligations,-,-,-,-
Deferred Income Tax,-,-,-,-
Minority Interest,2651,1150,632,477
"Other Liabilities, Total",-4606,-6034,4066,4351
Total Equity,41816,31550,29811,33802
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7948 7948 7948 7948  Additional Paid-In Capital 7390 7576 7579 7579  Retained Earnings (Accumulated Deficit) 24217 16771 16111 20060  Treasury Stock - Common -1644 -1946 -1946 -1821  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 18 116 10  Other Equity, Total 3905 1201 3 26","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7948 7948 7948 7948  Additional Paid-In Capital 7390 7576 7579 7579  Retained Earnings (Accumulated Deficit) 24217 16771 16111 20060  Treasury Stock - Common -1644 -1946 -1946 -1821  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 18 116 10  Other Equity, Total 3905 1201 3 26","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7948 7948 7948 7948  Additional Paid-In Capital 7390 7576 7579 7579  Retained Earnings (Accumulated Deficit) 24217 16771 16111 20060  Treasury Stock - Common -1644 -1946 -1946 -1821  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 18 116 10  Other Equity, Total 3905 1201 3 26","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7948 7948 7948 7948  Additional Paid-In Capital 7390 7576 7579 7579  Retained Earnings (Accumulated Deficit) 24217 16771 16111 20060  Treasury Stock - Common -1644 -1946 -1946 -1821  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 18 116 10  Other Equity, Total 3905 1201 3 26","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 7948 7948 7948 7948  Additional Paid-In Capital 7390 7576 7579 7579  Retained Earnings (Accumulated Deficit) 24217 16771 16111 20060  Treasury Stock - Common -1644 -1946 -1946 -1821  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - 18 116 10  Other Equity, Total 3905 1201 3 26"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",7948,7948,7948,7948
Additional Paid-In Capital,7390,7576,7579,7579
Retained Earnings (Accumulated Deficit),24217,16771,16111,20060
Treasury Stock - Common,-1644,-1946,-1946,-1821
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,18,116,10
"Other Equity, Total",3905,1201,3,26
Total Liabilities & Shareholders' Equity,80893,70001,52370,64317
Total Common Shares Outstanding,65.4,64.66,64.66,66.37
Total Preferred Shares Outstanding,-,-,-,-
