Period Ending:,202231/12,202131/12,202031/12,201931/12
"Property/Plant/Equipment, Total - Net 270 272 269.47 53.12  Property/Plant/Equipment, Total - Gross - 355.96 308.5 -  Accumulated Depreciation, Total - -83.71 -39.03 -  Goodwill, Net - - - -  Intangibles, Net 52 59 72.83 30.96  Long Term Investments 289 256 - 6  Note Receivable - Long Term - - 18.68 27.28  Other Long Term Assets, Total 2 2 335.15 299.61  Other Assets, Total -1773 -1210 - -","Property/Plant/Equipment, Total - Net 270 272 269.47 53.12  Property/Plant/Equipment, Total - Gross - 355.96 308.5 -  Accumulated Depreciation, Total - -83.71 -39.03 -  Goodwill, Net - - - -  Intangibles, Net 52 59 72.83 30.96  Long Term Investments 289 256 - 6  Note Receivable - Long Term - - 18.68 27.28  Other Long Term Assets, Total 2 2 335.15 299.61  Other Assets, Total -1773 -1210 - -","Property/Plant/Equipment, Total - Net 270 272 269.47 53.12  Property/Plant/Equipment, Total - Gross - 355.96 308.5 -  Accumulated Depreciation, Total - -83.71 -39.03 -  Goodwill, Net - - - -  Intangibles, Net 52 59 72.83 30.96  Long Term Investments 289 256 - 6  Note Receivable - Long Term - - 18.68 27.28  Other Long Term Assets, Total 2 2 335.15 299.61  Other Assets, Total -1773 -1210 - -","Property/Plant/Equipment, Total - Net 270 272 269.47 53.12  Property/Plant/Equipment, Total - Gross - 355.96 308.5 -  Accumulated Depreciation, Total - -83.71 -39.03 -  Goodwill, Net - - - -  Intangibles, Net 52 59 72.83 30.96  Long Term Investments 289 256 - 6  Note Receivable - Long Term - - 18.68 27.28  Other Long Term Assets, Total 2 2 335.15 299.61  Other Assets, Total -1773 -1210 - -","Property/Plant/Equipment, Total - Net 270 272 269.47 53.12  Property/Plant/Equipment, Total - Gross - 355.96 308.5 -  Accumulated Depreciation, Total - -83.71 -39.03 -  Goodwill, Net - - - -  Intangibles, Net 52 59 72.83 30.96  Long Term Investments 289 256 - 6  Note Receivable - Long Term - - 18.68 27.28  Other Long Term Assets, Total 2 2 335.15 299.61  Other Assets, Total -1773 -1210 - -"
"Property/Plant/Equipment, Total - Net",270,272,269.47,53.12
"Property/Plant/Equipment, Total - Gross",-,355.96,308.5,-
"Accumulated Depreciation, Total",-,-83.71,-39.03,-
"Goodwill, Net",-,-,-,-
"Intangibles, Net",52,59,72.83,30.96
Long Term Investments,289,256,-,6
Note Receivable - Long Term,-,-,18.68,27.28
"Other Long Term Assets, Total",2,2,335.15,299.61
"Other Assets, Total",-1773,-1210,-,-
Total Current Liabilities,2133,1617,1218.19,1150.31
"Accounts Payable 845 615 361.25 291.2  Payable/Accrued - - - -  Accrued Expenses 448 422 301.69 227.33  Notes Payable/Short Term Debt 100 30 300 400  Current Port. of LT Debt/Capital Leases 26 24 25 25.02  Other Current liabilities, Total 714 526 230.24 206.76","Accounts Payable 845 615 361.25 291.2  Payable/Accrued - - - -  Accrued Expenses 448 422 301.69 227.33  Notes Payable/Short Term Debt 100 30 300 400  Current Port. of LT Debt/Capital Leases 26 24 25 25.02  Other Current liabilities, Total 714 526 230.24 206.76","Accounts Payable 845 615 361.25 291.2  Payable/Accrued - - - -  Accrued Expenses 448 422 301.69 227.33  Notes Payable/Short Term Debt 100 30 300 400  Current Port. of LT Debt/Capital Leases 26 24 25 25.02  Other Current liabilities, Total 714 526 230.24 206.76","Accounts Payable 845 615 361.25 291.2  Payable/Accrued - - - -  Accrued Expenses 448 422 301.69 227.33  Notes Payable/Short Term Debt 100 30 300 400  Current Port. of LT Debt/Capital Leases 26 24 25 25.02  Other Current liabilities, Total 714 526 230.24 206.76","Accounts Payable 845 615 361.25 291.2  Payable/Accrued - - - -  Accrued Expenses 448 422 301.69 227.33  Notes Payable/Short Term Debt 100 30 300 400  Current Port. of LT Debt/Capital Leases 26 24 25 25.02  Other Current liabilities, Total 714 526 230.24 206.76"
Accounts Payable,845,615,361.25,291.2
Payable/Accrued,-,-,-,-
Accrued Expenses,448,422,301.69,227.33
Notes Payable/Short Term Debt,100,30,300,400
Current Port. of LT Debt/Capital Leases,26,24,25,25.02
"Other Current liabilities, Total",714,526,230.24,206.76
Total Liabilities,2269,1812,1467.91,1272.73
"Total Long Term Debt 45 72 97.34 122.41  Long Term Debt 45 71 95 119  Capital Lease Obligations 0.601 1 2.35 3.41  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -9 93 152.38 -","Total Long Term Debt 45 72 97.34 122.41  Long Term Debt 45 71 95 119  Capital Lease Obligations 0.601 1 2.35 3.41  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -9 93 152.38 -","Total Long Term Debt 45 72 97.34 122.41  Long Term Debt 45 71 95 119  Capital Lease Obligations 0.601 1 2.35 3.41  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -9 93 152.38 -","Total Long Term Debt 45 72 97.34 122.41  Long Term Debt 45 71 95 119  Capital Lease Obligations 0.601 1 2.35 3.41  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -9 93 152.38 -","Total Long Term Debt 45 72 97.34 122.41  Long Term Debt 45 71 95 119  Capital Lease Obligations 0.601 1 2.35 3.41  Deferred Income Tax - - - -  Minority Interest - - - -  Other Liabilities, Total -9 93 152.38 -"
Total Long Term Debt,45,72,97.34,122.41
Long Term Debt,45,71,95,119
Capital Lease Obligations,0.601,1,2.35,3.41
Deferred Income Tax,-,-,-,-
Minority Interest,-,-,-,-
"Other Liabilities, Total",-9,93,152.38,-
Total Equity,2845,1961,716.25,566.41
"Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 533 509 92 80  Additional Paid-In Capital 497 473 56.28 44.28  Retained Earnings (Accumulated Deficit) 1814 977 567.97 442.13  Treasury Stock - Common -0.461 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 533 509 92 80  Additional Paid-In Capital 497 473 56.28 44.28  Retained Earnings (Accumulated Deficit) 1814 977 567.97 442.13  Treasury Stock - Common -0.461 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 533 509 92 80  Additional Paid-In Capital 497 473 56.28 44.28  Retained Earnings (Accumulated Deficit) 1814 977 567.97 442.13  Treasury Stock - Common -0.461 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 533 509 92 80  Additional Paid-In Capital 497 473 56.28 44.28  Retained Earnings (Accumulated Deficit) 1814 977 567.97 442.13  Treasury Stock - Common -0.461 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -","Redeemable Preferred Stock, Total - - - -  Preferred Stock - Non Redeemable, Net - - - -  Common Stock, Total 533 509 92 80  Additional Paid-In Capital 497 473 56.28 44.28  Retained Earnings (Accumulated Deficit) 1814 977 567.97 442.13  Treasury Stock - Common -0.461 - - -  ESOP Debt Guarantee - - - -  Unrealized Gain (Loss) - - - -  Other Equity, Total 1 2 - -"
"Redeemable Preferred Stock, Total",-,-,-,-
"Preferred Stock - Non Redeemable, Net",-,-,-,-
"Common Stock, Total",533,509,92,80
Additional Paid-In Capital,497,473,56.28,44.28
Retained Earnings (Accumulated Deficit),1814,977,567.97,442.13
Treasury Stock - Common,-0.461,-,-,-
ESOP Debt Guarantee,-,-,-,-
Unrealized Gain (Loss),-,-,-,-
"Other Equity, Total",1,2,-,-
Total Liabilities & Shareholders' Equity,5114,3773,2184.16,1839.14
Total Common Shares Outstanding,40.26,7.32,14.05,13.74
Total Preferred Shares Outstanding,-,-,-,-
